Topic,Words
1,"기후, 행진, 당첨번호, 당첨, 위기"
2,"고메즈, 블룸버그, 브랜드, 억만장자, 뷰티"
3,"사업, 전력, 발전소, 재생에너지, 에코"
4,"메탄, 바이오, 외음부, 결과, 반추"
5,"호텔, 롯데, 브랜드, 만년필, 냉각"
6,"로블록스, 기자, 크리에이터, 분노, 발작"
7,"의료, 의대, 정부, 증원, 논의"
8,"카드, 해지, 사용, 신청, 고객"
9,"뷰티, 행사, 고객, 하마스, 일본"
10,"물가, 화생, 한국, 경기, 성장"
11,"개발, 엔진, 수소, 인프라, 여객기"
12,"애니팡, 틱톡, 스마트, 솔루션, 삼성"
13,"블랙, 기자, 차량, 환자, 캐딜락"
14,"제목, 기사, 커피, 기자, 금호"
15,"신라, 투표, 청약, 미국, 호텔"
16,"중국, 미국, 회의, 협력, 기업"
17,"광주, 비엔날레, 기자, 파빌리온, 대통령"
18,"가격, 마음, 교회, 오늘, 라면"
19,"생명, 한화, 스포츠, 경기, 진출"
20,"총리, 일본, 한일, 대통령, 방문"
21,"시장, 현대차, 그룹, 티라미수, 공장"
22,"하락, 시장, 대통령, 고용, 지수"
23,"북한, 중국, 대표, 일본, 서비스"
24,"운동, 환자, 휴게소, 명절, 링닥"
25,"이스라엘, 시위, 사망, 미국인, 서안지구"
26,"마이크로, 사우디, 선수, 레드, 게임"
27,"아파트, 서울, 전용, 대출, 가격"
28,"슈퍼, 문신, 부위, 경우, 피부"
29,"전기차, 배터리, 화재, 정부, 안전"
30,"혐의, 여사, 검찰, 의원, 사건"
31,"대표, 조선, 일본, 오염수, 믹스"
32,"보험, 저축은행, 보험사, 화산, 활동"
33,"오대산, 맨발, 숲길, 전나무, 걷기"
34,"사람, 브랜드, 텔레그램, 팝업, 스토어"
35,"구매, 할인, 제품, 고객, 제공"
36,"우크라이나, 러시아군, 군인, 러시아, 영상"
37,"배드민턴, 가수, 운동, 진성, 경기"
38,"로스, 동해, 행사, 묵호, 기념"
39,"매장, 마트, 임대, 스타, 대형"
40,"여사, 문화, 콜베르, 예술, 학습"
41,"가격, 하락, 평균, 시장, 주유소"
42,"대출, 셰익스피어, 정부, 교수, 번역"
43,"모기, 마리, 일본뇌염, 개체, 올해"
44,"월세, 인근, 이브자리, 제품, 가입"
45,"뉴욕, 장혜진, 올림픽, 야오족, 닉스"
46,"일본, 명부, 승선, 정부, 자료"
47,"스타, 라이너, 우주, 귀환, 지구"
48,"게임, 플랫폼, 스팀, 업체, 유통"
49,"난청, 토론, 창고, 청력, 변호사"
50,"중국, 야기, 피해, 태풍, 상륙"
51,"민주당, 대표, 미래, 지난, 국민"
52,"사람, 운동, 한반도, 혈압, 한국인"
53,"주택, 담대, 롯데, 랍스터, 수박"
54,"투자, 기업, 개발, 기술, 바이오"
55,"아침, 시장, 하치, 노헤, 기자"
56,"모델, 저자, 과장, 종양, 전쟁"
57,"국장, 사다리, 청소년, 아델, 우크라이나"
58,"사고, 중국, 외교, 경찰, 화물차"
59,"아이폰, 애플, 프로, 기능, 스마트폰"
60,"화생, 구내식당, 양국, 정보, 국장"
61,"침식, 아만, 설치, 인생, 모래"
62,"파리, 다이아몬드, 오후, 서울, 티웨이항공"
63,"가전, 기업, 기술, 올해, 중국"
64,"종이, 베트남, 정보, 면역, 국장"
65,"수사, 엔비디아, 주가, 사건, 하락"
66,"응급실, 병원, 추석, 군의관, 학생"
67,"커피, 일본, 카본, 모기, 왕자"
68,"풍선, 쓰레기, 북한, 지난, 부양"
69,"대통령, 사과, 사회, 주장, 의료"
70,"폭스바겐, 독일, 인구, 정부, 도료"
71,"대통령, 상황, 한국, 양제, 지지율"
72,"후보, 곡성, 민주당, 군수, 가격"
73,"대사관, 사회, 올해, 정보, 상영"
74,"한국, 맥주, 대출, 가계, 증가"
75,"지원, 사업, 키이우, 시설, 드론"
76,"러시아, 이란, 우크라이나, 탄도미사일, 미사일"
77,"페이크, 경찰, 착취, 대한, 신장암"
78,"선수, 일자리, 기업, 유민, 패럴림픽"
79,"생명, 한복, 오후, 걷기, 기자"
80,"대통령, 해리스, 대선, 트럼프, 부통령"
81,"외국인, 파리, 탁구, 종목, 매수"
82,"미국, 금리, 경제, 위안부, 한국"
83,"안보, 영국, 회의, 경제, 협력"
84,"분양, 가구, 청약, 공급, 주택"
85,"통일, 자유, 인천, 운동, 장관"
86,"청년, 페스, 공장, 오전, 소방"
87,"기후, 기념일, 하늘, 푸른, 서울"
88,"카카오, 하늘, 페이, 알뜰폰, 푸른"
89,"관리, 안전, 점검, 감기, 재난"
90,"잠수함, 배추, 해리스, 메밀, 바이든"
91,"믹스, 대회, 고구마, 사회, 위메이드"
92,"제주, 사진, 관광, 가을, 해녀"
93,"급락, 엔비디아, 주가, 브로드컴, 시장"
94,"기온, 소나기, 남부, 서울, 제주도"
95,"바랭이, 지속, 규정, 연료, 가능"
96,"대출, 혐의, 회장, 우리은행, 구속"
97,"청년, 테르밋, 드론, 우크라이나, 사용"
98,"친구, 여사, 지금, 사과, 다문화"
99,"자강도, 도로, 사진, 공장, 지역"
100,"중국, 파라과이, 거짓말, 미국, 스타트업"
