Topic,Words
1,"학생, 부통령, 학교, 지사, 제공, 트럼프, 코로나, 민주당, 후보, 해리스"
2,"건국절, 대통령실, 관장, 임명, 독립기념관, 대통령, 도움, 추진, 논란, 뉴라이트"
3,"사면, 복권, 확정, 대통령, 사건, 정부, 혐의, 장관, 광복절, 수석"
4,"통신, 기록, 대통령, 의혹, 확보, 대통령실, 수사, 해당, 국방부, 지난해"
5,"건국절, 대통령실, 제정, 대통령, 직접, 입장, 광복회, 임명, 시점, 논란"
6,"대통령실, 검찰, 지난달, 조사, 의혹, 제출, 주장, 확인, 미국, 기구"
7,"복권, 정부, 확정, 사건, 지사, 대통령, 사면, 혐의, 개월, 대선"
8,"법안, 국민, 행사, 대통령, 지급, 파업, 총리, 정부, 범위, 윤석열"
9,"지사, 복권, 역할, 선거, 경남, 정치, 대통령, 가능성, 단위, 주목"
10,"복권, 사면, 지사, 정부, 특별, 확정, 조치, 경제, 대상자, 회복"
11,"수석, 대통령실, 대통령, 선수, 안보, 윤석열, 신임, 과학기술, 청사, 촬영"
12,"회장, 건국절, 광복회, 대통령실, 관장, 광복절, 경축, 임명, 입장, 제정"
13,"창립, 협회, 언론, 대통령, 사회, 주년, 한국, 프레, 윤석열, 발전"
14,"건국절, 대통령실, 독립기념관, 대통령, 임명, 논란, 관계자, 윤석열, 연합뉴스, 입장"
15,"엔진, 국산, 비용, 정부, 지급, 기준, 당시, 수준, 포함, 정도"
16,"후보자, 보고서, 국회, 인사, 과학기술, 대통령, 장관, 임명, 위원, 요청"
17,"국산, 엔진, 기준, 정부, 당국, 비용, 규정, 사업, 수준, 개발"
18,"대통령실, 논란, 관장, 대통령, 회장, 건국절, 임명, 광복회, 제정, 고위"
19,"복권, 광복절, 대통령, 정부, 인사, 때문, 사면, 통합, 평가, 지사"
20,"건국절, 관장, 대통령실, 임명, 제정, 광복회, 정부, 대통령, 논란, 경축"
21,"복권, 사면, 지사, 확정, 혐의, 대표, 역할, 갈등, 포함, 정부"
22,"복권, 정부, 사면, 지사, 인사, 광복절, 대선, 의결, 윤석열, 사건"
23,"전력, 수요, 최대, 시장, 전날, 발전, 오후, 무더위, 반도체, 역대"
24,"회장, 그룹, 복권, 사면, 공인, 제재, 집행, 계기, 경제, 활동"
25,"검찰, 조사, 대통령실, 중앙, 요청, 보고, 대해, 서울, 기자, 수사"
26,"복권, 지사, 정부, 통합, 정치, 대통령, 민주당, 갈등, 반대, 국민"
27,"국회, 후보자, 보고서, 대통령, 과학기술, 인사, 요청, 임명, 장관, 이내"
28,"관장, 광복회, 뉴라이트, 건국절, 임명, 경축, 제정, 독립기념관, 대통령, 대통령실"
29,"후보자, 보고서, 과학기술, 국회, 장관, 인사, 대통령, 요청, 위원회, 정보"
30,"복권, 사면, 경제, 지사, 정부, 회장, 총리, 의결, 경남, 윤석열"
31,"건국절, 대통령실, 논란, 광복회, 독립기념관, 정부, 대통령, 임명, 의혹, 광복절"
32,"복권, 지사, 사면, 역할, 경남, 인사, 광복절, 사건, 정부, 민주당"
33,"복권, 그룹, 사면, 광복절, 투자, 정부, 경제, 회장, 중심, 회복"
34,"복권, 지사, 대표, 이재명, 의원, 요청, 민주당, 인사, 기자, 주장"
35,"보고서, 국회, 후보자, 대통령, 요청, 이내, 과학기술, 인사, 장관, 대한"
36,"대통령, 수석, 대통령실, 윤석열, 신임, 선수, 청사, 촬영, 인사, 직접"
37,"후보, 이재명, 민주당, 대표, 사망, 토론회, 재단, 국회, 사건, 뉴스"
38,"후보, 대표, 대화, 국회, 민주당, 이재명, 토론회, 질문, 재단, 합의"
39,"후보, 정책, 완화, 내년, 도입, 민주당, 대표, 이재명, 토론회, 투자자"
40,"후보, 토론회, 당시, 생활, 대한민국, 국회, 지금, 민주당, 대표, 환경"
41,"원내대표, 민주당, 야당, 대통령, 대해, 국민, 대한, 논의, 비롯, 법안"
42,"권익위, 부위, 원장, 절차, 민주당, 사의, 국장, 의혹, 담당, 처리"
43,"원내대표, 야당, 민주당, 사건, 국민, 의견, 여의도, 윤석열, 개혁, 대통령"
44,"법안, 의결, 파업, 정부, 불법, 처리, 경제, 민주당, 나라, 개정안"
45,"복권, 지사, 대표, 대통령, 반대, 의원, 대통령실, 목소리, 지지, 갈등"
46,"원내대표, 법안, 협력, 논의, 완화, 민주당, 필요성, 대해, 추진, 사건"
47,"재단, 건립, 기념, 대통령, 박물관, 국립, 국민, 중앙, 선정, 사랑"
48,"민주당, 광복절, 경축, 뉴라이트, 임명, 정치, 정권, 윤석열, 정부, 광복회"
49,"원내대표, 민주당, 논의, 법안, 야당, 사건, 개혁, 여의도, 공동, 대표"
50,"원내대표, 민주당, 야당, 법안, 논의, 의혹, 국민, 국회, 사건, 면서"
51,"민주당, 원내대표, 논의, 처리, 여의도, 야당, 대해, 적극, 개혁, 공동"
52,"후보, 이재명, 위원, 최고, 대표, 비판, 민주당, 기자회견, 언론, 공격"
53,"장관, 표현, 의원, 노동자, 발언, 조선, 지금, 전시, 외교부, 광산"
54,"원내대표, 민주당, 야당, 논의, 사건, 개혁, 혁신, 대한, 필요성, 대통령"
55,"후보, 대표, 이재명, 스튜디오, 토론회, 재단, 국회, 방송, 준비, 민주당"
56,"후보, 대표, 이재명, 스튜디오, 토론회, 재단, 촬영, 국회, 방송, 민주당"
57,"후보, 대표, 이재명, 스튜디오, 토론회, 재단, 촬영, 국회, 방송, 민주당"
58,"후보, 대표, 이재명, 스튜디오, 토론회, 재단, 촬영, 국회, 방송, 민주당"
59,"후보, 대표, 스튜디오, 토론회, 재단, 국회, 방송, 준비, 민주당, 뉴스"
60,"후보, 대표, 스튜디오, 토론회, 재단, 국회, 방송, 준비, 민주당, 뉴스"
61,"광산, 사도, 장관, 이재명, 의원, 외교부, 일본, 강제, 질의, 설치"
62,"후보, 대표, 스튜디오, 토론회, 국회, 방송, 준비, 민주당, 서울, 보험"
63,"후보, 대표, 스튜디오, 토론회, 국회, 방송, 준비, 민주당, 서울, 보험"
64,"후보, 대표, 이재명, 스튜디오, 토론회, 국회, 방송, 준비, 민주당, 서울"
65,"후보, 대표, 이재명, 스튜디오, 토론회, 촬영, 국회, 방송, 민주당, 기념"
66,"후보, 대표, 이재명, 스튜디오, 토론회, 촬영, 국회, 방송, 민주당, 기념"
67,"후보, 대표, 이재명, 스튜디오, 토론회, 촬영, 국회, 방송, 민주당, 기념"
68,"지사, 복권, 역할, 선거, 경남, 정치, 대통령, 가능성, 단위, 주목"
69,"후보자, 전체, 국회, 장관, 실시, 대통령, 출신, 노동, 대통령실, 위원"
70,"후보, 대표, 스튜디오, 토론회, 방송, 준비, 민주당, 서울, 보험, 보호"
71,"후보, 대표, 스튜디오, 토론회, 방송, 준비, 민주당, 서울, 보험, 보호"
72,"후보, 대표, 이재명, 스튜디오, 토론회, 방송, 준비, 민주당, 서울, 흑자"
73,"재단, 박물관, 기념, 선정, 공원, 대통령, 역사, 건립, 국립, 인근"
74,"부위, 사건, 원장, 권익위, 방지, 직무, 조사, 국장, 의혹, 수도"
75,"후보, 조합원, 선거, 위원회, 위원장, 경영, 참여, 가운데, 관리, 확대"
76,"부위, 원장, 권익위, 사망, 강원, 방지, 절차, 입장, 대한, 고위"
77,"광복회, 광복절, 경축, 관장, 독립기념관, 기념, 단체, 인사, 참석, 회장"
78,"권익위, 인정, 보상, 부위, 원장, 의혹, 절차, 계획, 무상, 국장"
79,"등재, 강제, 협상, 장관, 외교부, 일본, 광산, 사도, 유산, 의원"
80,"의원, 혐의, 건설, 광주, 대가, 사장, 공사, 신청, 지방, 경찰"
81,"농협, 가격, 하락, 최선, 반영, 연간, 요인, 과제, 기여, 손실"
82,"농협, 수출, 지원, 신규, 계획, 운동, 지역, 수요, 공급, 안정"
83,"광복회, 기념, 광복절, 단체, 임명, 관장, 독립기념관, 뉴라이트, 인사, 정부"
84,"농협, 기념, 직원, 창립, 소비, 촉진, 산업, 정부, 경북, 소득"
85,"농협, 기념, 직원, 창립, 소비, 촉진, 산업, 정부, 경북, 소득"
86,"사건, 권익위, 부위, 원장, 처리, 직원, 관련, 사망, 고위, 직무"
87,"대북, 북한, 경찰, 운동, 연합, 자유, 보호, 의원, 불법, 당국"
88,"혜택, 개정안, 버스, 지역, 감소, 예정, 지방, 전기차, 주택, 최대"
89,"재정, 파업, 노동조합, 지급, 정부, 법안, 총리, 노동자, 의결, 불법"
90,"이스라엘, 가자지구, 전쟁, 적자, 국가, 비율, 조정, 위험, 더욱, 단계"
91,"채용, 경력, 인사, 장애인, 선발, 제출, 최종, 방식, 혁신, 전형"
92,"장애인, 채용, 선발, 인사, 경력, 근무, 고용, 진출, 운영, 누적"
93,"장애인, 채용, 경력, 인사, 제출, 최종, 전형, 면접, 선발, 근무"
94,"경남, 선거, 자금, 혐의, 의원, 의회, 법인, 위반, 제공, 공모"
95,"의회, 확대, 의원, 지역, 방문, 기능, 수요, 사례, 국회, 역할"
96,"화재, 의원, 주민, 관사, 상담, 강원, 신고, 위원장, 피해, 위해"
97,"관장, 근거, 경축, 건국절, 광복회, 원내대표, 국민, 김형석, 독립기념관, 토론회"
98,"보증, 매입, 주택, 사업자, 협약, 체결, 사업, 대출, 심사, 자금"
99,"시민, 개최, 경기도, 모집, 도시, 성공, 대회, 전국, 참여, 생활"
100,"평가, 기록, 지사, 전체, 응답, 전국, 직무, 조사, 포인트, 수행"
