Topic,Words
1,"안보, 외교, 국가, 대통령, 사이버, 취임, 최선, 브리핑, 과제, 인사"
2,"브리핑, 응급의료, 응급, 정부, 응급실, 코로나, 현황, 실시, 대책, 의료"
3,"브리핑, 응급실, 현황, 정보, 환자, 정부, 우려, 응급, 부처, 중심"
4,"대표, 의료, 공백, 회담, 추석, 국민, 여야, 응급, 대통령실, 정부"
5,"국회, 대통령, 개원, 야당, 대통령실, 여야, 정상화, 대표, 회담, 국민"
6,"응급실, 주간, 정부, 브리핑, 진료, 비상, 현황, 응급, 전국, 지정"
7,"국회, 대표, 회담, 대통령실, 민생, 여야, 개원, 정상화, 대통령, 법안"
8,"브리핑, 응급실, 현황, 정부, 부처, 코로나, 응급, 응급의료, 주간, 수용"
9,"대통령, 검찰, 취업, 스타, 가족, 의원, 지원, 이후, 제목, 공단"
10,"개원, 대통령, 국회, 불참, 야당, 탄핵, 주기, 의심, 특검법, 여야"
11,"대통령, 개원, 야당, 불참, 국회, 탄핵, 특검법, 참석, 해병대, 국민"
12,"사이버, 대통령실, 공세, 계엄령, 대응, 안보, 가짜, 대표, 정부, 뉴스"
13,"개원, 대통령, 불참, 국회, 야당, 탄핵, 대통령실, 주기, 의심, 사과"
14,"대통령, 개원, 국회, 불참, 대통령실, 사과, 참석, 의심, 탄핵, 윤석열"
15,"대표, 민생, 국회, 회담, 여야, 국민, 한동훈, 이재명, 대해, 협의"
16,"총리, 방한, 일본, 대통령, 일정, 대통령실, 선거, 정상화, 윤석열, 회담"
17,"해병대, 대표, 민주당, 특검법, 원금, 국민, 민생, 국회, 이재명, 합의"
18,"국회, 개원, 불참, 대통령, 상황, 특검법, 대통령실, 야당, 탄핵, 사과"
19,"의대, 증원, 개혁, 고위, 대표, 대통령, 의료, 기자회견, 대통령실, 설명"
20,"신문, 지역, 국제, 부산, 발전, 언론, 경남, 주년, 역할, 우주"
21,"국회, 개원, 대통령, 불참, 참석, 야당, 상황, 대통령실, 해병대, 주기"
22,"개원, 국회, 대통령, 대통령실, 불참, 법안, 야당, 탄핵, 사과, 특검"
23,"개원, 국회, 대통령, 불참, 대통령실, 참석, 관계자, 상황, 입법, 특검"
24,"국회, 개원, 대통령, 불참, 대통령실, 사과, 윤석열, 국민, 체제, 야당"
25,"개원, 대통령, 불참, 국회, 탄핵, 야당, 특검법, 브리핑, 윤석열, 처리"
26,"개원, 대통령, 불참, 국회, 대통령실, 탄핵, 브리핑, 윤석열, 연합뉴스, 관계자"
27,"국회, 개원, 여야, 대통령, 탄핵, 사과, 정기, 특검법, 대통령실, 도입"
28,"국회, 개원, 불참, 대통령, 사과, 대통령실, 야당, 탄핵, 특검법, 처리"
29,"개원, 불참, 대통령, 국회, 야당, 탄핵, 특검법, 여야, 처리, 사례"
30,"대표, 민생, 국회, 회담, 국민, 여야, 대통령실, 정상화, 계기, 법안"
31,"국회, 대통령, 대통령실, 사과, 개원, 탄핵, 의원, 불참, 주기, 의심"
32,"개원, 대통령, 불참, 국회, 야당, 탄핵, 브리핑, 윤석열, 대통령실, 주기"
33,"대통령, 불참, 개원, 국회, 거부, 국민, 대통령실, 참석, 위원, 사과"
34,"사이버, 안보, 국가, 해킹, 과제, 방어, 활동, 강화, 실천, 계획"
35,"사이버, 안보, 기반, 국가, 과제, 기본, 가짜, 대책, 선제, 대응"
36,"개원, 국회, 불참, 대통령, 참석, 야당, 특검법, 대통령실, 해병대, 연기"
37,"회담, 대표, 혁신, 대변인, 한동훈, 정치, 논의, 의원, 국회, 민주당"
38,"대표, 회담, 발언, 민주당, 비공개, 국민, 이재명, 여야, 생각, 재판"
39,"대표, 여야, 민생, 논의, 국민, 민주당, 특검법, 해결, 채상병, 회담"
40,"대표, 회담, 민생, 민주당, 국민, 추진, 공약, 협의, 합의, 논의"
41,"대표, 의료, 국민, 의대, 민주당, 회담, 응급, 체계, 추석, 공백"
42,"대표, 회담, 국민, 이재명, 금투세, 국회, 채상병, 실천, 여의도, 민생"
43,"대표, 회담, 민생, 대변인, 국민, 협의, 합의, 민주당, 이기, 현실"
44,"대표, 의료, 공백, 회담, 추석, 국민, 여야, 응급, 대통령실, 정부"
45,"대표, 회담, 국민, 협의, 합의, 국회, 민생, 여야, 금투세, 방안"
46,"대표, 회담, 발언, 검찰, 비공개, 현금, 국민, 수사, 대한, 민주당"
47,"대표, 회담, 합의, 논의, 국민, 민주당, 비공개, 대변인, 국회, 구체"
48,"국회, 대표, 회담, 대통령실, 민생, 여야, 개원, 정상화, 대통령, 법안"
49,"대표, 회담, 합의, 개혁, 대변인, 국민, 혁신, 대해, 약속, 지구"
50,"의원, 대표, 안보, 국민, 대통령, 이재명, 주장, 계엄령, 국회, 해제"
51,"대표, 수사, 검찰, 회담, 여야, 민주당, 국민, 대통령, 취지, 한동훈"
52,"대표, 회담, 발언, 수사, 민주당, 특검, 국민, 검사, 검찰, 대화"
53,"대표, 국민, 특검법, 민주당, 회담, 한동훈, 이재명, 언급, 합의, 국회"
54,"대표, 특검법, 민주당, 국민, 회담, 현금, 비공개, 발언, 주장, 지급"
55,"대표, 합의, 회담, 여야, 의제, 민주당, 민생, 대변인, 국민, 협의"
56,"대표, 회담, 금투세, 문제, 정치, 합의, 대책, 국민, 논의, 의료"
57,"대표, 투표, 외국인, 회담, 협의, 이재명, 제한, 긍정, 한동훈, 주장"
58,"여야, 회담, 대표, 협의, 국민, 특검법, 민주당, 공약, 재판, 공통"
59,"대표, 회담, 국민, 실천, 민생, 의지, 조건, 한동훈, 여야, 노력"
60,"취업, 협회, 기관, 승인, 신고, 심사, 당시, 국방, 취임, 대상"
61,"대표, 회담, 대변인, 국민, 합의, 여야, 약속, 민생, 특검법, 한동훈"
62,"협의, 공약, 공통, 논의, 민생, 법안, 기구, 대변인, 대표, 여야"
63,"대표, 회담, 국민, 민생, 실천, 이재명, 만큼, 이후, 폐지, 복원"
64,"대표, 회담, 협의, 국민, 금투세, 민주당, 대변인, 폐지, 국회, 여야"
65,"대표, 특검법, 민주당, 회담, 채상병, 탄핵, 수사, 여야, 정치, 대해"
66,"대표, 회담, 비공개, 발언, 대변인, 합의, 여야, 국회, 정책, 국민"
67,"대표, 발언, 국민, 회담, 민주당, 의료, 특검법, 금투세, 이재명, 비공개"
68,"대표, 투표, 외국인, 개혁, 회담, 국민, 정치, 개선, 여야, 논의"
69,"대표, 국민, 민주당, 회담, 비공개, 투표, 검찰, 국회, 거부, 외국인"
70,"대표, 회담, 국민, 민주당, 발언, 비판, 국회, 현금, 복지, 얘기"
71,"대표, 협의, 논의, 국민, 채상병, 회담, 여야, 민주당, 특검법, 폐지"
72,"대표, 발언, 회담, 민주당, 계엄령, 국회, 국민, 정치, 논의, 공세"
73,"수출, 개최, 진출, 전략, 시장, 해외, 파리, 유럽, 프랑스, 기업"
74,"일본, 회의, 지방, 경험, 개최, 정책, 관계자, 방한, 공통, 서로"
75,"현장, 노력, 개선, 약속, 최선, 위해, 안전, 국민, 서울, 사항"
76,"대회, 국방부, 선수, 장관, 경북, 참가, 대학, 일반, 개최, 공연"
77,"부대, 사망, 사건, 경찰, 수사, 발견, 민간, 국방, 절차, 생활"
78,"안보, 외교, 국가, 사이버, 대통령실, 대통령, 최선, 취임, 고위, 과제"
79,"사이버, 안보, 과제, 국가, 기본, 계획, 대응, 해킹, 강화, 전략"
80,"국방부, 사이버, 대화, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 정책"
81,"국방부, 사이버, 대화, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 정책"
82,"추석, 사과, 세트, 선물, 공급, 거점, 유통, 작년, 별로, 위해"
83,"추석, 사과, 세트, 선물, 공급, 거점, 유통, 작년, 별로, 위해"
84,"세트, 추석, 선물, 공급, 사과, 재판매, 완화, 도움, 부담, 금지"
85,"추석, 세트, 선물, 사과, 공급, 거점, 유통, 재판매, 완화, 직원"
86,"사이버, 안보, 브리핑, 인사, 용산, 청사, 기본, 대통령실, 국가, 계획"
87,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 준비, 국가, 계획"
88,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 준비, 국가, 계획"
89,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 준비, 국가, 계획"
90,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 국가, 계획, 서울"
91,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 국가, 계획, 서울"
92,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 국가, 계획, 서울"
93,"용산, 청사, 대통령실, 희생, 복지, 복합, 본격, 본부, 본인, 부대"
94,"사이버, 안보, 용산, 청사, 기본, 대통령실, 국가, 발표, 계획, 서울"
95,"사이버, 안보, 브리핑, 용산, 청사, 기본, 대통령실, 입장, 국가, 계획"
96,"사이버, 안보, 용산, 청사, 기본, 대통령실, 국가, 발표, 계획, 서울"
97,"사이버, 안보, 용산, 청사, 기본, 대통령실, 국가, 발표, 계획, 서울"
98,"사이버, 안보, 용산, 청사, 기본, 대통령실, 국가, 발표, 계획, 서울"
99,"사이버, 안보, 용산, 청사, 기본, 대통령실, 국가, 발표, 계획, 서울"
100,"안보, 사이버, 기본, 국가, 발표, 계획, 용산, 청사, 대통령실, 서울"
