Topic,Words
1,"웨스팅하우스, 원전, 체코, 원자력, 미국, 소송, 워싱턴, 수출, 주장, 한수원"
2,"원전, 웨스팅하우스, 원자력, 미국, 소송, 워싱턴, 체코, 수출, 주장, 연방"
3,"의대, 사태, 의원, 국민, 의사, 대통령, 의료, 해결, 정원, 붕괴"
4,"심의, 여사, 검찰, 절차, 국민, 수사, 사건, 신뢰, 확보, 민주당"
5,"체코, 회장, 그룹, 체결, 사절단, 방문, 양국, 원전, 대통령실, 협력"
6,"출생, 북한, 원전, 장비, 기술, 민주당, 탐사, 괴담, 국민, 선동"
7,"의료, 보건, 노조, 공백, 찬성, 투표, 간호사, 정상화, 총파업, 사업"
8,"웨스팅하우스, 체코, 원전, 미국, 분쟁, 원자력, 사절단, 대통령실, 소송, 수출"
9,"의료, 위원장, 국민, 의대, 응급실, 의사, 의원, 사태, 대통령, 정원"
10,"발언, 근거, 국가, 위원, 대통령, 최고, 의원, 대해, 준비, 얘기"
11,"웨스팅하우스, 원전, 미국, 소송, 체코, 원자력, 수출, 대통령실, 한수원, 법원"
12,"의대, 의료, 사태, 대통령, 의사, 지금, 의원, 정원, 붕괴, 국민"
13,"원전, 체코, 회장, 그룹, 한미, 분쟁, 정부, 대통령실, 미국, 현대차"
14,"나토, 평화, 북한, 전쟁, 동맹, 위협, 세계, 안전, 최대, 지역"
15,"웨스팅하우스, 원전, 미국, 소송, 체코, 원자력, 수출, 주장, 대통령실, 한수원"
16,"원전, 체코, 미국, 웨스팅하우스, 소송, 원자력, 수출, 한국, 한수원, 워싱턴"
17,"웨스팅하우스, 원전, 원자력, 체코, 소송, 정부, 수출, 미국, 주장, 한국"
18,"절차, 심의, 수사, 외부, 행위, 기관, 국민, 검찰, 논란, 신뢰"
19,"후보자, 대한민국, 발언, 대통령, 탄핵, 위원장, 장관, 집회, 생각, 표현"
20,"사절단, 체코, 회장, 그룹, 삼성, 선정, 방문, 상의, 원전, 대통령"
21,"웨스팅하우스, 원전, 체코, 미국, 소송, 원자력, 수출, 정부, 한수원, 법원"
22,"원전, 웨스팅하우스, 체코, 수출, 미국, 한미, 정부, 대통령실, 한수원, 기조"
23,"웨스팅하우스, 원전, 체코, 대통령실, 미국, 소송, 원자력, 수출, 정부, 한수원"
24,"일본, 대통령실, 야당, 마음, 과거, 발언, 정부, 국민, 말씀, 적극"
25,"원전, 웨스팅하우스, 체코, 미국, 회장, 정부, 수출, 소송, 원자력, 협의"
26,"괴담, 민주당, 오염수, 후쿠시마, 방류, 선동, 국민, 대변인, 야당, 수산물"
27,"체코, 원전, 대통령실, 회장, 사절단, 웨스팅하우스, 분쟁, 미국, 협력, 관련"
28,"민주당, 대변인, 괴담, 오염수, 방류, 국민, 선동, 수산물, 후쿠시마, 마케팅"
29,"체코, 사절단, 회장, 그룹, 체결, 방문, 원전, 협력, 대통령실, 대통령"
30,"웨스팅하우스, 원전, 소송, 수출, 한수원, 미국, 법원, 체코, 원자력, 대통령실"
31,"웨스팅하우스, 원전, 미국, 체코, 수출, 소송, 정부, 원자력, 회장, 사절단"
32,"원전, 웨스팅하우스, 수출, 미국, 체코, 정부, 기술, 한미, 협의, 한수원"
33,"회장, 체코, 사절단, 상의, 그룹, 삼성, 선정, 현대차, 대통령, 원전"
34,"웨스팅하우스, 원전, 체코, 분쟁, 회장, 대통령실, 기업, 한수원, 한미, 정부"
35,"원전, 웨스팅하우스, 한수원, 분쟁, 소송, 정부, 양국, 대통령실, 미국, 한미"
36,"원전, 웨스팅하우스, 수출, 체코, 미국, 한수원, 정부, 소송, 원자력, 협의"
37,"청소년, 방안, 규제, 의원, 개정, 광주, 대한, 논의, 전문가, 발표"
38,"협회, 배드민턴, 항공, 종목, 회장, 지원, 선수, 운영, 의원, 사용"
39,"의료, 사태, 대통령, 의대, 의원, 붕괴, 국민, 정원, 의사, 지금"
40,"의료, 사태, 의대, 대통령, 의원, 붕괴, 의사, 국민, 지금, 정원"
41,"의료, 사태, 의대, 붕괴, 대통령, 의사, 의원, 정원, 지금, 필수"
42,"의대, 사태, 의원, 국민, 의사, 대통령, 의료, 해결, 정원, 붕괴"
43,"안세영, 의원, 부상, 배드민턴, 선수, 대한민국, 완화, 관리, 위해, 다시"
44,"발언, 후보자, 대한민국, 탄핵, 생각, 대해, 표현, 장관, 집회, 자유"
45,"집회, 본부, 병원, 의료, 대통령, 운동, 정권, 촉구, 서울, 단체"
46,"출생, 북한, 원전, 장비, 기술, 민주당, 탐사, 괴담, 국민, 선동"
47,"의료, 보건, 노조, 공백, 찬성, 투표, 간호사, 정상화, 총파업, 사업"
48,"절차, 심의, 외부, 수사, 국민, 검찰, 논란, 신뢰, 행위, 위원"
49,"의료, 위원장, 국민, 의대, 응급실, 의사, 의원, 사태, 대통령, 정원"
50,"심의, 절차, 수사, 외부, 국민, 신뢰, 행위, 검찰, 논란, 비난"
51,"발언, 근거, 국가, 위원, 대통령, 최고, 의원, 대해, 준비, 얘기"
52,"의대, 의료, 사태, 대통령, 의사, 지금, 의원, 정원, 붕괴, 국민"
53,"절차, 심의, 외부, 수사, 국민, 신뢰, 검찰, 논란, 대변인, 행위"
54,"의대, 사태, 의료, 대통령, 정원, 의원, 붕괴, 의사, 필수, 개혁"
