Topic,Words
1,"독대, 대통령실, 도부, 대표, 만찬, 대통령, 신임, 협의, 별도, 사무"
2,"여사, 통화, 검찰, 대표, 연락, 차례, 전화, 사건, 문자, 의혹"
3,"해리스, 부통령, 트럼프, 대통령, 여론조사, 지난달, 경우, 기록, 하락, 상승"
4,"대통령실, 독대, 대표, 한동훈, 도부, 의대, 협의, 내년, 요청, 대통령"
5,"독대, 대표, 요청, 대통령, 한동훈, 대통령실, 만찬, 갈등, 언론, 비판"
6,"행사, 대통령, 처리, 수사, 의혹, 대해, 대통령실, 민주당, 김건희, 공식"
7,"독대, 대표, 요청, 만찬, 대통령실, 언론, 한동훈, 현안, 논의, 대통령"
8,"독대, 대표, 대통령, 대통령실, 만찬, 요청, 도부, 한동훈, 언론, 국민"
9,"북한, 대통령실, 대선, 체코, 가능성, 원전, 시점, 정상, 회의, 협력"
10,"독대, 대통령, 대표, 요청, 현안, 인사, 여당, 한동훈, 갈등, 대통령실"
11,"여사, 연락, 사건, 차례, 통화, 검찰, 대표, 수사, 국장, 인권"
12,"영상, 여사, 대통령실, 삭제, 근무, 연휴, 요구, 서울, 조치, 용산"
13,"북한, 대통령실, 대선, 체코, 가능성, 원전, 시점, 정상, 회의, 협력"
14,"독대, 만찬, 대통령실, 대통령, 도부, 한동훈, 내일, 윤석열, 요청, 대표"
15,"독대, 대표, 대통령, 요청, 대통령실, 만찬, 한동훈, 갈등, 비판, 현안"
16,"북한, 주장, 대선, 대해, 통일, 가능성, 실장, 시점, 정치, 미국"
17,"탄압, 대통령, 검찰, 정권, 정치, 민주당, 대책, 의원, 수사, 마을"
18,"독대, 대통령실, 대통령, 만찬, 대표, 협의, 현안, 체코, 갈등, 과정"
19,"독대, 만찬, 협의, 대표, 대통령, 대통령실, 도부, 사안, 요청, 한동훈"
20,"독대, 대통령실, 요청, 대통령, 현안, 대표, 여당, 만찬, 성과, 입장"
21,"대표, 독대, 대통령실, 만찬, 사안, 별도, 내일, 협의, 요청, 대통령"
22,"여사, 대통령실, 영상, 김건희, 연휴, 추석, 서울, 근무, 범죄, 마음"
23,"여사, 영상, 대통령실, 연휴, 거리, 삭제, 서울, 근무, 청년, 김건희"
24,"독대, 대통령실, 협의, 대표, 만찬, 현안, 대통령, 요청, 대해, 사안"
25,"대통령실, 대해, 행사, 책무, 침해, 지자체, 원칙, 예산, 김건희, 브리핑"
26,"의혹, 의원, 여사, 대통령실, 보도, 당시, 국민, 관리, 김건희, 작성"
27,"독대, 만찬, 대통령실, 대통령, 한동훈, 도부, 내일, 윤석열, 국민, 신임"
28,"여사, 영상, 대통령실, 근무, 김건희, 연휴, 관계자, 사실, 우려, 해당"
29,"독대, 만찬, 대통령실, 현안, 대통령, 협의, 대표, 의대, 논의, 의료"
30,"대통령실, 독대, 대표, 사안, 도부, 내일, 협의, 내년, 요청, 여당"
31,"의혹, 여사, 대통령, 관련, 위반, 대통령실, 수사, 검토, 의원, 국민"
32,"대통령실, 독대, 만찬, 갈등, 대통령, 도부, 대표, 협의, 책무, 자리"
33,"보도, 체코, 삭제, 여사, 국립, 표현, 문제, 김건희, 의혹, 대통령실"
34,"게임, 이용자, 조정, 소비자, 피해, 권고, 홈페이지, 대통령실, 위원회, 참여"
35,"언론, 삭제, 체코, 원전, 대통령실, 보도, 자체, 표현, 관계자, 대해"
36,"원전, 체코, 현지, 게임, 대통령실, 언론, 양국, 나라, 피해, 보도"
37,"대통령, 검찰, 수사, 민주당, 의원, 대응, 의혹, 대한, 제도, 제기"
38,"독대, 대통령실, 도부, 대표, 만찬, 대통령, 신임, 협의, 별도, 사무"
39,"여사, 통화, 검찰, 대표, 연락, 차례, 전화, 사건, 문자, 의혹"
40,"검사, 개정안, 민주당, 의원, 탄핵, 김건희, 여사, 법률, 합의, 처벌"
41,"독대, 요청, 한동훈, 대통령실, 도부, 만찬, 대통령, 협의, 대표, 사안"
42,"해리스, 부통령, 트럼프, 대통령, 여론조사, 지난달, 경우, 기록, 하락, 상승"
43,"독대, 한동훈, 대표, 도부, 사안, 국민, 대통령실, 사전, 요청, 대통령"
44,"독대, 대표, 요청, 대통령, 한동훈, 대통령실, 만찬, 갈등, 언론, 비판"
45,"검찰, 대통령, 국민, 대책, 탄압, 우려, 정권, 마을, 불법, 경남"
46,"검찰, 검사, 대표, 수사, 민주당, 탄핵, 여사, 사건, 처벌, 정치"
47,"검찰, 탄압, 대통령, 정치, 대책, 정권, 국민, 불법, 가족, 위원장"
48,"독대, 한동훈, 대통령실, 사전, 대표, 언론, 핵심, 요청, 국민, 지도"
49,"지급, 자연, 카드, 사진, 대통령, 지원, 병원, 대응, 지난, 윤석열"
50,"운동, 원장, 기념, 서울대, 후보, 위원장, 이사장, 노동, 공원, 오전"
51,"개정안, 확대, 기간, 기존, 고용, 국회, 지원, 법률, 처리, 보호"
52,"검찰, 대통령, 수사, 탄압, 의원, 정권, 민주당, 정치, 위원장, 대책"
53,"만찬, 대통령, 대표, 독대, 여사, 여당, 의료, 갈등, 민주당, 대화"
54,"독대, 대표, 대통령, 대통령실, 만찬, 요청, 도부, 한동훈, 언론, 국민"
55,"원전, 체코, 장관, 수주, 제기, 프랑스, 건설, 사업, 기업, 양국"
56,"독대, 대통령, 대표, 요청, 현안, 인사, 여당, 한동훈, 갈등, 대통령실"
57,"장관, 시내, 거리, 촬영, 도로, 기념, 중심, 서울, 본격, 복합"
58,"장관, 시내, 거리, 도로, 중심, 서울, 배달, 배추, 부과, 본부"
59,"검찰, 대통령, 수사, 의원, 민주당, 불법, 국민, 대한, 제도, 채용"
60,"공사, 체결, 운영, 이유, 대회, 의원, 계획, 원칙, 개발, 지난해"
61,"후보, 선거, 민주당, 대표, 지지, 정권, 지도, 치료, 경쟁, 최고"
62,"탄핵, 검사, 사건, 주장, 검찰, 수사, 민주당, 진술, 원칙, 사실"
63,"최고, 위원, 국민, 대표, 의료, 여당, 독대, 대통령, 역할, 지금"
64,"탄핵, 검사, 진술, 검찰, 주장, 민주당, 압박, 의혹, 사실, 관련"
65,"차량, 의원, 조치, 제재, 설치, 중인, 국민, 서울시, 노동, 수가"
66,"의원, 위원장, 국회, 날씨, 발언, 요청, 참석, 국민, 여당, 간담"
67,"독대, 만찬, 대표, 대통령, 대통령실, 별도, 전달, 언론, 도부, 자리"
68,"부산, 공사, 부산시, 위원회, 유치, 금융, 진행, 국회, 현장, 기금"
69,"처벌, 개정안, 청소년, 성범죄, 피해자, 보호, 국회, 이용, 페이크, 범죄"
70,"의원, 위반, 수사, 여사, 의혹, 대통령, 경남, 언급, 혐의, 여론조사"
71,"검사, 검찰, 민주당, 탄핵, 처벌, 수사, 여사, 대통령, 탄압, 대표"
72,"개정안, 합의, 처리, 확대, 현재, 지원, 국회, 회의, 기간, 내용"
73,"차량, 미국, 규정, 자동차, 중국, 커넥티드, 소프트웨어, 금지, 하드웨어, 상무부"
74,"안전, 근로자, 보건, 예방, 금융, 산업, 결과, 원장, 위원, 문화"
75,"차량, 미국, 규정, 자동차, 금지, 소프트웨어, 커넥티드, 중국, 상무부, 하드웨어"
76,"경남, 본부, 안전, 시설, 일부, 방문, 관리, 기자, 희망, 보조금"
77,"경남, 본부, 안전, 시설, 일부, 방문, 관리, 기자, 희망, 보조금"
