Topic,Words
1,"고려아연, 영풍, 회장, 공개매수, 파트너"
2,"청약, 서울, 답례, 분양, 기자"
3,"공급, 삼성, 장비, 계약, 네트워크"
4,"기업, 기술, 시장, 글로벌, 서비스"
5,"중국, 수입, 조사, 아일랜드, 무역"
6,"포인트, 일본, 영공, 장관, 종합"
7,"게임, 국내, 해외, 제도, 교육"
8,"에스, 축제, 연수, 티비, 영상"
9,"책무, 구조도, 관리, 내부통제, 금융"
10,"대표, 독대, 대통령, 대통령실, 요청"
11,"테스트, 에듀, 와이파이, 제공, 교회"
12,"클라우드, 금융, 게임, 보상, 알리바바"
13,"미국, 차량, 중국, 자동차, 금지"
14,"청년, 용역, 진료, 중국, 마약"
15,"개발, 도시, 부동산, 소설, 앨범"
16,"금리, 은행, 금융, 담대, 보험"
17,"이용자, 개발, 광명, 콘텐츠, 시스템"
18,"의사, 구속, 의료, 블랙리스트, 인증"
19,"고이즈미, 환경상, 둘레길, 코리아, 다카"
20,"배추, 가격, 올해, 진자, 포기"
21,"랭보, 전파, 스토어, 팝업, 진행"
22,"한국, 미국, 기술, 산업, 기업"
23,"불금, 킬링, 리스, 게임, 주인"
24,"체코, 아르마니, 쿠션, 피부, 파워"
25,"지역, 사업자, 플랫폼, 글로벌, 영상"
26,"모델, 평가, 서비스, 수익률, 투자"
27,"화성, 머스크, 영상, 스타, 우주선"
28,"장관, 몽골, 명판, 최고, 위원"
29,"중국, 정상, 미국, 유통, 발행"
30,"기후, 단풍, 한국, 금융, 토요타"
31,"스님, 개발, 사업, 공간, 일엽"
32,"병원, 부산, 환자, 치료, 상황"
33,"조선인, 사도, 일본, 광산, 정부"
34,"알비노, 통일, 가족, 북한, 간호"
35,"인구, 감소, 멸구, 세계, 방제"
36,"검찰, 수사, 민주당, 대통령, 의원"
37,"부산시, 도모, 시민, 관사, 부산"
38,"북한, 풍선, 쓰레기, 대출, 피해"
39,"프로, 아이폰, 음료, 제품, 통해"
40,"회의, 대책, 차관, 외교부, 관계"
41,"우리은행, 포스코, 금융, 멸치, 우리금융"
42,"동의, 정방, 병원, 천안, 지구"
43,"방송, 내용, 방심위, 의견, 심의"
44,"장관, 북한, 외교, 쿠바, 유엔"
45,"애플, 작품, 인텔, 원전, 미술관"
46,"축제, 문화, 선사, 발생, 사업"
47,"수출, 한국, 의대, 올해, 지난"
48,"갤럭시, 모델, 사업, 스마트폰, 보급"
49,"체코, 원전, 사업, 장관, 한국"
50,"포인트, 문화, 대구, 대구시, 지역"
51,"교회, 대회, 로잔, 운동, 선교"
52,"기술, 개발, 레이더, 엡손, 한국"
53,"금리, 인하, 지수, 거래, 투자"
54,"대한항공, 사이클링, 사리, 환경, 활용"
55,"보안, 인증, 부품, 제품, 기준"
56,"트럼프, 해리스, 대통령, 부통령, 후보"
57,"훈련, 연합, 육군, 태풍, 카타르"
58,"산림, 광주, 사업, 기업, 탄소"
59,"얼음, 정수기, 코웨이, 교원, 웰스"
60,"글로벌, 넥스, 방산, 무인, 사이버"
61,"네이버, 사업, 대표, 사우디, 글로벌"
62,"사랑, 대도시, 시장, 매출, 지난해"
63,"주가, 지난, 반도체, 매수, 엔비디아"
64,"대출, 증가, 은행, 강원, 지역"
65,"후보, 근로시간, 일화, 노동, 교수"
66,"레바논, 이스라엘, 헤즈볼라, 공습, 이스라엘군"
67,"중국, 은행, 울산, 거래, 국제"
68,"기금, 방송, 사업자, 발기, 미디어"
69,"아파트, 거래, 서울, 구역, 자유"
70,"전선, 관광, 에어팟, 미국, 대한전선"
71,"강원, 치료, 매출, 질환, 시즌"
72,"클라우드, 메타, 제공, 가사, 관리사"
73,"티맵, 장소, 서비스, 데이터, 추천"
74,"자금, 브랜드, 성범죄, 페이크, 가을"
75,"소비, 사주, 백신, 건강, 식이섬유"
76,"로댕, 한국어, 방문객, 프랑스, 아시아나"
77,"유전자, 반려동물, 업자, 자영, 가위"
78,"게임, 문화, 행사, 체험, 축제"
79,"간호사, 병원, 채용, 신규, 간호"
80,"공천, 의약품, 편두통, 의원, 개입"
81,"거래, 관리, 플랫폼, 금융, 중개"
82,"질환, 증상, 인후, 치료, 경우"
83,"환자, 뇌전증, 수술, 확대, 북한"
84,"전문의, 교육, 카톡, 문의, 라인"
85,"사업, 산업, 정책, 기술, 개발"
86,"철거, 보행, 작가, 계획, 서울시"
87,"중국, 교류, 대표, 협력, 사업"
88,"우크라이나, 작가, 쿠르스크, 행사, 독서"
89,"배달, 가격, 스팸, 서비스, 주문"
90,"학생, 면접, 회장, 교사, 교회"
91,"여사, 반도체, 대표, 차례, 통화"
92,"신세계, 사업, 와인, 광주, 아이유"
93,"금제, 남한, 공립, 자율, 운영"
94,"일본, 침범, 영공, 러시아, 작가"
95,"병원, 환자, 의료, 이송, 의원"
96,"기온, 아침, 가을, 날씨, 내일"
97,"제보, 추가, 사업, 검색, 뉴스"
98,"개인, 계좌, 금투세, 국내, 수익"
99,"우주, 스템, 경영, 임플란트, 치과"
100,"연구, 대회, 개최, 학술, 과학"
