Topic,Words
1,"연구, 사람, 위험, 생활, 올리브유"
2,"손준호, 중국, 한국, 서울, 축구"
3,"에너지, 항공, 케냐, 주민, 지역"
4,"작업, 네이버, 기술, 대표, 안전"
5,"벤틀리, 플라잉, 스퍼, 스피드, 시스템"
6,"후쿠시마, 영국, 복숭아, 판매, 대한"
7,"코어, 전력, 프로세서, 울트라, 러시아"
8,"의사, 수사, 진행, 예정, 고위"
9,"기술, 투자, 건설, 채용, 사업"
10,"사업, 서비스, 마스, 키즈, 기업"
11,"정부, 사업, 처리, 아일랜드, 법안"
12,"기자, 유니클로, 선물, 이지혜, 롯데"
13,"중국, 지역, 주민, 정년, 환경부"
14,"레이스, 리뷰, 클립, 네이버, 이용자"
15,"카카오, 검찰, 혐의, 위원장, 재판"
16,"브랜드, 코리아, 매장, 한국, 운영"
17,"사고, 차량, 경찰, 운전자, 조사"
18,"멕시코, 사법부, 대통령, 판사, 개편안"
19,"대출, 이스라엘, 하마스, 가자지구, 주택"
20,"반도체, 전력, 항공, 우주, 개인정보"
21,"교통, 예매, 추석, 명절, 약자"
22,"서울시, 기관, 출연, 상품, 기업"
23,"트럼프, 해리스, 토론, 대통령, 후보"
24,"대비, 상승, 물가, 전월, 승률"
25,"중국, 기업, 아나운서, 분양, 지난해"
26,"대통령, 후보, 트럼프, 추모식, 해리스"
27,"부산, 작품, 전시, 작가, 갤러리"
28,"인증, 백신, 협력, 보안, 코로나"
29,"총리, 서비스, 의원, 디지털, 추모"
30,"수술, 병원, 감자, 대동맥, 작가"
31,"이사, 사장, 이송, 센터, 상황"
32,"세계, 랭킹, 연맹, 설명, 대회"
33,"소주, 수출, 인수, 시장, 기업"
34,"교회, 스마트폰, 생각, 마음, 순간"
35,"의원, 경찰, 병원, 집회, 참석"
36,"라니냐, 엘니뇨, 지구, 발생, 바이"
37,"아이폰, 애플, 가격, 시장, 프로"
38,"오늘, 라면, 사람, 재물, 감정"
39,"파일럿, 후보, 혁신, 애플, 군수"
40,"감사, 방문진, 감사원, 투자, 관련"
41,"매출, 인플레, 월간, 달러, 포인트"
42,"행사, 프로그램, 창덕궁, 관람, 도서관"
43,"추석, 경남, 시장, 방문, 장관"
44,"부산, 이용, 플레이, 리스트, 촬영"
45,"승무원, 항공, 아시아나, 승객, 사업"
46,"회장, 금융, 글로벌, 직원, 기업"
47,"심방, 청년, 심전도, 리트, 고혈압"
48,"조사, 지오, 교인, 목회, 결과"
49,"유한양행, 광주, 창업, 스타트업, 한국"
50,"보험, 폐암, 환자, 보험사, 발표"
51,"장관, 협력, 국방, 안보, 국방부"
52,"오비맥주, 총회, 카스, 소주, 확장"
53,"아이폰, 알뜰폰, 성범죄, 자급, 금제"
54,"레고랜드, 대표, 긍정, 춘천, 강원도"
55,"보안, 데이터, 업무, 정보, 활용"
56,"대표, 하이브, 뉴진스, 어도, 멤버"
57,"급여, 투자, 사이버, 영국, 국가"
58,"정부, 일본, 설치, 지하, 추도"
59,"대표, 민주당, 의원, 국회, 정부"
60,"전기차, 점검, 안전, 지수, 특별"
61,"연휴, 추석, 여행, 기업, 국내"
62,"러시아, 박씨, 대변인, 영상, 대한"
63,"공연, 마을, 발레, 학교, 학생"
64,"잠자리, 기술, 체육, 통해, 사업"
65,"수련, 인턴, 전공, 대한, 학회"
66,"금융, 불법, 부업, 대부, 등록"
67,"안보, 천궁, 사이버, 위협, 북한"
68,"교육감, 창업, 후보, 서부, 진보"
69,"방심위, 페이크, 경찰, 성범죄, 수사"
70,"임금, 에너지, 공연, 옹녀, 변강쇠"
71,"평가, 계획, 인증, 교육, 평원"
72,"계약, 포스코, 배우, 퓨처, 조로"
73,"정보, 시청자, 통해, 커피, 방송"
74,"생명, 총회, 목사, 낙태, 태아"
75,"러시아, 우크라이나, 쿠르스크, 중국, 통신"
76,"드라마, 숏폼, 사업, 크래프톤, 투자"
77,"장관, 관광, 문화, 회의, 이라크"
78,"바이오, 기업, 미국, 생산, 중국"
79,"북한, 지역, 사회, 주민, 베트남"
80,"노컷뉴스, 카카오, 작가, 시즌, 세상"
81,"캄보디아, 관계, 의장, 한국, 상원"
82,"의료, 협의, 국민, 정부, 의대"
83,"철도, 사업, 규제, 협력, 철도공사"
84,"센터, 응급의료, 환자, 응급실, 지역"
85,"기온, 서울, 최고, 폭염, 내일"
86,"경쟁률, 지원, 의대, 모집, 수시"
87,"병원, 파이, 환자, 평가, 생체인식"
88,"지원, 효과, 정부, 부총리, 의원"
89,"카카오, 주가, 실내, 서비스, 지도"
90,"대표, 지역, 교회, 소통, 죽염"
91,"개발, 로켓, 민트, 법인, 게임"
92,"북한, 피해, 풍선, 장관, 쓰레기"
93,"지역, 우크라이나, 공사, 안전, 콘텐츠"
94,"기업, 제품, 치료, 한국, 영상"
95,"총리, 사우디, 항암제, 방문, 흑색종"
96,"스타벅스, 매장, 라운지, 국내, 장충"
97,"시민, 도시, 군인, 계획, 블레이드"
98,"기자, 보도, 단속, 영상, 취재"
99,"브랜드, 설화수, 최화정, 지난, 제품"
100,"오라클, 에이, 전화, 서비스, 응급실"
