Topic,Words
1,"차장, 질의, 의원, 위원, 출석, 민주당, 뉴라이트, 대통령, 국가안보실, 국회"
2,"의원, 실장, 차장, 대통령, 국회, 회의, 대통령실, 운영, 전체, 일본"
3,"의원, 독도, 밀정, 대통령실, 차장, 일본, 실장, 민주당, 뉴라이트, 대통령"
4,"증원, 의대, 대표, 학년, 제안, 정원, 유예, 국민, 한동훈, 해결"
5,"총리, 증원, 의대, 제안, 대통령실, 유예, 정원, 고위, 대표, 공식"
6,"사이버, 페이크, 대통령, 기술, 대응, 범죄, 심포지엄, 영상, 소프트웨어, 참석"
7,"합병, 호텔, 대표, 폐지, 금투세, 화재, 증원, 의대, 주주, 경찰"
8,"정부, 예산, 예산안, 복지, 재정, 부담, 대통령, 야당, 심의, 국회"
9,"웨스팅하우스, 원전, 체코, 한수원, 수출, 기술, 건설, 미국, 통제, 제기"
10,"예산안, 정부, 재정, 내년, 예산, 대통령, 국회, 의결, 경제, 투자"
11,"총리, 제안, 유예, 증원, 고위, 대표, 의대, 대통령실, 학년, 의회"
12,"대통령실, 브리핑, 개혁, 기자회견, 대통령, 윤석열, 노동, 질의, 라인, 방향"
13,"재정, 대통령, 예산안, 지출, 효율, 정부, 윤석열, 지원, 국회, 국가"
14,"대통령, 안보, 개혁, 축사, 국제, 경제, 평화, 문화, 대응, 국민"
15,"차장, 실장, 의원, 생각, 대통령, 운영, 대통령실, 민주당, 임명, 질의"
16,"의원, 독도, 밀정, 차장, 대통령실, 일본, 민주당, 훈련, 대통령, 실장"
17,"후보자, 발언, 생각, 임명, 질의, 나라, 실장, 논란, 개인, 일본"
18,"대통령, 브리핑, 기자회견, 개혁, 대통령실, 직접, 지난, 노동, 총리, 고위"
19,"문화, 축사, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행"
20,"문화, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행, 서울"
21,"문화, 축사, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행"
22,"문화, 축사, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행"
23,"문화, 축사, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행"
24,"문화, 축사, 주최, 재판매, 중구, 금지, 윤석열, 미래, 대통령, 진행"
25,"중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보도, 보건"
26,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
27,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
28,"브리핑, 개혁, 기자회견, 대통령실, 대통령, 성과, 가능성, 교육, 비롯, 지속"
29,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
30,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
31,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
32,"사이버, 대통령, 기술, 심포지엄, 페이크, 대응, 영상, 범죄, 참석, 국제"
33,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
34,"축사, 중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보유"
35,"중구, 윤석열, 미래, 문화, 대통령, 뉴스, 서울, 기자, 보도, 보건"
