Topic,Words
1,"브랜드, 대한, 종부세, 출판, 피자"
2,"트럼프, 대통령, 매스, 북한, 미국"
3,"자율, 주행, 교육, 한국, 혁신"
4,"서울, 오후, 기자, 긴급, 영등포구"
5,"화재, 뉴스, 전기차, 지난, 미국"
6,"사이버, 대회, 안보, 학점, 사업"
7,"모델, 파이, 성능, 공장, 환경"
8,"레지던스, 주거, 계약, 숙박시설, 바오"
9,"수소, 개발, 제휴, 토요타, 부품"
10,"대출, 은행, 금융, 관리, 가계"
11,"서비스, 금융, 테크, 페이, 네이버"
12,"대표, 국민, 증원, 의료, 한동훈"
13,"모디, 우크라이나, 총리, 대통령, 관광"
14,"신규, 인권위, 은별, 무기, 인권"
15,"바이오, 금융, 서비스, 활용, 디지털"
16,"녹지, 지역, 사업, 한국, 강원"
17,"업계, 여행사, 여행, 티메프, 피해"
18,"이스라엘, 이란, 공격, 헤즈볼라, 보복"
19,"방송, 광복절, 시청자, 제작, 오페라"
20,"배달, 업체, 플랫폼, 중국, 입점"
21,"간호, 법안, 의료, 복지, 간호사"
22,"훈련병, 훈련, 혐의, 군기, 인정"
23,"이사, 로프, 러시아, 임명, 프랑스"
24,"가구, 반려견, 분양, 청약, 방배"
25,"보험, 업체, 중국, 참여, 병원"
26,"전시, 간송, 미술관, 대구, 작품"
27,"이야기, 결과, 발렌타인, 지난, 녹조"
28,"배터리, 유통, 통해, 데이터, 글로벌"
29,"롯데, 프리미엄, 공간, 부산, 최대"
30,"인상, 삼겹살, 임금, 재원, 미나리"
31,"와인, 하든, 제품, 불닭, 소스"
32,"항만, 공사, 항모, 사장, 조례"
33,"한우, 신축, 분노, 가격, 넷플릭스"
34,"상품, 판매, 라면, 지역, 농심"
35,"혐의, 기밀, 군사, 정보, 검찰"
36,"내일, 태풍, 폭염, 바오, 지역"
37,"치킨, 유빈, 파프리카, 링클, 인수"
38,"서울, 지역, 학생, 진학, 가격"
39,"마루, 합격, 네이버웹툰, 팝업, 스토어"
40,"학생, 전형, 선발, 모집, 종합"
41,"저커버그, 비만, 페이스북, 대선, 증가"
42,"체코, 원전, 웨스팅하우스, 한수원, 기술"
43,"서비스, 고객, 제품, 지원, 레드햇"
44,"정부, 국민, 민주당, 국회, 회의"
45,"테슬라, 방위, 평가, 머스크, 미국"
46,"게임, 호연, 불법, 사이트, 게임스컴"
47,"북한, 선수, 한국, 채용, 설명"
48,"명상, 스님, 마음, 스타, 조사"
49,"양궁, 선수, 회장, 협회, 정의선"
50,"병원, 산모, 응급, 구급차, 분만"
51,"애플, 아이폰, 한국, 공개, 출시"
52,"기술, 산업, 한국, 사업, 연구"
53,"메로나, 식물성, 한국, 빙그레, 매매"
54,"의료, 합병, 체계, 호텔, 주주"
55,"음악, 내용, 저작권료, 엠넷, 인질"
56,"강릉시, 강릉, 문학, 지역, 수학"
57,"지수, 실적, 기업, 시장, 하락"
58,"출시, 상품, 주문, 르노, 제품"
59,"통합, 캐나다, 중국, 전기차, 경북"
60,"오늘, 정산, 강제, 동원, 사실"
61,"백신, 코로나, 유행, 예방, 지상파"
62,"제품, 수건, 생각, 가격, 고객"
63,"대통령, 우크라이나, 미국, 중국, 렌스"
64,"의료, 정부, 간호, 국회, 국민"
65,"생산, 감기, 지원, 피해, 선고"
66,"출시, 제품, 유빈, 모공, 메뉴"
67,"주민, 건설, 설명, 지역, 환경부"
68,"우크라이나, 반도체, 러시아, 대통령, 렌스"
69,"정부, 예산, 가사, 문제, 세미나"
70,"우리은행, 중구, 회장, 문화, 서울"
71,"의원, 대통령, 민주당, 대통령실, 정부"
72,"채용, 대표, 어도, 기업, 대표이사"
73,"러시아, 우크라이나, 미사일, 개발, 북한"
74,"자산, 디지털, 체인, 혁신, 사용"
75,"혈압, 카트, 독일, 측정, 비피"
76,"대통령, 사이버, 대응, 안보, 국제"
77,"국내, 지원, 주행, 자율, 상담"
78,"로봇, 가자지구, 어린이, 소아마비, 목사"
79,"예산, 정부, 지원, 내년, 올해"
80,"반도체, 전력, 차량, 공급, 일본"
81,"패럴림픽, 버스, 올림픽, 삼성, 갤럭시"
82,"기온, 강원, 영동, 제주, 오늘"
83,"개인정보, 혁신, 기업, 데이터, 학교"
84,"우크라이나, 상임, 몬스터, 공격, 러시아"
85,"소재, 개발, 엡손, 모비스, 프로젝터"
86,"중국, 필리핀, 탈북민, 지역, 선박"
87,"북한, 민주, 가자미, 참사, 변화"
88,"보안, 교육, 수트, 통해, 클라우드"
89,"대표, 페이크, 컬리, 총리, 사실"
90,"골프, 질환, 노마, 리디아고, 게임"
91,"추석, 국내, 사업, 선박, 인증"
92,"교회, 목사, 연합뉴스, 기도, 사장"
93,"치료, 환자, 치매, 위험, 결과"
94,"피해, 페이크, 학교, 성범죄, 경찰"
95,"시위, 사건, 인도, 성폭행, 경찰"
96,"보안, 서비스, 화이트햇, 엔키, 기업"
97,"무선, 기술, 개발, 용량, 식중독"
98,"담배, 흡연, 전자담배, 교수, 치료"
99,"게임, 국민, 의회, 엔비디아, 서울"
100,"북한, 이송, 요청, 피해, 안전"
