Topic,Words
1,"체코, 원전, 수주, 부총리, 인상, 장관, 윤석열, 협력, 대통령, 산업"
2,"영화, 감독, 대통령, 대상자, 대통령실, 청년, 세대, 보호, 예산, 배우"
3,"쌍둥이, 편지, 대통령실, 대통령, 선물, 신생아, 축하, 출생, 출산, 수석"
4,"쌍둥이, 축하, 선물, 편지, 아기, 출산, 대통령, 대통령실, 자연, 전달"
5,"여사, 대통령, 체코, 법안, 의원, 행사, 동반, 원전, 의혹, 주년"
6,"검찰, 의혹, 수사, 채용, 대통령, 스타, 조사, 핵심, 사건, 대한"
7,"쌍둥이, 축하, 선물, 대통령, 편지, 아기, 건강, 윤석열, 신생아, 출산"
8,"영화, 감독, 대상자, 대통령, 보호, 배우, 세대, 윤석열, 시민, 정도"
9,"영화, 대상자, 감독, 청년, 세대, 대통령실, 대통령, 보호, 시민, 추천"
10,"쌍둥이, 부부, 아기, 대통령, 출산, 축하, 선물, 대통령실, 지원, 편지"
11,"쌍둥이, 대통령, 신생아, 축하, 선물, 편지, 아기, 대통령실, 자연, 건강"
12,"쌍둥이, 아기, 편지, 부부, 선물, 대통령, 대통령실, 출생, 축하, 전달"
13,"운동, 고인, 대통령, 윤석열, 국민, 폐지, 수석, 신문, 대통령실, 위로"
14,"쌍둥이, 선물, 편지, 대통령, 신생아, 아기, 출생, 수석, 가족, 건강"
15,"국민, 대통령실, 관계자, 요청, 윤석열, 연합뉴스, 대통령, 대표, 상황, 통화"
16,"영화, 배우, 대상자, 대통령실, 대통령, 추석, 세대, 감독, 근무, 인상"
17,"체코, 원전, 대통령, 협력, 방문, 동맹, 윤석열, 양국, 유럽, 동반"
18,"선물, 쌍둥이, 축하, 편지, 출생, 수석, 대통령, 전달, 대응, 건강"
19,"체코, 원전, 협력, 동맹, 대통령, 체결, 양국, 두산, 방문, 정상"
20,"쌍둥이, 신생아, 출산, 축하, 선물, 편지, 대통령, 아기, 대변인, 자연"
21,"체코, 원전, 장관, 양국, 건설, 협력, 대통령, 방산, 의원, 경제"
22,"원장, 고인, 대통령, 운동, 신문, 위로, 제보, 연구원, 정책, 국립"
23,"쌍둥이, 신생아, 아기, 축하, 선물, 대통령실, 자연, 대통령, 지원, 편지"
24,"대통령실, 여사, 대통령, 의혹, 정치, 문제, 입장, 가치, 체코, 국회"
25,"쌍둥이, 축하, 선물, 대통령, 편지, 아기, 출생, 출산, 대통령실, 전달"
26,"원전, 대통령, 체코, 계약, 방문, 최종, 양국, 갈등, 건설, 진출"
