Topic,Words
1,"여사, 현장, 한강, 자살, 구조, 근무, 가장, 예방, 방문, 활동"
2,"근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 서울, 기자, 별로"
3,"근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 서울, 기자, 별로"
4,"생명, 근무, 경찰서, 자살, 김건희, 여사, 대화, 예방, 세계, 서울"
5,"생명, 근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 설명, 대한"
6,"근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 서울, 기자, 별로"
7,"근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 서울, 기자, 별로"
8,"근무, 경찰서, 자살, 김건희, 여사, 예방, 세계, 서울, 기자, 별로"
9,"의원, 야당, 총리, 주장, 일본, 정부, 안보, 발언, 대통령, 국민"
10,"여사, 자살, 한강, 근무, 구조, 예방, 현장, 김건희, 설치, 격려"
11,"정치, 통합, 대통령, 대표, 메시지, 관련, 피해자, 갈등, 민주당, 역할"
12,"건물, 자살, 김건희, 여사, 대화, 예방, 뉴스, 세계, 서울, 기자"
13,"한강, 선물, 김건희, 여사, 센터, 뉴스, 서울, 기자, 보고, 보건복지부"
14,"건물, 자살, 김건희, 여사, 대화, 예방, 뉴스, 세계, 서울, 기자"
15,"한강, 자살, 김건희, 여사, 대화, 예방, 센터, 뉴스, 세계, 서울"
16,"근무, 자살, 김건희, 여사, 격려, 예방, 뉴스, 세계, 서울, 기자"
17,"한강, 자살, 김건희, 여사, 대화, 예방, 센터, 세계, 기자, 분야"
18,"건물, 자살, 김건희, 여사, 예방, 뉴스, 세계, 서울, 기자, 배출량"
19,"한강, 자살, 김건희, 여사, 대화, 예방, 센터, 뉴스, 세계, 서울"
20,"자살, 김건희, 여사, 예방, 뉴스, 세계, 서울, 기자, 보건복지부, 보고"
21,"한강, 자살, 김건희, 여사, 예방, 센터, 뉴스, 세계, 서울, 기자"
22,"근무, 자살, 김건희, 여사, 대화, 예방, 뉴스, 세계, 서울, 기자"
23,"여사, 자살, 예방, 구조, 격려, 현장, 한강, 근무, 부인, 김건희"
24,"한강, 선물, 자살, 김건희, 여사, 격려, 예방, 센터, 세계, 기자"
25,"한강, 자살, 김건희, 여사, 대화, 예방, 센터, 세계, 기자, 분야"
26,"자살, 김건희, 여사, 격려, 기념, 예방, 방문, 사진, 세계, 기자"
27,"자살, 예방, 부인, 날인, 경찰서, 김건희, 여사, 재판매, 격려, 윤석열"
28,"자살, 예방, 부인, 날인, 경찰서, 김건희, 여사, 재판매, 격려, 윤석열"
29,"자살, 예방, 훈련, 부인, 날인, 김건희, 여사, 재판매, 격려, 윤석열"
30,"자살, 김건희, 여사, 대화, 예방, 방문, 세계, 기자, 보고서, 보고"
31,"자살, 김건희, 여사, 대화, 예방, 방문, 세계, 기자, 보고서, 보고"
32,"자살, 예방, 선물, 한강, 부인, 날인, 김건희, 여사, 재판매, 격려"
33,"자살, 예방, 부인, 날인, 김건희, 여사, 재판매, 격려, 윤석열, 구조"
34,"자살, 예방, 부인, 날인, 김건희, 여사, 재판매, 격려, 윤석열, 구조"
35,"자살, 김건희, 여사, 구조, 예방, 세계, 설명, 대한, 기자, 보고"
36,"자살, 예방, 한강, 부인, 날인, 김건희, 여사, 재판매, 격려, 윤석열"
37,"의원, 야당, 총리, 주장, 일본, 정부, 안보, 발언, 대통령, 국민"
38,"장관, 의원, 대통령, 국방부, 국회, 질문, 김용현, 김건희, 여사, 본회의"
39,"정치, 통합, 대통령, 대표, 메시지, 관련, 피해자, 갈등, 민주당, 역할"
40,"총리, 전시, 일본, 의원, 자료, 한덕수, 질문, 질의, 정부, 통일"
41,"여사, 구조, 자살, 예방, 생명, 한강, 경찰서, 세계, 김건희, 격려"
42,"의원, 논란, 정부, 대통령, 야당, 장관, 의혹, 윤석열, 조직, 총리"
43,"여사, 민주당, 김건희, 본회의, 추석, 국민, 연휴, 국회, 방송, 경우"
44,"장관, 의원, 대통령, 여사, 제보, 국회, 질문, 이용, 의혹, 국방부"
45,"총리, 의원, 야당, 대통령, 국민, 발언, 외교, 독도, 질문, 일본"
46,"장관, 의원, 대통령, 질문, 김용현, 국방부, 통일, 수도, 외교, 면서"
47,"의원, 장관, 국방부, 제보, 준비, 부천, 화재, 김용현, 의혹, 민주당"
48,"총리, 의원, 일본, 국민, 민주당, 독도, 한덕수, 내용, 한국인, 야당"
49,"총리, 의원, 사람, 정부, 일본, 주장, 생각, 국가, 정권, 강조"
50,"의원, 장관, 질문, 골프, 동의, 정부, 김용현, 국회, 생각, 대통령"
51,"차관, 의원, 독도, 외교, 국방부, 선동, 야당, 정치, 한덕수, 질문"
52,"장관, 의원, 대통령, 질문, 여사, 본회의, 제보, 국회, 경기도, 이용"
53,"국회, 김용현, 국방부, 질의, 통일, 본회의, 여의도, 외교, 민주당, 안보"
