Topic,Words
24,"장병, 대통령, 진해, 안보, 격려, 해군, 휴가, 해군기지, 태세, 농구"
25,"대통령, 장병, 해군, 안보, 진해, 경제, 체육관, 국가, 휴가, 대한민국"
26,"장병, 대통령, 진해, 해군기지, 해군, 안보, 휴가, 농구, 격려, 체육관"
27,"대통령, 장병, 해군, 안보, 격려, 대한민국, 태세, 농구, 족구, 복무"
28,"장병, 대통령, 해군, 진해, 휴가, 기지, 체육관, 사령부, 재판매, 윤석열"
29,"장병, 대통령, 휴가, 진해, 해군, 태세, 안보, 해군기지, 대한민국, 응원"
30,"대통령, 장병, 진해, 해군기지, 안보, 격려, 휴가, 윤석열, 농구, 해군"
31,"족구, 장병, 대통령, 농구, 기지, 진해, 체육, 체육관, 사령부, 해군"
32,"장병, 대통령, 농구, 족구, 기지, 진해, 격려, 체육, 체육관, 사령부"
33,"장병, 대통령, 농구, 족구, 기지, 진해, 격려, 체육, 체육관, 사령부"
34,"윤석열, 대통령, 농구, 족구, 기지, 진해, 장병, 체육, 체육관, 사령부"
35,"윤석열, 대통령, 농구, 족구, 기지, 진해, 장병, 체육, 체육관, 사령부"
36,"농구, 장병, 대통령, 족구, 기지, 진해, 체육, 체육관, 사령부, 해군"
37,"통일, 자유, 대통령, 북한, 기념, 주민, 완성, 윤석열, 정부, 광복절"
38,"트럼프, 대통령, 부통령, 해리스, 지사, 후보, 주지, 전략, 매우, 민주당"
39,"독립기념관, 임명, 인사, 역사, 존재, 대변인, 대통령, 대한민국, 인물, 라며"
40,"대표, 금투세, 민주당, 폐지, 반대, 한동훈, 법안, 국민, 추천, 입장"
41,"금투세, 폐지, 민주당, 토론, 대표, 주식, 토론회, 국회, 투자자, 여당"
42,"훈련, 전국, 오후, 차량, 문의, 도로, 이동, 동시, 최소, 라인"
43,"발의, 민주당, 대표, 추천, 국민, 의혹, 다시, 수사, 사단, 한동훈"
44,"제안, 협의, 정책, 대표, 민생, 법안, 의장, 민주당, 여야, 직무"
45,"여야, 민주당, 민생, 국회, 설치, 협의, 국민, 제안, 원내대표, 기구"
46,"청문회, 민주당, 이사, 방통위, 방송통신, 이진숙, 방송, 공영, 의결, 야당"
47,"제안, 민생, 대표, 여야, 민주당, 협의, 한동훈, 야당, 정책, 원내대표"
48,"후보, 토론, 지적, 사실, 신뢰, 대변인, 내용, 제기, 민주당, 대표"
49,"대통령, 발견, 경찰, 모습, 오전, 최근, 신고, 달리, 외부, 건강"
50,"청문회, 방통위, 방위, 원장, 방송통신, 의결, 방송, 직무, 의원, 장악"
51,"대통령, 대통령실, 안보, 부산, 해군, 휴가, 해군기지, 태세, 진해, 장병"
52,"의장, 여야, 법안, 정책, 민생, 협의, 민주당, 원내대표, 국민, 제안"
53,"금투세, 폐지, 대표, 민주당, 토론회, 토론, 여야, 한동훈, 국민, 제안"
54,"법안, 민생, 국회, 여야, 처리, 대표, 민주당, 제안, 국민, 한동훈"
55,"여야, 민주당, 대표, 원내대표, 국회, 법안, 민생, 국민, 대통령, 처리"
56,"민생, 대표, 제안, 여야, 위기, 경제, 국민, 한동훈, 직무, 대행"
57,"여야, 협의, 민주당, 대표, 원내대표, 국회, 민생, 법안, 국민, 오전"
58,"대표, 의원, 국민, 한동훈, 분위기, 대통령, 반대, 발의, 검사, 전망"
59,"탄핵, 의원, 의혹, 추진, 원내대표, 국민, 대통령, 기획, 제보, 민주당"
60,"대통령, 장병, 휴가, 진해, 해군, 해군기지, 전날, 태세, 격려, 식사"
61,"안세영, 선수, 의원, 배드민턴, 제안, 생각, 공개, 대표팀, 관광, 행동"
62,"검사, 법무부, 부장, 추천, 대통령, 차장, 중앙, 특수, 총장, 검찰"
63,"청문회, 이사, 방통위, 선임, 방문진, 원장, 공영, 야당, 방송, 의원"
64,"강제, 일본, 의원, 전시, 방문, 노동자, 세계, 협상, 외교, 정부"
65,"민생, 여야, 법안, 처리, 폐지, 국민, 정책, 의장, 국회, 금투세"
66,"민주당, 여야, 금투세, 국민, 법안, 대표, 폐지, 야당, 의장, 정책"
67,"민주당, 재단, 의원, 최고, 제안, 위원, 공간, 역사, 논란, 개인"
68,"제안, 정책, 협의, 대표, 민주당, 민생, 직무, 대행, 의장, 국회"
69,"논란, 오늘, 정부, 매년, 역사, 행위, 목적, 문의, 라인, 거리"
70,"청문회, 의결, 위원장, 장악, 방송, 국회, 방송통신, 방위, 이사, 과학기술"
71,"여야, 협의, 의장, 민생, 정책, 국민, 국회, 법안, 구성, 민주당"
72,"근로자, 노동, 약자, 보호, 토론회, 플랫폼, 보수, 제도, 장관, 노조"
73,"피해, 확보, 시설, 집계, 사단, 합동, 추진, 도로, 중앙, 지원"
74,"통일, 북한, 광복절, 대통령, 기념, 주민, 윤석열, 정부, 제시, 공식"
75,"연구원, 교육, 안전, 행동, 외부, 장기, 수행, 바탕, 연구, 국가"
76,"사단, 전역, 수사, 명예, 심사, 사건, 해병대, 의혹, 관련, 국방부"
77,"운동, 직원, 위원장, 국민, 소비, 행사, 산업, 어려움, 금융, 안정"
78,"근로자, 민간, 본부, 사항, 재판매, 대책, 보호, 금지, 폭염, 안전"
79,"의료, 경기, 시장, 제안, 전달, 지사, 인구, 후보, 선정, 경기도"
80,"명예, 전역, 사단, 신청, 국방부, 제출, 결정, 심사, 군인, 해병대"
81,"독립기념관, 광복회, 임명, 추천, 후보, 인사, 이사, 절차, 회장, 회의"
82,"장애인, 활동, 협약, 전달, 복지, 추진, 가구, 체결, 업무, 적극"
83,"독립기념관, 광복회, 임명, 추천, 후보, 절차, 회장, 신청, 인사, 주장"
84,"오전, 오후, 보도, 변호사, 변화, 별도, 별로, 병원, 보고, 희망"
85,"독립기념관, 임명, 이사장, 대변인, 인사, 존재, 광복회, 대통령, 대한민국, 비판"
86,"노동자, 이동, 시설, 센터, 사항, 운영, 경남, 현장, 연합, 진해"
87,"통합, 방위, 협약, 업무, 확인, 활용, 중계, 위협, 훈련, 군사"
88,"필리핀, 장관, 분야, 총리, 협력, 양국, 노동, 외교, 메시지, 당부"
89,"사용, 국방부, 부대, 일반, 오후, 오전, 현재, 가정, 수가, 훈련"
90,"필리핀, 장관, 양국, 외교부, 외교, 협력, 한국, 전략, 수립, 파트너"
91,"필리핀, 서울, 외교, 재판매, 금지, 장관, 앞서, 정부, 기자, 보도"
92,"필리핀, 서울, 외교, 재판매, 금지, 장관, 정부, 기자, 보상, 보도"
93,"대사, 소장, 과학, 원장, 재판매, 촬영, 금지, 기념, 생산, 참석"
94,"대사, 소장, 과학, 원장, 재판매, 촬영, 금지, 생산, 기념, 참석"
95,"대사, 소장, 과학, 원장, 재판매, 금지, 시설, 생산, 참석, 센터"
96,"원인, 집단, 피해, 발생, 인근, 당국, 관계, 방문, 해당, 조사"
97,"독립기념관, 광복회, 임명, 이사장, 후보자, 주장, 회장, 후보, 인사, 재단"
98,"녹조, 환경부, 소재, 재판매, 문의, 점검, 금지, 대응, 상황, 기자"
99,"녹조, 제거, 대응, 관리, 부지, 운영, 상황, 점검, 발생, 방문"
100,"의료, 설립, 취약, 경기, 경기도, 확보, 시민, 운영, 후보, 조사"
