Topic,Words
1,"해리스, 미네소타, 부통령, 지사, 메이트, 주지, 노동자, 러닝, 대선, 후보"
2,"명란, 여사, 부산, 상인, 시장, 연구소, 캐릭터, 방문, 상품, 휴가"
3,"여사, 시장, 부산, 시민, 상인, 가량, 방문, 이후, 비공개, 인원"
4,"여사, 방문, 명란, 시장, 상인, 부산, 대통령, 연구소, 브랜드, 시민"
5,"여사, 명란, 부산, 상인, 방문, 시장, 캐릭터, 비공개, 개발, 휴가"
6,"부통령, 지사, 후보, 해리스, 민주당, 대선, 트럼프, 메이트, 미네소타, 러닝"
7,"여사, 시장, 명란, 시민, 상인, 부산, 방문, 휴가, 전통, 이용"
8,"여사, 명란, 부산, 상인, 상품, 연구소, 시장, 휴가, 캐릭터, 방문"
9,"명란, 여사, 부산, 상인, 휴가, 캐릭터, 연구소, 시장, 브랜드, 사진"
10,"지사, 미네소타, 부통령, 후보, 민주당, 메이트, 주지, 러닝, 해리스, 사가"
11,"여사, 부산, 명란, 시장, 휴가, 방문, 상인, 캐릭터, 대통령, 음식"
12,"가사, 여행, 관리사, 방송, 외국인, 하이닉스, 지역, 정부, 레바논, 이스라엘"
13,"방송, 야당, 거부권, 방통위, 대통령, 재의, 의결, 휴가, 윤석열, 행사"
14,"대통령실, 코스피, 지시, 대응, 대통령, 관계, 상황, 기관, 환율, 모니터링"
15,"대통령실, 대통령, 대응, 지시, 메시지, 시장, 전달, 윤석열, 관계, 안정"
16,"금리, 경제, 총리, 대책, 인하, 정부, 대해, 부동산, 시장, 상승"
17,"대통령, 대통령실, 지시, 대응, 관계, 상황, 기관, 메시지, 폭락, 시장"
18,"지사, 대통령, 카드, 야당, 대통령실, 의견, 확정, 경남, 예정, 대해"
19,"대통령실, 지시, 메시지, 대응, 대통령, 전달, 증시, 시장, 안정, 상황"
20,"대통령, 대응, 대통령실, 폭락, 증시, 윤석열, 관계자, 시장, 상황, 환율"
21,"거부권, 행사, 대통령, 방송, 법안, 민생, 재의, 임명, 국회, 요구"
22,"방송, 재의, 윤석열, 정부, 민주당, 국무회의, 대변인, 의결, 국회, 심의"
23,"협회, 선수, 발언, 파리올림픽, 대통령실, 금메달, 이야기, 파악, 조사, 상황"
24,"방송, 재의, 국회, 정부, 방통위, 이사, 요구, 대통령, 심의, 상임"
25,"대통령실, 상황, 대응, 대통령, 관계자, 경제, 안정, 보고, 모습, 국내"
26,"대통령실, 증시, 대통령, 상황, 직접, 대응, 지시, 대책, 윤석열, 관계"
27,"거부권, 법안, 재의, 대통령, 행사, 국무회의, 의결, 방송, 휴가, 대통령실"
28,"거부권, 야당, 방송, 재의, 정부, 휴가, 통과, 법안, 총리, 대통령"
29,"거래, 증시, 대응, 대통령실, 포인트, 지시, 대통령, 시장, 상황, 폭락"
30,"대통령, 대통령실, 상황, 대응, 증시, 시장, 정책, 리스크, 국내, 관계자"
31,"대응, 대통령실, 시장, 지시, 관계, 기관, 대통령, 모니터링, 코스닥, 코스피"
32,"대통령실, 대응, 낙폭, 휴가, 시장, 증시, 안정, 심리, 메시지, 긴급"
33,"대통령실, 대응, 시장, 상황, 대통령, 모니터링, 코스닥, 코스피, 메시지, 전시"
34,"통신, 검찰, 조회, 의원, 민주당, 대변인, 피해, 검토, 차원, 신고"
35,"시장, 대통령실, 포인트, 안정, 대응, 메시지, 관계자, 반등, 지수, 주가"
36,"임명, 대통령, 후보자, 윤석열, 신임, 문의, 라인, 대통령실, 제보, 오늘"
37,"해리스, 미네소타, 부통령, 지사, 메이트, 주지, 노동자, 러닝, 대선, 후보"
38,"투표, 검증, 회의, 대행, 직무, 방통위, 공영, 방송통신, 전체, 이사"
39,"의원, 조회, 통신, 대통령, 민주당, 검찰, 이용자, 정치, 휴가, 라며"
40,"민주당, 질문, 여야, 법안, 민생, 국민, 대표, 정치, 처리, 논의"
41,"부통령, 지사, 후보, 해리스, 민주당, 대선, 트럼프, 메이트, 미네소타, 러닝"
42,"후보자, 고용노동부, 위반, 신고, 명의, 장관, 뉴스, 서울, 노동, 하이닉스"
43,"의원, 여의도, 대표, 개편, 연구원, 여러, 생각, 국민, 대화, 라며"
44,"조회, 통신, 검찰, 민주당, 대선, 수사, 정치, 자료, 대표, 국민"
45,"지사, 미네소타, 부통령, 후보, 민주당, 메이트, 주지, 러닝, 해리스, 사가"
46,"조회, 통신, 의원, 대변인, 민주당, 검찰, 포함, 자료, 피해, 대통령"
47,"금투세, 대표, 입장, 민주당, 폐지, 시행, 공포, 완화, 투자자, 내년"
