Topic,Words
1,"해리스, 부통령, 트럼프, 대통령, 지지, 후보, 민주당, 사이, 대선, 고려"
2,"여사, 총장, 수사, 검찰, 논란, 의견, 사건, 처분, 의지, 조사"
3,"원전, 체코, 수출, 미국, 정부, 차질, 계약, 해결, 한국, 협상"
4,"전기차, 배터리, 추석, 화재, 한우, 할인, 의무, 안정, 검토, 시행"
5,"개혁, 대통령, 연금, 국정, 언급, 의료, 교육, 출생, 청년, 브리핑"
6,"임금, 대통령, 지시, 노동, 보호, 감독, 노동자, 대통령실, 윤석열, 관계자"
7,"국정, 브리핑, 연금, 대통령, 개혁, 출생, 가능성, 대통령실, 설명, 대응"
8,"총리, 일본, 대통령실, 협의, 대통령, 내달, 보도, 결정, 총재, 선거"
9,"개혁, 국정, 브리핑, 연금, 대통령, 윤석열, 핵심, 출생, 국민, 의지"
10,"회담, 대표, 대통령실, 협의, 여당, 여야, 국민, 정책, 민주당, 논의"
11,"한우, 대책, 추석, 국민, 명절, 정부, 배터리, 할인, 화재, 마련"
12,"배터리, 전기차, 화재, 시행, 조사, 인증, 모든, 의무, 국민, 협의"
13,"개혁, 국정, 대통령, 연금, 자동, 출생, 브리핑, 세대, 방안, 노동"
14,"개혁, 국정, 브리핑, 연금, 대통령, 국민, 과제, 대통령실, 출생, 세대"
15,"임금, 대통령, 운영, 불법, 지시, 파업, 노동, 해소, 계획, 윤석열"
16,"화재, 전기차, 배터리, 국민, 시행, 협의, 고위, 배치, 삼청동, 방지"
17,"법안, 여야, 처리, 국회, 위원회, 여사, 주택, 후보자, 합의, 논란"
18,"개혁, 국정, 대통령실, 브리핑, 대통령, 과제, 기자회견, 세대, 내용, 예정"
19,"원전, 체코, 수출, 미국, 회장, 정부, 절차, 신고, 동행, 그룹"
20,"한우, 추석, 국민, 배터리, 할인, 정부, 의회, 안정, 공급, 대책"
21,"추석, 연휴, 정부, 공급, 대책, 물가, 자금, 안정, 고위, 소상"
22,"배터리, 화재, 전기차, 정부, 공휴일, 국민, 임시, 지하, 한동훈, 지정"
23,"의원, 법안, 혐의, 민주당, 축제, 국회, 공인, 동행, 행사, 여야"
24,"체코, 회장, 방문, 건설, 원전, 동행, 선정, 그룹, 협상, 신규"
25,"추석, 정부, 배터리, 할인, 공급, 국민, 한우, 안정, 요청, 실시"
26,"대통령, 개혁, 임금, 대통령실, 국정, 노동, 연금, 방안, 노동자, 총리"
27,"공휴일, 임시, 지정, 검토, 방법, 보안, 보복, 보도, 보고서, 보고"
28,"대책, 정협, 의회, 안정, 고위, 한우, 국무총리, 민생, 공관, 추석"
29,"소상, 명절, 공인, 중소기업, 신규, 자금, 공급, 법안, 베트남, 변경"
30,"대통령실, 총리, 일본, 연합뉴스, 구체, 통화, 라인, 점검, 추석, 현지"
31,"개혁, 국정, 브리핑, 연금, 대통령, 세대, 노동, 의료, 정부, 설명"
32,"국정, 브리핑, 대통령, 개혁, 연금, 정협, 윤석열, 의회, 고위, 출생"
33,"연휴, 고속도로, 할인, 기간, 방식, 법안, 보안, 보복, 보도, 보고서"
34,"수사, 여사, 총장, 검찰, 사건, 처분, 논란, 의견, 지시, 조사"
35,"삼청동, 국무총리, 공관, 정협, 종로구, 의회, 참석, 고위, 총리, 뉴스"
36,"해리스, 부통령, 트럼프, 대통령, 지지, 후보, 민주당, 사이, 대선, 고려"
37,"국군, 공휴일, 지정, 임시, 정협, 의회, 고위, 정부, 개정, 국민"
38,"여야, 야당, 국회, 대표, 대통령, 정치, 법안, 여당, 의원, 회담"
39,"독도, 철거, 민주당, 조형, 진상, 대변인, 사단, 괴담, 윤석열, 정부"
40,"공휴일, 국군, 지정, 고위, 제안, 정협, 의회, 국민, 긍정, 임시"
41,"소방, 접수, 신고, 장비, 화재, 환자, 경찰, 피해, 오후, 확인"
42,"여야, 회담, 대표, 민주당, 발의, 추천, 국회, 법안, 예상, 이재명"
43,"국정원, 수사, 정보, 조사, 의원, 민주당, 경찰, 북한, 기능, 발의"
44,"전기차, 배터리, 추석, 화재, 한우, 할인, 의무, 안정, 검토, 시행"
45,"독도, 진상, 민주당, 괴담, 정부, 정치, 윤석열, 대변인, 철거, 지시"
46,"독도, 괴담, 대표, 진상, 민주당, 사단, 외교, 지시, 정치, 구성"
47,"추석, 안정, 공급, 한우, 명절, 물가, 중소기업, 민생, 대책, 소상"
48,"독도, 괴담, 이재명, 대표, 정치, 진상, 외교, 지시, 민주당, 조형"
49,"통합, 지역, 경북, 대한민국, 인상, 지원, 확보, 통해, 지자체, 원장"
50,"독도, 진상, 철거, 민주당, 조형, 정부, 괴담, 조사, 국민, 대변인"
51,"독도, 대표, 괴담, 정치, 철거, 이재명, 외교, 이제, 과거, 민주당"
52,"독도, 민주당, 진상, 이재명, 철거, 정부, 대표, 라며, 의혹, 전시"
53,"정부, 국군, 자금, 요청, 공급, 공휴일, 공단, 임시, 소상, 명절"
54,"독도, 조형, 철거, 진상, 민주당, 정부, 의혹, 조사, 국민, 대변인"
55,"독도, 정치, 민주당, 괴담, 대표, 정부, 진상, 비판, 철거, 외교"
56,"주식, 수익, 여야, 발생, 도입, 대상, 편의, 충돌, 제외, 반대"
57,"혁신, 의원, 민주당, 회의, 대표, 조직, 이재명, 인사, 비판, 활동"
58,"독도, 진상, 철거, 조형, 정부, 민주당, 지시, 대변인, 괴담, 조사"
59,"독도, 민주당, 괴담, 윤석열, 대변인, 정부, 진상, 철거, 훈련, 대한민국"
60,"한동훈, 대표, 국민, 추석, 지정, 건물, 화재, 의회, 공휴일, 고위"
61,"여야, 국회, 현안, 여사, 후보자, 법안, 민생, 민주당, 사건, 만큼"
62,"독도, 진상, 조사, 민주당, 철거, 정부, 라며, 의혹, 전시, 지시"
63,"독도, 지시, 진상, 철거, 정부, 윤석열, 대표, 조형, 대변인, 민주당"
64,"추석, 의무, 전기차, 공급, 대책, 공휴일, 임시, 연휴, 명절, 고속도로"
65,"이재명, 대표, 의원, 교체, 민주당, 사람, 위원, 정부, 생각, 결과"
66,"배터리, 화재, 전기차, 의무, 조사, 시연, 정보, 인증, 방지, 자동차"
67,"추석, 한우, 국민, 검토, 안정, 연휴, 대책, 중소기업, 할인, 의회"
68,"후보자, 발언, 대해, 장관, 인생, 질문, 표현, 과거, 국회, 강조"
69,"법안, 합의, 여야, 처리, 국회, 민생, 위원회, 논의, 심사, 지원"
70,"할인, 한우, 배터리, 추석, 전기차, 공휴일, 임시, 안정, 연휴, 정부"
71,"한우, 대책, 추석, 국민, 명절, 정부, 배터리, 할인, 화재, 마련"
72,"연구, 절차, 보도, 정책, 보고, 과제, 해당, 재단, 위원회, 사용"
73,"국정원, 수사, 정보, 조사, 의원, 민주당, 경찰, 북한, 기능, 발의"
74,"행사, 가족, 정원, 공유, 협회, 계기, 의미, 참석, 참여, 라며"
75,"무더위, 여름, 주민, 협력, 운영, 지원, 한국, 재단, 복지, 성명"
76,"지하, 확정, 건설, 국제, 사업, 의원, 계획, 공항, 심의, 도시"
77,"한우, 안정, 방안, 가격, 경영, 자금, 대책, 하락, 지원, 논의"
78,"상륙, 해병대, 포항, 훈련, 해군, 한미, 경북, 연합, 일대, 탑재"
79,"국정원, 수사, 정보, 조사, 북한, 의원, 민주당, 경찰, 기능, 발의"
80,"미정, 피해, 업체, 금액, 티몬, 위메프, 차지, 파악, 전체, 피해자"
81,"배치, 장비, 화재, 전기차, 모든, 전국, 방어, 방송, 보복, 보도"
82,"배터리, 인증, 조기, 의무, 전기차, 시행, 변경, 법안, 베트남, 변화"
83,"한우, 장기, 발전, 대책, 산업, 마련, 추가, 별로, 베트남, 변경"
84,"국군, 공휴일, 임시, 지정, 주년, 대통령실, 검토, 사진, 방위, 변경"
85,"지하, 건물, 의무, 설치, 방식, 법안, 보안, 보복, 보도, 보고서"
86,"해병대, 훈련, 상륙, 경북, 탑재, 참가, 포항, 사진, 뉴스, 연합"
87,"소상, 명절, 공인, 중소기업, 신규, 자금, 공급, 법안, 베트남, 변경"
88,"사과, 추석, 역대, 공급, 최대, 규모, 변경, 변화, 별로, 병원"
89,"연휴, 고속도로, 할인, 기간, 방식, 법안, 보안, 보복, 보도, 보고서"
90,"개혁, 국정, 연금, 출생, 언급, 대통령, 브리핑, 방안, 구조, 인구"
91,"민생, 물가, 안정, 국회, 총리, 경기, 처리, 대책, 개월, 법안"
92,"국무총리, 공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 서울"
93,"한동훈, 공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 국민"
94,"공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 대통령, 서울"
95,"국무총리, 한동훈, 공관, 정협, 촬영, 종로구, 기념, 의회, 고위, 총리"
96,"한동훈, 공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 국민"
97,"국무총리, 한동훈, 공관, 정협, 촬영, 종로구, 기념, 의회, 고위, 총리"
98,"한동훈, 공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 국민"
99,"국무총리, 공관, 정협, 종로구, 의회, 발언, 고위, 총리, 오후, 서울"
100,"국무총리, 한동훈, 공관, 정협, 촬영, 종로구, 기념, 의회, 고위, 총리"
