document
페어리 디킨슨 조사 인종 젠더 고려 해리스 우위 미국 공화당 대선 후보 트럼프 대통령 민주당 후보 해리스 부통령 김경희 특파원 지난주 미국 민주당 전당대회 대선 후보 공식 확정 카멀 해리스 부통령 경쟁자 공화당 대선 후보 도널드 트럼프 대통령 우위 여론 조사 결과 페어리 디킨슨 대학 미국 등록 유권자 대상 민주당 전대 지난 조사해 발표 결과 해리스 부통령 지지율 트럼프 대통령 포인트 후보 민주당 공화당 지층 사이 지지율 획득 내부 충성 확보 조사 기관 측은 지적 무당 경우 해리스 부통령 지지 트럼프 대통령 전체 평균 수준 정치 성향 별로 해리스 부통령 경우 스스로 버럴 규정 유권자 사이 진보 지지 중도 트럼프 대통령 반면 트럼프 대통령 보수 지지 기록 극우 마가 성향 가운데 압도 지지 확인 해리스 부통령 지지율 우위 인종 젠더 고려 한층 대학 측은 유권자 인종 젠더 고려 요구 조사 해리스 부통령 지지율 우위 상당 정도 상승 반면 인종 젠더 고려 요인 배제 후보 지지율 사실 수준 대학 측은 트럼프 대통령 남성성 중시 남성 유권자 사이 지지 기반 구축 여성 남성 사이 해리스 부통령 지지 확인 카시 교수 트럼프 대통령 백인 남성성 기반 트럼프 대통령 유색 인종 사이 지지 인종 대해 고려 시작 순간 해리스 부통령 이동 발생 설명 해리스 부통령 지난달 민주당 전대 불과 후보 자리 바이든 미국 대통령 그간 침체 민주당 대선 레이스 활기 불어 해리스 부통령 최근 조사 핵심 경합주 포함 전국 트럼프 대통령 여론 조사상 박빙 구도 형성
검찰총장 관심 집중 이원석 검찰총장 지난 오전 서울 서초구 대검찰청 출근 총장 김건희 여사 명품 가방 수수 사건 검찰 심의 위원회 회부 전날 이창수 중앙 여사 혐의 수사 결과 보고 하루 만이 연합뉴스 여사 명품 무혐의 정성 고해 논란 임기 만료 마무리 의지 특검 공세 대통령실 압박 기소 의견 면피 절차 가능성 이원석 검찰총장 윤석열 대통령 부인 김건희 여사 명품 가방 수수 사건 검찰 심의 위원회 심위 이목 총장 선택 평가 총장 심위 통해 검찰 정성 회복 임기 수사 마무리 마리 토끼 잡기 수로 심위 여사 대해 무혐의 결론 판단 파장 수도 총장 지난 심위 소집 지시 명분 사회 관심 집중 소모 논란 지속 상황 정성 고하 논란 남지 매듭 여사 대해 무혐의 처분 수사 결과 대해 증거 판단 법리 해석 평가 입장 표면 외부 인사 구성 심위 절차 통해 수사 임기 만료 사건 의지 해석 전례 심위 소집 지시 최종 처분 가량 검찰 안팎 총장 수사 결과 보고 심위 회부 고민 법조 심위 개최 반대 검찰 참모 상당수 총장 결론 상황 때문 분석 제기 중앙 지난달 여사 검찰청 사가 대통령 경호처 건물 조사 총장 조사 사실 총장 패싱 특혜 조사 논란 총장 국민 여러 차례 예외 특혜 성역 대통령 부인 조사 과정 원칙 대국민 사과 마당 불기소 결정 수용 취지 분석 차장 검사 임기 전체 부정 상황 총장 심위 여사 청탁 금지법 위반 혐의 알선 수재 변호 사법 위반 법리 검토 역시 검찰 수사 대한 구심 의지 해석 심위 여사 수사 논란 미지수 경북 경찰청 지난달 임성근 해병대 사단 송치 포함 해병대 채모 상병 사망 사건 수사 결과 발표 심위 면피 절차 이용 비판 심위 여사 대한 기소 추가 수사 판단 파장 수도 검찰 수사 공인 야권 특별검사 도입 의견 무게 심위 기소 의견 수용 불기소 야당 반발 때문 부담 기소 해도 수사 낙인 대통령실 압박 예상 심위 여사 기소 의견 내면 총장 임기 처분 대검찰청 변호사 법학 교수 시민단체 종교 언론인 퇴직 공직자 그룹 명의 심위 위원 후보 점검 위원장 강일 헌법재판관 무작위 추첨 선정 주일 회의 개최 심위 문무 검찰총장 시절 검찰 독점 대한 비판 반영 마련 제도로 지금 차례
한수원 웨스팅하우스 접촉 기술 분쟁 해결 귀국 최종 계약 차질 가능성 체코 원전 수주 대감 정부 고민 미국 원자력 기업 웨스팅하우스 지식 재산권 거론 발목 최종 계약 차질 가능성 때문 에너지 업계 안덕 산업 통상 자원부 장관 황주 한국 수력 원자력 사장 웨스팅하우스 문제 해결 위해 미국 방문 에너지부 웨스팅하우스 관계자 성과 얻지 앞서 웨스팅하우스 한수원 최신 한국 원전 자사 기술 기반 한수원 체코 원전 수출 달라 소송 자국 법원 제기 지난해 워싱턴 연방 지방법원 원전 수출 통제 권한 미국 정부 웨스팅하우스 소송 제기 자격 각하 웨스팅하우스 지난해 항소 제출 상황 한수원 지난달 체코 두코 바니 테믈린 지역 원전 건설 협상 대상자 선정 원전 정책 폐기 원전 국가 전략 산업 추진 윤석열 정부 규모 체코 원전 수주 사활 웨스팅하우스 한국 최초 원전 고리 호기 건설 업체 아랍에미리트 연합 바라카 원전 수주 당시 웨스팅하우스 원천 기술 일부 적용 한수원 현재 원전 핵심 설비 대부분 국산 체코 원전 한수원 독자 개발 모델 투입 강조 한국 체코 원전 수출 원자력 공급 그룹 지침 미국 정부 원전 수출 신고 한수원 신고 미국 정부 전달 역할 웨스팅하우스 체코 국가 원전 수출 제동 우려 대통령실 지난 분쟁 해소 위해 여러 경로 미국 정부 논의 진행 라며 향후 체코 원전 수출 차질 동맹 기조 미국 지속 협의 예정 윤석열 대통령 체코 순방 박정원 두산 그룹 회장 포함 원전 관련 기업 총수 동행 예정 체코 원전 수주 관련 현안 해결 도움 기업인 협상 영향력 의도 풀이 한수원 체코 원전 정식 계약 시한 내년 웨스팅하우스 합의 도출 전력
고위 협의 회서 확정 귀성 할인 제공 성수 역대 최대 물량 공급 한우 할인 대책 추진 배터리 인증 제도 시행 민생 물가 안정 지원 정진석 대통령 비서실 서울 종로구 삼청동 총리 공관 고위 정협 의회 발언 연합뉴스 국민 정부 대통령실 국군의날 임시 공휴일 지정 검토 추석 연휴 기간 고속도로 통행료 면제 귀성 할인 제공 전기차 화재 대응 전기차 배터리 정보공개 신축 건물 지하 주차장 스프링클러 설치 의무 전망 삼청동 국무총리 공관 고위 협의 내용 추석 연휴 물가 안정 대책 소상 공인 중소기업 지원 계획 확정 명절 자금 공급 추석 연휴 고속도로 통행료 면제 국민 한지 대변인 협의 올해 추석 상공 중소기업 명절 자금 신규 공급 배추 사과 추석 명절 성수 역대 최대 규모 물량 시장 추석 연휴 기간 지역 관광 활성화 국민 귀성 편의 위해 고속도로 통행료 면제 열차 귀성 할인 혜택 제공 한우 수산물 선물 세트 할인 공급 유적지 무료 개방 문화 체험 행사 프로그램 린다 티메프 사태 피해 소상 공인 중소기업 지원 위해 상공 시장 진흥 공단 중소기업 진흥 공단 지원 자금 대출 금리 한우 수급 안정 대책 마련 민간 재고 추가 매입 포함 수확 쌀값 안정 대책 중순 이전 조기 발표 계획 선제 수급 안정 방안 사육 기간 단축 골자 장기 한우 산업 발전 대책 마련 예정 농협 활용 한우 할인 행사 연중 실시 이하 실속 한우 선물 세트 확대 추진 올해 국군 임시 공휴일 검토 응급실 대란 대응 당부 국민 주년 국군 임시 공휴일 지정 정부 요청 정부 사기 소비 진작 종합 고려 검토 최근 경기 부천 호텔 화재 관련 스프링클러 의무 규정 구축 건물 소급 적용 방안 제안 정부 제도 검토 입장 최근 의정 갈등 응급실 대란 우려 관련 추석 대비 국민 피해 요청 정부 측은 세밀 검토 약국 병원 운영 공지 연금 개혁 관련 국회 연금 개혁 특위 통한 조속 논의 대변인 국회 브리핑 민생 경제 활성화 도움 생각 추석 기간 물가 안정 마련 재정 부분 검토 참작 정책 추진 전기차 배터리 정보 공개 신축 건물 지하 스프링클러 의무 전기차 화재 불안 대응 현재 자동차 조사 자율 시행 중인 전기차 배터리 정보 공개 의무 모든 신축 건물 지하 주차장 화재 조기 감지 확산 방지 스프링클러 설치 의무 추진 당초 내년 시행 예정 배터리 인증 제도 시행 지난 인천 청라 아파트 발생 벤츠 전기차 화재 사고 이후 전기차 안전 대한 우려 급속도 확산 조치 현재 전기차 조사 신차 출시 배터리 조사 상세 정보 공개 의무 화재 이후 소비자 권리 부각 사실 국내 전기차 판매 모든 조사 자발 정보 공개 올해 시범 사업 도입 배터리 인증 안전 기준 적합 검사 자동차 배터리 제작 판매 제도로 원래 본격 제도 시행 내년 올해 정도 전망 전국 모든 방서 전기차 화재 진압 장비 전진 배치 업계 협의 통해 전기차 배터리 안전성 무상 점검 매년 실시
국정 브리핑 성과 추진 방향 설명 윤석열 대통령 국정 브리핑 통해 연금 교육 노동 의료 개혁 출생 대응 개혁 성과 향후 추진 방향 직접 현재 추진 상황 구상 대통령 과정 기자 질문 직접 소통 확대 계획 정진석 대통령 비서실 서울 종로구 총리 공관 고위 정협 의회 대통령 국정 브리핑 면서 대한민국 년대 직결 핵심 국정 과제 대한 대통령 전과 포부 상세 국민 예정 대통령실 관계자 기존 개혁 출생 대응 대해 대통령 직접 구상 구체 형식 논의 설명 대통령 당초 국민연금 대한 정부 개혁 설명 집중 포괄 이슈 범위 연금 개혁 경우 보험료 인상 연령 별로 차등 방식 청년 세대 인상 적용 중장 세대 인상 적용 연금 연령 대한 부담 높이 청년 부담 설명 위해 둘째 자녀 출산 인정 출산 크레딧 첫째 출산 적용 개월 인정 복무 기간 연금 가입 기간 거론 복무 출산 여성 대부분 세대 청년 부담 완화 조치 풀이 인구 구조 변화 상황 보험료 율과 소득 대체 자동 조정 자동 안정화 장치 발표 전망 통해 예상 기금 고갈 시점 정도 추산 연금 개혁 출생 대응 방안 대해 서도 언급 예정 대통령 인구 전략기획 신설 정치권 협조 촉구 이외 대통령 의료 교육 노동 개혁 대한 언급 예정 의료 개혁 관련 상급 종합병원 전문의 중심 조전 체질 개선 발표 처우 의지 전문의 중심 구조 필수 의료 분야 종사 지원 강화 통한 응급실 뺑뺑 해소 방안 언급 전망 노동 개혁 관련 기존 불법 파업 대한 엄정 대응 기조 노동시간 유연 노동시장 이중 구조 문제 해결 언급 예상 교육 개혁 관련 사교육 카르텔 해체 인공 지능 시대 교육 전환 거론
비정규직 미조 노동 약자 보호 원칙 최진 기자 윤석열 대통령 서울 용산 대통령실 청사 을지 국무회의 발언 김지훈 기자 윤석열 대통령 추석 명절 참모 임금 체불 문제 해결 지시 대통령실 관계자 뉴시스 통화 대통령 최근 임금 체불 사업자 엄벌 임금 체불 해소 방안 마련 지시 대통령 최근 임금 체불 보고 노동 약자 정부 적극 보호 지원 원칙 재차 강조 지시 상반기 임금 체불액 반기 기준 역대 최고 관계자 불법 파업 대해 대응 비정규직 노동자 미조 노동자 노동 약자 정부 보호 대통령 원칙 고용노동부 대통령 지시 내달 임금 체불 집중 지도 진행 전국 명의 모든 근로 감독 사업 임금 체불 근로 감독 임금 체불 피해 신고 창구 운영
국정 브리핑 직접 설명 개혁 국정 방향 제시 윤석열 대통령 국정 브리핑 연금 의료 교육 노동 개혁 출생 대응 개혁 추진 경과 설명 체코 원전 수주 정부 성과 비롯 하반기 국정 운영 계획 취재 질문 직접 정진석 대통령실 비서실 서울 삼청동 총리 공관 고위 정협 의회 대통령 국정 브리핑 대한민국 년대 직결 핵심 국정 과제 대한 대통령 전과 포부 상세 국민 예정 대통령 국정 브리핑 지난 경북 포항 영일만 석유 매장 가능성 관련 브리핑 이후 만이 대통령 세대 형평성 지속 가능성 중심 연금 개혁 방향 설명 연금 수령 보험료 연금 고령 방안 은퇴 소득 보전 위해 기초 연금 현행 안도 검토 복무 출산 여성 대한 연금 혜택 방안 포함 출생 대응 관련 효과 성과 지속 가능성 정책 원칙 재차 강조 출산율 반등 출생 고령화 변화 인구 구조 대응 청사진 가능성 제기 대통령 지난주 공식 일정 최소 국정 브리핑 준비 주말 내내 참모 현안 공부 대통령실 관계자 국회 개원 연설 무산 만큼 대국민 메시지 대통령 브리핑 이후 취재 진과 질의 응답 예정 지난 취임 주년 기자회견 개월 만이 대통령실 관계자 분기 기자회견 약속 설명
후미 일본 총리 방한 일본 언론보도 관련 대통령실 일본 협의 대통령실 관계자 연합뉴스 총리 방한 일본 협의 중이 추후 결정 공지 교도통신 총리 내달 한국 방문 윤석열 대통령 정상회담 방안 검토 외교 소식통 인용 보도 총리 내달 집권 자민당 총재 선거 출마 퇴임 대통령 한일관계 개선 과정 점검 대통령실 보도 직후 결정 사항 총리 방한 대해 협의 방한 성사 대통령 총리 취임 정상회담
윤석열 대통령 국정 브리핑 연금 노동 교육 의료 출생 윤석열 개혁 국민 전망 개혁 대한 의지 설명 지숙 기자 보도 지난 국정 브리핑 동해 석유 가스전 개발 계획 발표 대통령 국정 브리핑 정진석 대통령 비서실 대통령 국정 브리핑 대한민국 년대 직결 핵심 국정 과제 대한 대통령 전과 포부 상세 국민 예정 브리핑 골자 개혁 안이 전망 연금 의료 교육 노동 개혁 출생 대응 그동안 개혁 추진 성과 과제 상세 설명 현안 대한 언론 질의 예정 연금 개혁 관련 보건복지부 발표 앞서 직접 방향 정부 기존 모수 개혁 구조 자체 개혁 방안 세대 형평성 자동 안정화 장치 통해 연금 지속 가능성 확보 가지 핵심 출산 여성 복무 대한 연금 혜택 확대 방안 포함 대통령 브리핑 통해 개혁 강조 대통령실 핵심 관계자 저항 국민 위해 개혁 추진 의지 전하 개혁 경제 복지 분야 망라 국정 운영 방향 제시 야권 공세 가운데 대통령 하반기 정무 거리 민생 정책 올인 방침 대통령실 영수회담 관련 여야 합의 국회 정상화 라며 영수회담 일정 의제 논의 단계 입장 연합뉴스 윤석열 대통령 국정 브리핑 연금 개혁 개혁 연합뉴스 기사 문의 제보 카톡 라인
채상병 특검법 현안 가능성 대통령실 협의 긴장 관계 거리 두기 분석 서울 종로구 삼청동 총리 공관 고위 정협 의회 한덕수 국무총리 국민 한동훈 대표 정진석 대통령 비서실 참석자 회의 앞서 기념 촬영 사진 뉴스 한동훈 국민 대표 당초 이재명 민주당 대표 회동 조율 과정 통상 여당 대통령실 소통 과정 거치 확인 여권 정책 협의 시스템 제대로 가동 지적 대표 회담 대통령실 간접 연관 채상병 특검법 비롯 국민 지원 수도 상황 국민 대통령실 정책 정무 판단 요하 협의 정기 국회 여권 소통 구조 개선 의견 과거 여야 대표 회담 추진 경우 여당 청와대 사전 조율 전례 대표 대통령실 거리 두기 정간 긴장 관계 단면 지적 복수 여권 핵심 관계자 지난 한주 대표 인사 대통령실 관계자 여야 대표 회담 의제 대한 논의 여권 핵심 관계자 대통령실 대표 가장 이재명 대표 회담 준비 과정 한번 용산 협의 회담 날짜 확정 실무 회담 민주당 해도 현안 적지 의제 논의 용산 요청 한번 대표 지난 대표 대표 회담 제안 채상병 특검법 대한 논의 필요성 언급 민생 회복 원금 대한 협의 시사 윤석열 대통령 재의 요구 사안 대표 회담 의제 경우 자칫 갈등 악화 여당 대통령실 사전 의제 조율 조율 후문 채상병 특검법 민주당 대통령실 조준 의제 민생 회복 원금 역시 대통령실 재정 건전성 무시 대표 포퓰리즘 정책 규정 사안 여권 핵심 관계자 정책 의장 참여 비공개 정책 협의 회도 대표 회담 의제 대해 언급 대표 인사 회의 오지 용산 의제 조율 대표 회담 추진 구체 파악 설명 여권 일각 여당 이처럼 대통령실 거리 그동안 사례 매우 이례 평가 지난 당시 새누리당 황우여 민주당 김한길 대표 새누리당 김무성 새정치 민주 연합 문재인 대표 회담 박근혜 당시 대통령 여야 대표 당시 여야 대표 회담 추진 여당 청와대 의제 사전 논의 대표 회담 준비 과정 대표 대통령실 배제 대표 회담 생중계 하자 제안 의도 대해 서도 구심 후문 대표 측은 대통령실 패싱 논란 해명 갈등 여지 차단 집중 한편 정진석 대통령 비서실 서울 종로구 총리 공관 고위 정협 의회 발언 통해 파리올림픽 코리아 국민 기쁨 국민 나은 위해 정이 시점 생각 강조
