Topic,Words
1,"병원, 대전, 오후, 사고, 발생"
2,"대회, 국제, 기술, 기능올림픽, 산업"
3,"한우, 농가, 대책, 두수, 사육"
4,"서울, 오후, 중구, 추석, 축제"
5,"병원, 국군, 장관, 의료, 국방부"
6,"투자, 미국, 거래소, 배당, 자산"
7,"스마트폰, 웹툰, 증권, 가형, 투자"
8,"미국, 이란, 중국, 세계, 소련"
9,"시장, 규제, 곤충, 대책, 대출"
10,"대한, 자산, 여성, 시장, 튀르키예"
11,"투자, 엔젤, 화웨이, 창업, 기업"
12,"여행, 사진, 경쟁률, 기자, 이순신"
13,"운동, 근육, 사고, 작가, 제주"
14,"디펜더, 아웃, 바운드, 박물관, 교사"
15,"백현, 심장, 사과, 통증, 전자담배"
16,"외무, 러시아, 참석, 푸틴, 포럼"
17,"선발, 기회, 학년, 균형, 학생"
18,"쓰레기, 조정, 풍선, 위원회, 북한"
19,"평가, 조사, 활용, 포인트, 대통령"
20,"우크라이나, 러시아, 공격, 하르키우, 폭탄"
21,"일본, 정부, 우키시마호, 부담, 무상교육"
22,"행복, 그림, 생각, 고도원, 사람"
23,"고인, 서울, 진보, 노동부, 정치"
24,"진료, 환자, 의료, 거부, 응급실"
25,"보험, 드라마, 보장, 손해, 미국"
26,"조국, 대표, 혁신, 곡성, 전남"
27,"개인정보, 스팸, 택배, 문자, 대응"
28,"중국, 전기차, 시장, 올해, 현대차"
29,"티토, 잭슨, 형제, 활동, 식중독"
30,"치매, 중국, 보험, 간병, 북한"
31,"음식점, 위반, 위생, 적발, 휴지"
32,"애니메이션, 지급, 대금, 하이브, 스토리"
33,"오늘, 재물, 애정, 라면, 사람"
34,"후보, 교육감, 기업, 네이버, 일화"
35,"병원, 정부, 공무원, 여성, 수술"
36,"게임, 퍼플, 대치동, 출시, 유통"
37,"직원, 사회, 헌혈, 진행, 봉사"
38,"구조, 회장, 장관, 전복, 지시"
39,"간사장, 안보, 조사, 다카, 시바"
40,"매장, 고객, 진동, 스타벅스, 사용"
41,"게임, 인도, 삼성, 공장, 노동자"
42,"대통령, 대표, 국회, 의원, 거부권"
43,"확인, 발코니, 소천, 시계, 피고인"
44,"증가, 촉법소년, 스마트폰, 청소년, 사용"
45,"대통령, 여사, 추석, 국민, 민심"
46,"팝업, 체험, 그림, 공간, 운영"
47,"데이터, 고객, 추석, 시장, 오라클"
48,"캐리, 트레이드, 금리, 토트넘, 청산"
49,"배터리, 에너지, 제품, 솔루션, 시장"
50,"은행, 감소, 사건, 대로, 약국"
51,"네이버, 추석, 포인트, 여행, 페이"
52,"콜롬비아, 담보, 사업, 기업, 가치"
53,"금리, 달러, 인하, 미국, 엔화"
54,"거래, 아파트, 래미안, 일리, 서울"
55,"행정안전부, 안전, 의료, 연휴, 방문"
56,"건설, 환경부, 주민, 정부, 지역"
57,"분양, 가구, 아파트, 전용, 청약"
58,"사랑, 내용, 사람, 성품, 할아버지"
59,"독도, 증가, 역사, 취업, 일본"
60,"여사, 심위, 주식, 대한, 사건"
61,"작가, 일본, 웹툰, 만화, 한국"
62,"은행, 프로젝트, 기관, 선정, 아고라"
63,"왕자, 일본, 작품, 경찰, 지난"
64,"할인, 활용, 염증, 치료, 행사"
65,"대표, 의료, 협의, 국민, 추석"
66,"기업, 투자, 기후, 성장, 수출"
67,"한국, 협상, 미국, 한미, 합의"
68,"송편, 사람, 수수료, 성심당, 입찰"
69,"아이폰, 애플, 프로, 시리즈, 디스플레이"
70,"콜레스테롤, 이사회, 섭취, 부동산, 통신"
71,"이스라엘군, 뱅크, 인질, 공습, 케이"
72,"페이크, 기술, 모델, 분석, 회장"
73,"배송, 통장, 서비스, 금리, 구독"
74,"테스토스테론, 경우, 수치, 대출, 금리"
75,"부근, 방향, 고속도로, 정체, 서울"
76,"의원, 매출, 추석, 증가, 지난해"
77,"회의, 집행, 위원, 최고, 인민"
78,"우크라이나, 라우스, 트럼프, 전쟁, 대통령"
79,"서울, 야생, 경찰, 문서, 지난"
80,"고난, 하나님, 해리, 포터, 태도"
81,"나주, 운반, 마중, 폭력, 폐기물"
82,"의장, 총회, 한국, 기구, 원자력"
83,"지구, 슈퍼문, 보름달, 거리, 달이"
84,"고려아연, 시장, 지역, 울산, 시민"
85,"바이오, 의약품, 생산, 개발, 공장"
86,"지역, 호박, 유류분, 한국, 지난"
87,"관광, 서울, 기업, 센터, 오픈"
88,"태풍, 중국, 상하이, 버빙카, 상륙"
89,"추석, 상품, 여성, 연휴, 지도"
90,"매수, 지난, 대출, 지수, 주가"
91,"민화, 모델, 넥슨, 출시, 학생"
92,"웹툰, 네이버웹툰, 서비스, 사진, 캐리커처"
93,"추석, 폭염, 제보, 내일, 오늘"
94,"웬디스, 토마스, 브랜드, 햄버거, 가게"
95,"버스, 전기, 하츄핑, 휴게소, 사랑"
96,"축제, 사진, 연휴, 추석, 그랜드"
97,"학교, 노인, 가구, 감소, 생존"
98,"한화, 머스크, 선박, 브레트, 현대"
99,"트럼프, 대통령, 암살, 미국, 시도"
100,"지역, 소나기, 기온, 전국, 추석"
