Topic,Words
1,"오전, 여의도, 병원, 배터리, 보고서, 보고, 보건, 변화, 변경, 벤츠"
2,"부품, 운용, 생산, 최소, 요청, 기준, 시험, 개발, 감사, 공급"
3,"네덜란드, 발케넨데, 총리, 협력, 양국, 대통령, 대통령실, 전략, 노력, 기후"
4,"대통령, 선물, 추석, 전달, 명절, 마을, 대통령실, 여사, 대구, 경남"
5,"대통령실, 의료, 의대, 증원, 논의, 정원, 위원, 최고, 학년, 현실"
6,"발케넨데, 양국, 대통령, 대통령실, 총리, 전략, 네덜란드, 윤석열, 역할, 협력"
7,"총리, 의원, 한덕수, 질문, 답변, 대통령, 국회, 김건희, 질의, 여사"
8,"네덜란드, 발케넨데, 협력, 대통령, 총리, 위기, 양국, 기후, 대응, 반도체"
9,"원전, 원자력, 대통령실, 대통령, 대학교, 총장, 산업, 윤석열, 기술, 연료"
10,"네덜란드, 발케넨데, 총리, 협력, 대통령, 양국, 반도체, 안보, 확대, 위기"
11,"발케넨데, 양국, 대통령, 협력, 총리, 네덜란드, 확대, 대통령실, 윤석열, 성공"
12,"발케넨데, 네덜란드, 총리, 대통령, 양국, 협력, 윤석열, 전략, 대통령실, 역할"
13,"업무, 대통령, 수행, 윤석열, 국가, 정부, 실장, 총괄, 조정, 구현"
14,"발케넨데, 네덜란드, 대통령, 총리, 협력, 양국, 반도체, 위기, 한국, 동맹"
15,"총리, 의원, 정부, 국민, 비판, 민주당, 대통령, 분야, 김건희, 한덕수"
16,"대통령실, 학년, 의대, 증원, 정원, 연합뉴스, 논의, 입장, 야기, 관계자"
17,"발케넨데, 네덜란드, 총리, 대통령, 대통령실, 양국, 협력, 위기, 한국, 기후"
18,"원전, 원자력, 대통령실, 간담, 대통령, 산업, 대학교, 총장, 운영, 대한민국"
19,"대통령, 선물, 전달, 명절, 추석, 마을, 대통령실, 대구, 여사, 경남"
20,"발케넨데, 네덜란드, 대통령실, 윤석열, 총리, 대통령, 서울, 기자, 병원, 변화"
21,"발케넨데, 네덜란드, 대통령실, 윤석열, 총리, 대통령, 서울, 기자, 병원, 변화"
22,"발케넨데, 재판매, 네덜란드, 대통령실, 촬영, 윤석열, 금지, 총리, 기념, 대통령"
23,"발케넨데, 재판매, 네덜란드, 대통령실, 촬영, 윤석열, 금지, 총리, 기념, 대통령"
24,"발케넨데, 재판매, 네덜란드, 대통령실, 윤석열, 금지, 총리, 대통령, 서울, 기자"
25,"발케넨데, 재판매, 네덜란드, 대통령실, 촬영, 윤석열, 금지, 총리, 기념, 대통령"
26,"발케넨데, 재판매, 네덜란드, 대통령실, 윤석열, 금지, 총리, 대통령, 서울, 기자"
27,"발케넨데, 네덜란드, 대통령실, 윤석열, 대통령, 뉴스, 기자, 벤츠, 법안, 법원"
28,"발케넨데, 네덜란드, 대통령실, 윤석열, 대통령, 뉴스, 기자, 벤츠, 법안, 법원"
29,"발케넨데, 네덜란드, 대통령실, 윤석열, 대통령, 뉴스, 기자, 벤츠, 법안, 법원"
30,"발케넨데, 네덜란드, 대통령실, 윤석열, 대통령, 뉴스, 기자, 벤츠, 법안, 법원"
31,"발케넨데, 네덜란드, 대통령실, 윤석열, 대통령, 뉴스, 기자, 벤츠, 법안, 법원"
32,"원전, 원자력, 산업, 대통령실, 의견, 발전, 대통령, 참석, 대학교, 간담"
33,"원전, 협상, 수출, 정부, 기술, 최종, 대통령실, 로서, 건설, 선정"
34,"원전, 대통령, 원자력, 대통령실, 간담, 건설, 산업, 윤석열, 정부, 결정"
35,"대통령, 수행, 체계, 안전, 업무, 개선, 국가, 보이, 배경, 구현"
36,"심의, 목사, 검찰, 여사, 신청, 사건, 총장, 결정, 위원회, 시민"
37,"국회, 질문, 정부, 장관, 회의, 외교, 의원, 참석, 안보, 취임"
38,"대통령, 민주당, 의원, 국민, 의혹, 한덕수, 수사, 국회, 김건희, 질의"
39,"대표, 의장, 유튜브, 국민, 방송, 대해, 발언, 비판, 평가, 정책"
