Topic,Words
1,"총리, 관계, 조치, 긴급, 발생, 경북, 기관, 집중, 추진, 오후"
2,"아시아, 중앙, 대통령, 귀국, 외교, 순방, 방문, 성과, 사마르칸트, 우즈베키스탄"
3,"대통령, 정상회담, 방문, 아시아, 중앙, 귀국, 순방, 국빈, 사마르칸트, 우즈베키스탄"
4,"대통령, 미르, 방문, 사마르칸트, 우즈베키스탄, 부부, 귀국, 순방, 윤석열, 중앙"
5,"대통령, 방문, 국빈, 정상회담, 우즈베키스탄, 일정, 아시아, 중앙, 투르크메니스탄, 카자흐스탄"
6,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 감사, 인사, 샤브, 김건희"
7,"부인, 추정, 김건희, 여사, 국빈, 소개, 사마르칸트, 우즈베키스탄, 윤석열, 문화"
8,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 차량, 이야기, 이동, 샤브"
9,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
10,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 추정, 샤브, 김건희, 국빈"
11,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 감사, 인사, 샤브, 김건희"
12,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
13,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
14,"부인, 여사, 우즈베키스탄, 미르, 대통령, 전통, 아트, 샤브, 김건희, 국빈"
15,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
16,"우즈베키스탄, 대통령, 샤브, 국빈, 카트, 사마르칸트, 촬영, 미르, 기념, 윤석열"
17,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
18,"우즈베키스탄, 총리, 부인, 도착, 김건희, 여사, 국빈, 사마르칸트, 윤석열, 방문"
19,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
20,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
21,"부인, 여사, 우즈베키스탄, 미르, 대통령, 아트, 샤브, 김건희, 국빈, 카트"
22,"국빈, 사마르칸트, 우즈베키스탄, 윤석열, 문화, 방문, 대통령, 설명, 기자, 보호"
23,"대통령, 방문, 국빈, 정상회담, 중앙, 귀국, 순방, 사마르칸트, 우즈베키스탄, 일정"
24,"대통령, 방문, 일정, 정상회담, 순방, 사마르칸트, 우즈베키스탄, 아시아, 중앙, 투르크메니스탄"
