Topic,Words
1,"지사, 복권, 사면, 대표, 국민, 대통령실, 대통령, 당시, 법무부, 논의"
2,"해리스, 부통령, 민주당, 대선, 대통령, 트럼프, 후보, 평가, 미국, 투표"
3,"복권, 사면, 의원, 대표, 반대, 범죄, 국민, 대통령, 대통령실, 정권"
4,"휴가, 대통령, 비판, 여름, 폭염, 회의, 지난, 역대, 윤석열, 북한"
5,"후보, 영수회담, 복권, 지사, 대표, 요청, 이재명, 의사, 민주당, 경기도"
6,"복권, 영수회담, 후보, 지사, 김경수, 이재명, 대표, 대통령, 득표율, 경선"
7,"복권, 대표, 영수회담, 대통령, 이재명, 지사, 윤석열, 교수, 당원, 당시"
8,"복권, 대표, 대통령, 영수회담, 이재명, 지사, 윤석열, 김경수, 용산, 의사"
9,"복권, 사면, 지사, 대통령실, 광복절, 김경수, 대표, 반대, 경남, 제보"
10,"대통령, 만찬, 윤석열, 연합뉴스, 원전, 장도, 부부, 통화, 라인, 문의"
11,"복권, 사면, 지사, 대통령, 대표, 반대, 국민, 의원, 범죄, 갈등"
12,"복권, 지사, 사면, 대통령실, 국민, 대표, 광복절, 대통령, 만찬, 법무부"
13,"대통령, 만찬, 원전, 윤석열, 시설, 사업, 정부, 장도, 부부, 발언"
14,"대통령, 만찬, 윤석열, 부부, 정부, 교수, 사업, 지난해, 예정, 원전"
15,"복권, 광복절, 지사, 국민, 대통령실, 대통령, 사면, 심사, 대표, 반대"
16,"대통령, 만찬, 원전, 사업, 부부, 당시, 정부, 윤석열, 대통령실, 경험"
17,"대통령, 만찬, 원전, 부부, 당시, 건설, 윤석열, 자리, 사업, 예정"
18,"복권, 광복절, 대통령, 지사, 대통령실, 국민, 사면, 심사, 대표, 윤석열"
19,"의원, 복권, 사면, 국민, 대표, 반대, 정권, 범죄, 역대, 지사"
20,"복권, 사면, 반대, 지사, 대표, 국민, 대통령실, 대통령, 의원, 범죄"
21,"대통령실, 사면, 광복절, 복권, 대상, 반대, 관계자, 지사, 절차, 결정"
22,"대통령, 만찬, 부부, 윤석열, 정부, 시설, 사업, 원전, 장도, 발언"
23,"대통령, 만찬, 윤석열, 부부, 교수, 지난해, 정부, 장도, 대한, 대통령실"
24,"대통령, 만찬, 원전, 윤석열, 대통령실, 사업, 정부, 장도, 협상, 지휘"
25,"대통령, 만찬, 윤석열, 시설, 원전, 부부, 정부, 지휘, 의견, 교수"
26,"복권, 지사, 반대, 사면, 국민, 대통령실, 대표, 입장, 통화, 선거"
27,"복권, 광복절, 지사, 대통령실, 사면, 심사, 반대, 국민, 대통령, 대표"
28,"트럼프, 해리스, 부통령, 대통령, 후보, 목소리, 대선, 비판, 문제, 면서"
29,"대통령, 원전, 만찬, 구체, 정부, 일정, 장도, 호텔, 부부, 비중"
30,"복권, 지사, 대통령, 대통령실, 사면, 광복절, 확정, 대표, 반대, 정치"
31,"영수회담, 민주당, 대표, 대통령실, 대통령, 제안, 이재명, 입장, 생각, 정식"
32,"복권, 광복절, 지사, 대통령실, 사면, 심사, 반대, 절차, 결정, 국민"
33,"복권, 지사, 광복절, 대표, 국민, 대통령, 의견, 결정, 포함, 사면"
34,"대통령, 원전, 만찬, 수출, 윤석열, 공식, 비롯, 교수, 정부, 이후"
35,"대통령, 만찬, 원전, 휴가, 정부, 윤석열, 자리, 처음, 제공, 한국"
36,"대통령, 경제, 휴가, 윤석열, 자유, 이틀, 시설, 강조, 여름, 연합뉴스"
37,"복권, 사면, 의원, 대표, 반대, 범죄, 국민, 대통령, 대통령실, 정권"
38,"후보, 복권, 지사, 득표율, 요청, 경기, 사면, 이재명, 언급, 대통령"
39,"고인, 민주당, 메시지, 국민, 사건, 모습, 대변인, 이재명, 대표, 정치"
40,"고인, 민주당, 대표, 사건, 죽음, 메시지, 대변인, 정치, 국민, 수단"
41,"의원, 선거, 위원장, 경기도, 민주당, 당원, 오후, 국회, 위원회, 투표"
42,"복권, 대통령, 대표, 사면, 지사, 의견, 국민, 의원, 통화, 갈등"
43,"후보, 경선, 득표율, 김민석, 누적, 위원, 정봉주, 투표, 최고, 경기"
44,"사면, 의원, 대통령, 복권, 통화, 뉴시스, 지사, 관계자, 김경수, 반대"
45,"죽음, 페이스북, 민주당, 고인, 원장, 휴가, 대변인, 부산, 여름, 윤석열"
46,"고인, 민주당, 죽음, 대표, 사건, 수단, 메시지, 대변인, 의원, 정치"
47,"후보, 복권, 민주당, 경선, 이재명, 지사, 김경수, 김민석, 김두관, 득표율"
48,"후보, 영수회담, 복권, 부천, 요청, 로서, 이재명, 지사, 사망, 민주당"
49,"후보, 당원, 김두관, 경선, 권리, 민주당, 득표율, 투표, 차이, 이재명"
50,"전기차, 화재, 설치, 충전, 주차, 국회, 시설, 대책, 주차장, 안전"
51,"후보, 경선, 득표율, 위원, 김민석, 정봉주, 최고, 누적, 민주당, 당원"
52,"후보, 영수회담, 복권, 지사, 대표, 요청, 이재명, 의사, 민주당, 경기도"
53,"복권, 지사, 대표, 경선, 후보, 이재명, 의사, 민주당, 문제, 경기"
54,"후보, 영수회담, 복권, 지사, 이재명, 정봉주, 김두관, 주장, 김경수, 경기"
55,"후보, 이재명, 대표, 대선, 민주당, 김경수, 김두관, 투표, 기본, 당원"
56,"후보, 정봉주, 민주당, 당원, 위원, 최고, 이재명, 경선, 대통령, 윤석열"
57,"복권, 영수회담, 후보, 민주당, 경선, 당원, 이재명, 지사, 대표, 득표율"
58,"후보, 지사, 경남, 이재명, 페이스북, 요청, 언급, 복권, 경기도, 대해"
59,"후보, 당원, 민주당, 위원, 김두관, 이재명, 경선, 득표율, 최고, 김민석"
60,"민주당, 고인, 죽음, 페이스북, 대표, 통과, 국민, 이재명, 정치, 대변인"
61,"후보, 경기, 이재명, 복권, 민주당, 영수회담, 득표율, 투표, 당원, 권리"
62,"후보, 득표율, 누적, 기록, 민주당, 투표, 경기, 당원, 김두관, 권리"
63,"복권, 영수회담, 후보, 지사, 김경수, 이재명, 대표, 대통령, 득표율, 경선"
64,"후보, 이재명, 김두관, 대선, 민주당, 득표율, 경선, 당원, 김경수, 지사"
65,"후보, 득표율, 누적, 민주당, 기록, 위원, 김민석, 순위, 경기, 경선"
66,"후보, 경선, 누적, 득표율, 위원, 당원, 경기, 김민석, 최고, 위로"
67,"후보, 득표율, 누적, 순위, 투표, 차지, 기록, 결과, 당선, 위로"
68,"대표, 지사, 이재명, 복권, 김경수, 의사, 당시, 대통령실, 대통령, 측은"
69,"후보, 요청, 복권, 경기도, 지사, 영수회담, 민주당, 연설, 이재명, 대표"
70,"복권, 대표, 영수회담, 대통령, 이재명, 지사, 윤석열, 교수, 당원, 당시"
71,"후보, 이재명, 민주당, 득표율, 투표, 당원, 권리, 경기, 대표, 온라인"
72,"투표, 경선, 당원, 권리, 온라인, 결과, 경기, 위원, 최고, 대표"
73,"풍선, 북한, 쓰레기, 수해, 살포, 대남, 김정은, 피해, 지난달, 추정"
74,"풍선, 북한, 살포, 대남, 풍향, 쓰레기, 추정, 시작, 이후, 재개"
75,"러시아, 국가, 청년, 체험, 프로그램, 도입, 우크라이나, 위해, 대비, 가능성"
76,"구조, 설계, 지구, 주차장, 감독, 지하, 공사, 관리, 설치, 아파트"
77,"광복회, 광복절, 회장, 일본, 행사, 설정, 청년, 수단, 자유, 운동"
78,"공사, 전남, 개발, 경영, 지방, 평가, 도시, 사업, 추진, 달성"
79,"위원장, 경기도, 의원, 민주당, 위해, 친구, 득표율, 당선, 희생, 출신"
80,"시민, 현장, 현대, 시장, 사항, 점검, 경제, 폭염, 시설, 방문"
81,"산업, 분야, 글로벌, 방문, 스포츠, 별로, 올해, 참석, 추진, 문화"
82,"시설, 임시, 점검, 관리, 방송, 방문, 지정, 무더위, 소재, 안전"
83,"이란, 러시아, 무기, 전달, 로이터, 우크라이나, 훈련, 사용, 제공, 전쟁"
84,"축제, 거리, 메뉴, 전통, 시장, 경기도, 건강, 행사, 공연, 구역"
85,"마리, 질환, 폭염, 사망자, 지난, 집계, 피해, 열대야, 기상청, 위기"
86,"이스라엘, 미국, 무기, 지원, 집행, 자금, 정부, 계속, 결정, 이스라엘군"
87,"일정, 정권, 대표, 장관, 윤석열, 청년, 당원, 위기, 전쟁, 추진"
88,"러시아, 대통령, 지원, 정권, 캐나다, 우크라이나, 선거, 논란, 촉구, 영국"
89,"풍선, 쓰레기, 북한, 수해, 피해, 부양, 바람, 낙하, 재물, 대남"
90,"풍선, 북한, 쓰레기, 대남, 살포, 풍향, 부양, 서울, 저녁, 합참"
91,"풍선, 북한, 대남, 쓰레기, 살포, 부양, 낙하, 재물, 수해, 평안북도"
92,"쓰레기, 북한, 풍선, 위원장, 살포, 대적, 피해, 대남, 복구, 상황"
93,"풍선, 북한, 살포, 풍향, 합참, 낙하, 군부, 접촉, 재물, 참모"
94,"풍선, 쓰레기, 북한, 대남, 풍향, 지난달, 살포, 부양, 낙하, 합참"
95,"풍선, 풍향, 합참, 낙하, 군부, 지지, 재물, 참모, 대남, 라인"
96,"대남, 풍선, 북한, 풍향, 쓰레기, 다시, 살포, 부양, 낙하, 군부"
97,"풍선, 대남, 쓰레기, 합참, 북한, 부양, 살포, 풍향, 낙하, 재물"
98,"풍선, 북한, 살포, 풍향, 합참, 낙하, 군부, 접촉, 재물, 참모"
99,"대남, 풍선, 쓰레기, 북한, 부양, 풍향, 대통령실, 발견, 낙하, 합참"
100,"풍선, 북한, 대남, 쓰레기, 지난달, 살포, 부양, 서울, 풍향, 낙하"
