Topic,Words
1,"배우자, 상원의원, 떡볶이, 부부, 상춘, 만찬, 연방, 청와대, 초청, 윤석열"
2,"배우자, 상원의원, 떡볶이, 부부, 상춘, 만찬, 연방, 청와대, 초청, 윤석열"
3,"후보자, 의원, 혁명, 여야, 민주당, 장관, 계엄, 선동, 김용현, 충암고"
4,"만찬, 상원의원, 상춘, 청와대, 초청, 윤석열, 뉴스, 대통령, 미국, 제공"
5,"떡볶이, 푸드, 김건희, 여사, 배우자, 상원의원, 상춘, 만찬, 연방, 청와대"
6,"한미, 동맹, 의원, 만찬, 여사, 생일, 대통령, 부부, 의회, 상원의원"
7,"배우자, 상원의원, 떡볶이, 푸드, 부부, 상춘, 만찬, 연방, 청와대, 초청"
8,"배우자, 상원의원, 떡볶이, 푸드, 부부, 상춘, 만찬, 연방, 청와대, 초청"
9,"한미, 의원, 동맹, 여사, 대통령, 만찬, 상원의원, 방한, 생일, 의회"
10,"배우자, 김건희, 여사, 상원의원, 상춘, 만찬, 연방, 청와대, 초청, 촬영"
11,"상원의원, 상춘, 만찬, 청와대, 초청, 촬영, 윤석열, 기념, 뉴스, 대통령"
12,"생일, 김건희, 여사, 상원의원, 상춘, 만찬, 청와대, 초청, 의원, 뉴스"
13,"배우자, 김건희, 여사, 상원의원, 상춘, 만찬, 연방, 청와대, 초청, 촬영"
14,"상원의원, 배우자, 상춘, 만찬, 연방, 청와대, 초청, 촬영, 윤석열, 개최"
15,"한미, 의원, 동맹, 여사, 만찬, 생일, 의회, 대통령, 메뉴, 방한"
16,"부부, 재판매, 상원의원, 상춘, 만찬, 연방, 청와대, 금지, 초청, 윤석열"
17,"만찬, 메뉴, 부부, 재판매, 상원의원, 상춘, 연방, 청와대, 금지, 초청"
18,"부부, 재판매, 상원의원, 상춘, 만찬, 연방, 청와대, 금지, 초청, 촬영"
19,"상원의원, 부부, 재판매, 상춘, 만찬, 연방, 청와대, 금지, 초청, 촬영"
20,"상원의원, 생일, 축하, 김건희, 여사, 부부, 재판매, 배우자, 상춘, 만찬"
21,"상원의원, 김건희, 여사, 부부, 재판매, 배우자, 상춘, 만찬, 연방, 청와대"
22,"배우자, 상원의원, 생일, 축하, 김건희, 여사, 상춘, 만찬, 연방, 청와대"
23,"의원, 한미, 동맹, 여사, 만찬, 생일, 대통령, 떡볶이, 방한, 김건희"
24,"검찰, 사건, 변경, 의혹, 신청, 관계, 준비, 보도, 대통령, 재판"
25,"심의, 사건, 목사, 수사, 여사, 명품, 소집, 중앙, 검찰, 의혹"
26,"상원의원, 만찬, 부부, 배우자, 상춘, 연방, 청와대, 초청, 윤석열, 개최"
27,"상원의원, 만찬, 김건희, 여사, 부부, 배우자, 상춘, 연방, 청와대, 초청"
28,"동맹, 에너지, 한미, 상원의원, 대통령실, 여사, 배우자, 대통령, 생일, 의회"
29,"한미, 동맹, 의원, 여사, 방한, 대통령, 상원의원, 만찬, 메뉴, 부부"
30,"대통령실, 이재명, 대표, 계엄령, 계엄, 선동, 민주당, 응급실, 비판, 증가"
31,"상춘, 만찬, 청와대, 발언, 초청, 윤석열, 의원, 뉴스, 대통령, 미국"
32,"한미, 동맹, 의원, 여사, 만찬, 의회, 지지, 협력, 방한, 생일"
33,"상원의원, 김건희, 여사, 배우자, 상춘, 만찬, 연방, 청와대, 초청, 촬영"
34,"한미, 동맹, 여사, 의원, 만찬, 대통령, 생일, 메뉴, 상원의원, 상춘"
35,"한미, 동맹, 여사, 생일, 대통령, 의원, 만찬, 김건희, 방한, 의회"
36,"한미, 상원의원, 만찬, 동맹, 여사, 대통령, 부부, 의원, 배우자, 방한"
37,"후보자, 의원, 혁명, 여야, 민주당, 장관, 계엄, 선동, 김용현, 충암고"
38,"국회, 질의, 수사, 성범죄, 페이크, 예산, 특별, 종합, 인원, 정책"
39,"아파트, 거래, 후보자, 허가, 매매, 지정, 부부, 제출, 납부, 의혹"
40,"혁명, 민주주의, 의원, 자유, 평화, 이재명, 민주당, 국회, 후보자, 비교"
41,"혁명, 의원, 주장, 인사청문회, 국회, 평화, 이재명, 국방부, 후보자, 비교"
42,"개원, 국회, 의장, 여야, 대표, 국민, 민주당, 대통령, 한동훈, 이재명"
43,"재단, 정부, 파악, 출신, 내용, 광주, 출연, 운동, 접수, 지원"
44,"법안, 대표, 지구, 회담, 민주당, 한동훈, 국민, 이재명, 전날, 계기"
45,"개원, 국회, 대통령, 여야, 기사, 촬영, 연합뉴스, 윤석열, 처음, 기념"
46,"대표, 지구, 법안, 위원회, 한동훈, 국회, 이재명, 포함, 민주당, 내용"
47,"국회, 개원, 대통령, 대화, 의원, 국민, 민주주의, 행위, 갈등, 달라"
48,"계엄, 근거, 계엄령, 민주당, 대표, 국민, 이야기, 라며, 회담, 여야"
49,"성장, 총리, 의원, 경제, 올해, 질의, 보고, 내년, 때문, 예산"
50,"국민, 의료, 대표, 응급실, 최소, 병원, 한동훈, 현장, 인원, 생명"
51,"추천, 대표, 민주당, 법안, 내일, 야당, 검토, 국회, 한동훈, 내용"
52,"계엄, 후보자, 의원, 충암고, 야당, 선동, 제기, 해병대, 장관, 민주당"
53,"법안, 대표, 한동훈, 지구, 회담, 국회, 이재명, 논의, 민주당, 국민"
54,"정부, 민주당, 의원, 야당, 원인, 국민, 예산, 윤석열, 법인, 논란"
55,"대통령, 수사, 정권, 민주당, 검찰, 이제, 차원, 부담, 대표, 기구"
56,"의원, 한동훈, 언론, 본인, 가족, 제안, 윤석열, 대표, 라며, 라면"
57,"개원, 국회, 대통령, 정기, 야당, 최고, 의장, 여야, 위원, 민주당"
58,"장관, 국적, 일본, 의원, 선수, 국회, 후보자, 질의, 종합, 정책"
59,"법안, 대표, 지구, 위원장, 민주당, 위원회, 행정, 의사, 계기, 안전"
60,"수사, 의혹, 국회, 원장, 행정, 남부, 안전, 직원, 주장, 회의"
61,"검찰, 이재명, 검사, 대표, 민주당, 사건, 의원, 재판, 정치, 행위"
62,"추천, 야당, 민주당, 법안, 대표, 내일, 이재명, 압박, 처리, 방식"
63,"총리, 처리, 과학, 지금, 의원, 국민, 얘기, 기준, 일본, 우려"
64,"국민, 대표, 의료, 응급실, 방문, 현장, 회담, 현황, 해결, 관련"
65,"추천, 민주당, 법안, 대표, 수용, 야당, 국민, 방식, 가능성, 회담"
66,"민주당, 추천, 대표, 한동훈, 제안, 방식, 국회, 국민, 의장, 야당"
67,"추천, 민주당, 법안, 야당, 후보, 대표, 국회, 한동훈, 내용, 수용"
68,"성범죄, 페이크, 수사, 불법, 메신저, 경찰, 청장, 디지털, 보안, 가입"
69,"국적, 의원, 일본, 대통령실, 정부, 논란, 라며, 국민, 질의, 구조"
70,"국회, 수사, 의혹, 직원, 사건, 회의, 이하, 위원회, 원장, 행정"
71,"호텔, 에어, 연기, 화재, 조사, 경찰, 당시, 여성, 구조, 명의"
72,"개원, 국회, 계엄, 민주당, 정기, 여야, 사실, 선동, 준비, 김용현"
73,"후보자, 의원, 혁명, 여야, 민주당, 장관, 계엄, 선동, 김용현, 충암고"
74,"실탄, 쓰레기, 경찰, 발견, 인천, 수사, 오전, 확인, 범죄, 주변"
75,"방문, 기관, 월드, 혜택, 할인, 협력, 교육, 고객, 교류, 협약"
76,"복지, 사회, 포럼, 회복, 소통, 시대, 기회, 주제, 발전, 학과"
77,"학생, 인재, 관계자, 라며, 양성, 감사, 미래, 전달, 지속, 지원"
78,"주간, 청장, 기념, 행사, 가치, 사회, 개최, 참석, 기여, 통해"
79,"경기도, 추진, 자유, 사업, 시티, 개발, 경제, 협약, 발표, 방식"
80,"후보자, 계엄, 충암고, 의원, 국방부, 국민, 야당, 장관, 대통령, 출신"
81,"장관, 국적, 일본, 의원, 노동자, 인정, 시절, 예산, 질의, 특별"
82,"서울시, 프로젝트, 도시, 결정, 계획, 영업, 주민, 논란, 공사, 계약"
83,"장관, 국적, 일본, 의원, 노동자, 인정, 예산, 질의, 특별, 국회"
84,"경남, 운용, 지원, 방문, 수출, 관계자, 대표, 양국, 시설, 교육"
85,"계엄, 후보자, 시대, 의원, 국회, 장관, 생각, 김용현, 국민, 인사청문회"
86,"우주, 항공, 방문, 경남, 개선, 사항, 협력, 노선, 축하, 하루"
87,"주택, 센터, 사례, 방문, 등급, 국가, 추진, 관계자, 시티, 경기도"
88,"대책, 집단, 자연, 코로나, 행동, 피해, 의사, 최소, 회의, 경남"
89,"후보자, 계엄령, 의원, 계엄, 장관, 충암고, 의혹, 선동, 김용현, 여야"
90,"계약, 유럽, 주목, 사업, 해군, 세계, 참가, 프로젝트, 통합, 신규"
91,"계엄, 후보자, 선동, 민주당, 계엄령, 의원, 충암고, 대통령실, 정치, 근거"
92,"대학, 국방, 미래, 양성, 인재, 학교, 시민, 발전, 선정, 산업"
93,"총리, 민주주의, 자유, 인사, 장관, 의원, 대통령, 여의도, 예산, 질의"
94,"평가, 위원, 교수, 경영, 실적, 직원, 위반, 법인, 결제, 카드"
95,"통합, 대구, 경북, 지자체, 장관, 체제, 대한민국, 지지, 단체, 논의"
96,"대표이사, 직원, 운동, 사장, 경제, 적극, 행사, 소비, 캠페인, 상생"
97,"대표이사, 직원, 운동, 사장, 경제, 적극, 행사, 소비, 캠페인, 상생"
98,"소비, 캠페인, 협력, 식품, 협약, 생산, 직원, 경제, 적극, 대표이사"
99,"시민, 소비, 캠페인, 진행, 운동, 하락, 긍정, 기여, 대학, 소비자"
100,"재단, 생활, 총장, 소비, 직원, 사회, 행사, 지역, 인재, 향상"
