Topic,Words
1,"트럼프, 해리스, 대통령, 부통령, 후보, 대선, 비용, 여성, 자유, 공화당"
2,"갈등, 감정, 대표, 국민, 본질, 대안, 생명, 발언, 프레임, 한동훈"
3,"의장, 개혁, 대통령, 브리핑, 국정, 세대, 민주당, 국회, 구성, 국민"
4,"갈등, 대표, 본질, 감정, 대안, 국민, 프레임, 한동훈, 일각, 지적"
5,"의원, 대표, 민주당, 한미, 해리스, 의제, 간호사, 회생, 부통령, 선고"
6,"한미, 대통령, 하원의원, 동맹, 협력, 대표, 윤석열, 비롯, 미국, 덕분"
7,"의료, 환자, 발언, 응급의학, 응급실, 면서, 대통령, 브리핑, 국정, 의사"
8,"페이크, 성범죄, 정부, 부처, 대책, 영상, 청사, 교육부, 피해자, 처벌"
9,"대통령, 기자회견, 국정, 브리핑, 윤석열, 개혁, 대통령실, 김문수, 고용노동부, 과제"
10,"한미, 하원의원, 동맹, 협력, 의회, 대통령실, 대통령, 양국, 물레, 접견"
11,"한미, 협력, 동맹, 대통령, 글로벌, 대통령실, 방한, 양국, 의원, 의회"
12,"한미, 의회, 협력, 대통령, 대통령실, 동맹, 하원, 양국, 지지, 글로벌"
13,"한미, 동맹, 협력, 대통령, 의회, 의원, 양국, 글로벌, 하원의원, 전략"
14,"한미, 동맹, 협력, 대통령, 양국, 하원의원, 의회, 글로벌, 의원, 덕분"
15,"혐의, 기자, 대통령, 보도, 성명, 경찰, 비판, 당시, 국민, 대해"
16,"경북, 통합, 행정, 대구, 청사, 합의, 만큼, 지원, 개편, 시도"
17,"대통령실, 대통령, 기자회견, 국정, 브리핑, 노동, 소통, 관계자, 개혁, 성과"
18,"주택, 지방, 공급, 청년, 지원, 추진, 대상, 대응, 사업, 도시"
19,"한미, 협력, 의회, 대통령, 동맹, 양국, 의원, 하원의원, 접견, 물레"
20,"하원, 재판매, 하원의원, 용산, 접견, 물레, 대통령실, 금지, 중국, 윤석열"
21,"하원, 재판매, 하원의원, 용산, 물레, 대통령실, 금지, 촬영, 기념, 중국"
22,"하원, 재판매, 하원의원, 용산, 접견, 물레, 대통령실, 금지, 중국, 윤석열"
23,"하원, 재판매, 하원의원, 용산, 접견, 물레, 대통령실, 금지, 중국, 윤석열"
24,"한미, 대통령, 동맹, 하원의원, 접견, 협력, 윤석열, 의회, 물레, 미국"
25,"임명, 장관, 대통령, 야당, 회담, 민주당, 대통령실, 인사, 국회, 기자회견"
26,"한미, 하원의원, 협력, 대통령, 의회, 접견, 의원, 동맹, 양국, 글로벌"
27,"한미, 협력, 동맹, 대통령, 의회, 미국, 양국, 하원의원, 글로벌, 하원"
28,"대통령, 대통령실, 국민, 대표, 참석, 갈등, 일정, 장관, 기자회견, 자리"
29,"하원, 하원의원, 용산, 물레, 대통령실, 촬영, 경쟁, 기념, 윤석열, 청사"
30,"페이크, 정부, 영상, 처벌, 피해자, 대응, 법률, 성범죄, 대책, 수사"
31,"하원, 용산, 접견, 물레, 대통령실, 경쟁, 윤석열, 청사, 특별, 위원장"
32,"하원, 용산, 하원의원, 접견, 물레, 대통령실, 경쟁, 윤석열, 청사, 특별"
33,"하원, 용산, 하원의원, 접견, 물레, 대통령실, 경쟁, 윤석열, 청사, 특별"
34,"용산, 하원의원, 접견, 물레, 특위, 대통령실, 발언, 경쟁, 윤석열, 청사"
35,"이동, 하원의원, 용산, 접견, 물레, 특위, 대통령실, 대화, 경쟁, 윤석열"
36,"한미, 대통령, 동맹, 협력, 의회, 미국, 양국, 글로벌, 덕분, 대통령실"
37,"외교부, 회의, 정상, 인프라, 소속, 점검, 관계, 준비, 총리, 현황"
38,"갈등, 대표, 본질, 프레임, 국민, 한동훈, 일각, 여의도, 취재, 대통령실"
39,"갈등, 감정, 대표, 국민, 본질, 대안, 생명, 발언, 프레임, 한동훈"
40,"한미, 의장, 동맹, 미국, 국회, 가지, 의원, 물레, 위원장, 외교"
41,"대표, 갈등, 국민, 본질, 대안, 생명, 프레임, 한동훈, 지적, 감정"
42,"갈등, 본질, 대표, 감정, 대안, 국민, 프레임, 일각, 지적, 생명"
43,"의장, 개혁, 대통령, 브리핑, 국정, 세대, 민주당, 국회, 구성, 국민"
44,"수련, 개혁, 의료, 전문의, 투입, 의사, 내년, 특별, 방안, 위원회"
45,"갈등, 대표, 본질, 감정, 대안, 국민, 프레임, 한동훈, 일각, 지적"
46,"회담, 의제, 대표, 합의, 민주당, 논의, 국민, 야당, 입장, 대변인"
47,"한미, 의장, 의원, 방한, 의회, 동맹, 국회, 양국, 미국, 협력"
