Topic,Words
1,"음악회, 봉하, 생일, 대통령, 봉하마을, 노무현, 여사, 공연, 주최, 공원"
2,"음악회, 봉하, 생일, 대통령, 봉하마을, 노무현, 주최, 공원, 경남, 주년"
3,"음악회, 봉하, 생일, 대통령, 봉하마을, 노무현, 주최, 공원, 경남, 주년"
4,"연금, 개혁, 국회, 세대, 소득, 청년, 대통령, 보장, 대체, 브리핑"
5,"음악회, 봉하, 대통령, 생일, 공연, 노무현, 밴드, 봉하마을, 경남, 시민"
6,"봉하마을, 부부, 노무현, 지사, 경기도, 경남, 방문, 대통령, 부담, 부동산"
7,"봉하마을, 노무현, 특별, 질문, 경남, 체험, 시민, 미래, 문화, 준비"
8,"봉하마을, 노무현, 촬영, 특별, 경남, 체험, 참석, 기념, 시민, 미래"
9,"봉하마을, 노무현, 경남, 방문, 대통령, 보호, 본격, 본부, 봉하, 부담"
10,"심의, 위반, 혐의, 여사, 수사, 사건, 김건희, 검토, 선정, 논란"
11,"지사, 대통령, 봉하마을, 노무현, 경기도, 특별, 의료, 인식, 선택, 사람"
12,"페이크, 대표, 조국, 혐의, 정부, 범죄, 민주당, 이재명, 성범죄, 대통령"
13,"선수, 메달, 대한민국, 패럴림픽, 파리, 동메달, 사격, 응원, 소식, 금메달"
14,"국민, 개혁, 의료, 생명, 정부, 대책, 건강, 지지, 대변인, 필수"
15,"검찰, 보복, 대통령, 이재명, 압수수색, 대표, 의원, 항공사, 국면, 국민"
16,"검찰, 대통령, 의원, 부부, 압수수색, 계좌, 문재인, 국민, 항공사, 야당"
17,"선수, 사격, 패럴림픽, 여자, 대한민국, 장애인, 동메달, 메달, 응원, 파리"
18,"선수, 사격, 메달, 패럴림픽, 동메달, 여자, 응원, 대한민국, 국민, 대통령"
19,"선수, 사격, 대통령, 동메달, 메달, 파리, 소식, 윤석열, 대통령실, 금메달"
20,"선수, 사격, 금메달, 패럴림픽, 응원, 대한민국, 조정, 장애인, 동메달, 메달"
21,"선수, 대한민국, 사격, 대통령, 동메달, 메달, 패럴림픽, 응원, 극복, 한계"
22,"선수, 사격, 패럴림픽, 여자, 파리, 대한민국, 대통령, 장애인, 동메달, 메달"
23,"사격, 패럴림픽, 선수, 대통령, 메달, 응원, 파리, 대한민국, 윤석열, 장애인"
24,"응급실, 개혁, 대통령, 연금, 추석, 대통령실, 물가, 정부, 대책, 임명"
25,"선수, 사격, 패럴림픽, 대한민국, 동메달, 메달, 금메달, 남자, 대통령, 파리"
26,"선수, 메달, 사격, 소식, 대통령, 동메달, 패럴림픽, 응원, 정말, 브리핑"
27,"선수, 사격, 대통령, 동메달, 메달, 정말, 파리, 소식, 윤석열, 금메달"
28,"선수, 사격, 응원, 패럴림픽, 대한민국, 동메달, 메달, 여자, 극복, 어려움"
29,"선수, 사격, 동메달, 메달, 대통령, 대한민국, 금메달, 장애, 여자, 패럴림픽"
30,"선수, 사격, 패럴림픽, 여자, 대한민국, 장애인, 동메달, 메달, 응원, 대통령"
31,"선수, 동메달, 사격, 대통령, 메달, 패럴림픽, 응원, 대한민국, 윤석열, 대통령실"
32,"검찰, 조국, 사위, 이사장, 대표, 수사, 대통령, 의원, 조사, 대변인"
33,"선수, 메달, 소식, 사격, 응원, 파리, 대통령, 동메달, 패럴림픽, 정말"
34,"선수, 파리, 사격, 동메달, 메달, 대통령, 패럴림픽, 대한민국, 여자, 소식"
35,"대통령실, 대통령, 제안, 국민, 기자회견, 대표, 국정, 브리핑, 증원, 갈등"
36,"방역, 관계, 농장, 발생, 조치, 총리, 점검, 긴급, 의심, 증상"
37,"검찰, 대통령, 사위, 이사장, 타이, 임명, 중소, 스타, 수사, 의원"
38,"수사, 의혹, 대변인, 검찰, 국민, 항공사, 조국, 대통령, 보복, 이사장"
39,"가족, 정치, 보복, 보수, 조사, 국정, 문재인, 대통령, 라며, 혐의"
40,"연금, 개혁, 국회, 세대, 소득, 청년, 대통령, 보장, 대체, 브리핑"
41,"수사, 의혹, 대변인, 대통령, 검찰, 국민, 항공사, 조국, 관련, 압수수색"
42,"국민, 의료, 갈등, 개혁, 대변인, 라며, 생명, 장관, 응급실, 대통령실"
43,"대통령, 지사, 경기도, 선택, 의료, 대해, 특별, 인식, 사람, 미래"
44,"봉하마을, 부부, 노무현, 지사, 경기도, 경남, 방문, 대통령, 부담, 부동산"
45,"봉하마을, 노무현, 특별, 질문, 경남, 체험, 시민, 미래, 문화, 준비"
46,"봉하마을, 노무현, 촬영, 특별, 경남, 체험, 참석, 기념, 시민, 미래"
47,"봉하마을, 노무현, 경남, 방문, 대통령, 보호, 본격, 본부, 봉하, 부담"
48,"지사, 대통령, 봉하마을, 노무현, 경기도, 특별, 의료, 인식, 선택, 사람"
49,"수사, 검찰, 정치, 보복, 대통령, 압수수색, 야당, 항공사, 대변인, 라며"
50,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
51,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
52,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
53,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
54,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
55,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
56,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
57,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
58,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
59,"성범죄, 페이크, 촉구, 수사, 관계자, 뉴스, 오후, 서울, 기자, 부담"
60,"성범죄, 페이크, 촉구, 수사, 서울, 학생, 오후, 개최, 피해, 정도"
61,"페이크, 대표, 조국, 혐의, 정부, 범죄, 민주당, 이재명, 성범죄, 대통령"
62,"검찰, 대통령, 이재명, 압수수색, 보복, 계좌, 채용, 국민, 수사, 민주당"
63,"항공사, 검찰, 수사, 민주당, 압수수색, 대변인, 국민, 야당, 보복, 의혹"
64,"검찰, 압수수색, 야당, 수사, 보복, 의혹, 대변인, 국민, 이사장, 의원"
65,"대표, 국민, 갈등, 개혁, 대변인, 민주당, 국회, 대통령실, 논의, 내일"
66,"검찰, 대통령, 압수수색, 보복, 의원, 이재명, 항공사, 국민, 야당, 이사장"
67,"국민, 개혁, 의료, 생명, 정부, 건강, 지지, 대변인, 필수, 대책"
68,"수사, 검찰, 항공사, 압수수색, 국민, 야당, 의혹, 채용, 대변인, 대통령"
69,"검찰, 수사, 대통령, 민주당, 문재인, 대변인, 국민, 압수수색, 정치, 야당"
70,"대변인, 국민, 정부, 국회, 대표, 생각, 대통령실, 개혁, 생명, 해결"
71,"국민, 개혁, 의료, 생명, 정부, 대책, 건강, 지지, 대변인, 필수"
72,"검찰, 수사, 조국, 사위, 대통령, 대표, 인사, 이사장, 문재인, 가족"
73,"베트남, 투자, 한국, 그룹, 협약, 기업, 자유, 연합, 지정, 진출"
74,"대사, 방문, 경남, 진출, 협력, 지사, 기업, 민간, 시장, 대한민국"
75,"모델, 경북, 통합, 전환, 체제, 대구, 합의, 지사, 인지, 개혁"
76,"생산, 피해, 의원, 지정, 수출, 발생, 대책, 경북, 날씨, 점검"
77,"시험, 강남구, 점검, 혁신, 직원, 인사, 뉴스, 상황, 지역, 서울"
78,"협약, 산업, 자동차, 에너지, 업무, 미래, 경남, 기업, 공장, 투자"
79,"장애인, 교육, 특별, 위원회, 사회, 경북, 위원장, 어려움, 기회, 이해"
80,"설치, 의원, 공간, 예산, 제안, 목표, 면서, 지적, 추진, 평가"
81,"제도, 예방, 직원, 안전, 건강, 조직, 보상, 인사, 활용, 민간"
82,"트럼프, 해리스, 부통령, 대통령, 북한, 러시아, 상대, 중국, 위원장, 에너지"
83,"내용, 흐름, 보장, 부상, 부산, 부분, 부부, 부동산, 부담, 봉하마을"
84,"방역, 발생, 총리, 이동, 농장, 돼지, 아프리카, 긴급, 조치, 기관"
