Topic,Words
1,"북한, 미국, 시위, 협력, 한국"
2,"북한, 핵실험, 인근, 화해, 계리"
3,"실미도, 국방부, 부대, 사건, 발굴"
4,"해운대, 호텔, 총지배인, 공간, 객실"
5,"수술, 경우, 적용, 다자, 치료"
6,"하나님, 자율, 광야, 안세영, 주행"
7,"대표, 판매, 그룹, 커머스, 큐텐"
8,"분양, 공급, 청약, 가구, 주택"
9,"사고, 병원, 현지, 차량, 경찰"
10,"삼성, 미국, 테크, 포럼, 기술"
11,"인증, 무인, 관광, 수상, 평가"
12,"만화, 비트, 코믹스, 웹툰, 간첩"
13,"염증, 맑음, 건강, 어린이, 반응"
14,"김우진, 양궁, 금메달, 남자, 개인"
15,"세트, 선물, 판매, 통증, 백화점"
16,"게임, 빅터, 영국, 재단, 장관"
17,"의료, 기관, 산재, 음주, 운전"
18,"전기차, 고성능, 아이오, 자동차, 주행"
19,"사직, 전공, 지원, 병원, 의협"
20,"자전거, 상품, 미술관, 사람, 속초"
21,"원전, 일본, 정부, 사무국, 쿠보"
22,"북한, 지원, 피해, 러시아, 위원장"
23,"뷰티, 상품, 예정, 발표, 진행"
24,"솔루션, 사업, 컴퓨터, 콘텐츠, 작품"
25,"과장, 유튜브, 플랫폼, 구글, 국내"
26,"주석, 태양전지, 효율, 거래, 비트코인"
27,"파리, 올림픽, 양궁, 금메달, 뉴스"
28,"통신, 조회, 수사, 검찰, 사실"
29,"캐릭터, 미국, 인수, 자금, 구글"
30,"영상, 광고, 애플, 태국, 하야"
31,"사회, 두산, 갈등, 통합, 사업"
32,"고통, 사람, 소방, 칼슘, 소설"
33,"시위, 총리, 네타냐후, 정부, 방글라데시"
34,"원담, 강원, 금능, 운용, 자치도"
35,"서비스, 솔루션, 유플러스, 클라우드, 고객"
36,"한국, 예산, 법인, 매장, 소송"
37,"판매, 아이폰, 출시, 현대차, 애플"
38,"양궁, 선수, 전훈영, 여자, 금메달"
39,"커피, 과테말라, 부산, 재물, 라면"
40,"화장품, 브랜드, 제품, 상품, 고객"
41,"투자, 출자, 라이프, 프리드, 파트너"
42,"박물관, 전시, 김가진, 스케, 글씨"
43,"교육, 교육감, 창업, 대학, 로봇"
44,"환불, 결제, 상품, 티몬, 여행"
45,"복싱, 임애, 여자, 파리, 선수"
46,"대표, 과학, 감정, 출제, 기업"
47,"상표, 알고리즘, 추천, 우리말, 작가"
48,"후티, 반군, 공격, 간병, 예멘"
49,"학교, 간병, 청소년, 시행, 수출"
50,"감염병, 코로나, 관리, 환자, 호흡기"
51,"질환, 발생, 폭염, 오후, 사망자"
52,"대통령, 일본차, 대표, 공연, 수입"
53,"장관, 안보, 필리핀, 중국, 협력"
54,"택시, 주행, 자율, 서비스, 웨이"
55,"하락, 포인트, 전월, 대비, 전망"
56,"후보, 대표, 민주당, 광주, 당원"
57,"오페라, 오텔로, 이름, 운동, 사람"
58,"혐의, 대통령실, 음주운전, 지난, 주민"
59,"기업, 로봇, 기술, 증가, 산업"
60,"게임, 투자, 개발, 엔씨소프트, 애플"
61,"쇄신, 카카오, 문화, 조직, 인사"
62,"자산, 금융, 암호, 요금, 공연"
63,"의원, 대표, 의장, 정책, 국민"
64,"국회, 정책, 국민, 대한, 방통위"
65,"제보, 반도체, 검색, 바이오, 채널"
66,"작업, 계약, 폭염, 발생, 부산"
67,"통상, 사업, 업무, 별세, 일정"
68,"금리, 대출, 은행, 포인트, 신고"
69,"축제, 소방, 토마토, 센터, 공연"
70,"후보, 호남, 최고, 위원, 김민석"
71,"스마트폰, 가폰, 지원, 출시, 가격"
72,"이스라엘, 이란, 미국, 레바논, 중동"
73,"스쿨, 에이, 교육, 채용, 기업"
74,"사용, 사업, 체불, 임금, 선원"
75,"펜싱, 회장, 양궁, 사격, 선수"
76,"셀트리온, 중국, 경쟁, 매출, 점유"
77,"대통령, 트럼프, 해리스, 부통령, 후보"
78,"기온, 폭염, 기록, 최고, 지역"
79,"광고, 구글, 미나, 투자, 편지"
80,"중국, 노비, 미국, 서울, 기업"
81,"올리브영, 명동, 외국인, 축제, 관광객"
82,"의대, 학년, 학생, 출석, 대학"
83,"서기장, 베트남, 주석, 공산당, 권력"
84,"육아휴직, 남성, 올해, 상반기, 수급"
85,"미국, 시장, 금리, 실적, 침체"
86,"갤럭시, 체험, 스튜디오, 폴드, 플립"
87,"주택, 공급, 서울, 부동산, 방안"
88,"개팀, 스타트업, 국내, 지원, 창업"
89,"유방암, 원화, 달러, 발행, 외평채"
90,"계약, 폴란드, 체결, 한국, 금융"
91,"체험, 운영, 가족, 국립, 산림"
92,"휴가, 여름, 사업, 계획, 사용"
93,"경찰, 서울, 단속, 보드, 오후"
94,"유럽, 한국, 글로벌, 지원, 나이트"
95,"그룹, 이익, 영업, 미국, 현대차"
96,"미술관, 코스피지수, 전시, 가설, 계단"
97,"비서, 홍보, 시장, 대통령실, 정책"
98,"엔비디아, 공군, 반도체, 회의, 보도"
99,"엠호프, 자산, 해리스, 가상, 부통령"
100,"경찰, 개조, 영국, 훈련, 이용자"
