Topic,Words
1,"코로나, 질병, 전형, 유행, 백신"
2,"출시, 애플, 경제, 독일, 스마트폰"
3,"임대주택, 정부, 임대, 임대료, 주택"
4,"부실, 채권, 초각, 비율, 여신"
5,"퇴직, 희망, 요기, 배달, 직원"
6,"두통, 갤러리아, 스탠다드, 광교, 작가"
7,"회장, 인수, 금융, 우리금융, 뉴욕"
8,"기술, 개발, 페이크, 성형, 탐지"
9,"작가, 작품, 대표, 파크, 센트럴"
10,"방송통신, 위원회, 기금, 대통령, 브리핑"
11,"잠수함, 교육부, 주민, 건설, 영웅"
12,"바이오, 인재, 양성, 자금, 직스"
13,"대학, 교육, 스위스, 사업, 지역"
14,"음료, 운영, 상담, 정신, 라떼"
15,"간호, 간호사, 간호조무사, 국회, 의료"
16,"경찰, 혐의, 서울, 강간, 사건"
17,"산업, 디지털, 한국, 규제, 정책"
18,"케이, 한국, 뱅크, 수익률, 채권"
19,"채권, 시위, 중국, 선율, 미국"
20,"산업, 기업, 엔비디아, 선교, 직원"
21,"와인, 세트, 선물, 구성, 스타"
22,"엔비디아, 실적, 시장, 전망, 거래"
23,"기밀, 중국, 요원, 의원, 정보"
24,"신세계, 백화점, 적용, 고객, 공간"
25,"증원, 대통령실, 의료, 의대, 유예"
26,"페이크, 영상, 성범죄, 피해, 신고"
27,"루트, 로얄, 바다, 위스키, 협업"
28,"통합, 모바일, 경북, 행정, 대구시"
29,"스토어, 진출, 게임, 대표, 마켓"
30,"간호사, 국회, 간호, 통과, 정부"
31,"간호, 의료, 간호사, 지스, 데이터"
32,"마을, 토마토, 해월, 왕모, 선생"
33,"의원, 감사, 내용, 국회, 방송"
34,"장관, 코리아, 파리, 하우스, 프랑스"
35,"트럼프, 묘지, 관계자, 공시, 패션위크"
36,"인도, 상장, 환원, 검색, 현대차"
37,"금리, 인하, 보험, 생명, 상품"
38,"뉴스, 로봇, 그룹, 러닝, 회피"
39,"콘텐츠, 채널, 구독, 카카오, 호텔"
40,"건설, 변전소, 사장, 공사, 전자파"
41,"선물, 매출, 진행, 세트, 수산물"
42,"회의, 면세점, 태평양, 의원, 정상"
43,"관광, 시장, 지역, 여행, 코스"
44,"백신, 대표, 시장, 사업, 접종"
45,"오늘, 내일, 지역, 날씨, 요로"
46,"증가, 보상, 예산, 해직, 고객"
47,"대표, 갈등, 국민, 대통령실, 의원"
48,"서비스, 제공, 사업, 대표, 기술"
49,"사람, 마음, 와인, 생각, 오늘"
50,"중국, 미국, 보좌, 설리번, 대한"
51,"사람, 자존심, 자존감, 스님, 명상"
52,"중국, 미국, 진단, 제품, 기술"
53,"사업, 지역, 지원, 선정, 대학"
54,"체육, 예산, 플라스틱, 체육회, 문체부"
55,"보안, 중국, 고객, 기능, 통해"
56,"습지, 영어, 금호강, 국가, 완강"
57,"기온, 강원, 동해안, 특보, 총리"
58,"미국, 대통령, 이란, 협상, 트럼프"
59,"권위, 카디, 예수님, 보류, 신학"
60,"직스, 처분, 바이오, 섭취, 판단"
61,"우크라이나, 러시아, 쿠르스크, 대통령, 시설"
62,"교육, 사업, 복합, 지원, 한국"
63,"주교, 차관, 한국, 성범죄, 센터"
64,"전기차, 현대차, 하이브리드, 개발, 투자"
65,"대표, 아리, 클라우드, 구속, 혐의"
66,"보안, 사이버, 개발, 지니, 언스"
67,"트랜지스터, 연구, 반도체, 소재, 개발"
68,"가격, 할인, 정부, 시장, 공급"
69,"예산, 출생, 광복회, 올해, 신규"
70,"캐릭터, 이용자, 호연, 출시, 보험"
71,"투자, 인도네시아, 간송, 기업, 인천"
72,"대통령, 트럼프, 해리스, 대선, 후보"
73,"공연, 호주, 악단, 취소, 공원"
74,"제련소, 영풍, 자연, 전시, 기자"
75,"태풍, 일본, 산산, 북한, 규슈"
76,"쯔양, 혐의, 방송, 케이블, 부산"
77,"러시아, 현대차, 상표, 자동차, 상품"
78,"법인, 시장, 특허, 기술, 글로벌"
79,"응급실, 환자, 응급의료, 진료, 응급"
80,"대표, 민주당, 회담, 비트코인, 국민"
81,"한미, 경영, 대표, 노선, 월드"
82,"세종, 광장, 사업, 기자, 북한"
83,"기능, 규제, 증상, 렌터카, 사용"
84,"병원, 의료, 노조, 파업, 보건"
85,"여성, 연구, 개발, 상반기, 인간"
86,"자원, 탐사, 헬륨, 예금, 우주"
87,"기업, 협력, 한국, 베트남, 기술"
88,"북한, 방사포, 러시아, 사격, 조선"
89,"소득, 세금, 해리스, 부통령, 고구마"
90,"우주, 서버, 스토리, 스페이스, 임무"
91,"법안, 간호, 국회, 통과, 행사"
92,"로프, 프랑스, 브랜드, 텔레그램, 체포"
93,"이사, 법원, 임명, 공매도, 위원회"
94,"사업, 넥슨, 개발, 부스, 게임"
95,"유료, 롯데, 기도, 싱가포르, 제주도"
96,"이스라엘, 이스라엘군, 팔레스타인, 레바논, 이사회"
97,"지원, 예산, 올해, 혁신, 확대"
98,"한국, 만화, 사업, 경북, 통합"
99,"방송, 관광, 대출, 사장, 디지털"
100,"포럼, 국제, 영국, 한반도, 대사"
