Topic,Words
1,"대통령실, 이재명, 대표, 민주당, 제안, 반응, 체제, 송파구, 전당대회, 국회"
2,"부통령, 해리스, 트럼프, 대선, 대결, 대통령, 여론조사, 후보, 바이든, 가상"
3,"고위, 정협, 의회, 민생, 정부, 대책, 논의, 국민, 한동훈, 화재"
4,"해병대, 수사, 사실, 대통령, 사건, 지시, 요청, 내용, 과정, 조사"
5,"민생, 고위, 한동훈, 국민, 정부, 개혁, 발언, 정협, 대표, 의회"
6,"민생, 고위, 정부, 정협, 의회, 대책, 논의, 현안, 정진석, 한덕수"
7,"일본, 마음, 사과, 대통령실, 정부, 국민, 대변인, 취지, 과거, 세대"
8,"대표, 회담, 제안, 이재명, 논의, 민주당, 민생, 강조, 방안, 회복"
9,"민생, 국민, 정협, 여당, 당원, 한동훈, 정책, 고위, 정진석, 강조"
10,"법안, 대변인, 요구, 행사, 야당, 국민, 대통령, 여야, 대통령실, 처리"
11,"국민, 총리, 민생, 고위, 정부, 정협, 의회, 비서실, 개혁, 정진석"
12,"국민, 정진석, 삼청동, 비서실, 공관, 정협, 한동훈, 의회, 고위, 종로구"
13,"국민, 정진석, 한덕수, 삼청동, 비서실, 국무총리, 공관, 정협, 한동훈, 의회"
14,"민생, 국민, 정부, 한동훈, 개혁, 여당, 대표, 고위, 발언, 정진석"
15,"민생, 고위, 정협, 대표, 정책, 현안, 의회, 정부, 취임, 플랫폼"
16,"대표, 논의, 제안, 회담, 민생, 방안, 회복, 민주당, 한동훈, 이재명"
17,"정협, 민생, 의회, 고위, 정부, 개혁, 총리, 국민, 윤석열, 대표"
18,"대화, 민경석, 공관, 정협, 한동훈, 의회, 고위, 종로구, 총리, 참석"
19,"기사, 법인, 보고서, 보고, 보건, 병원, 병력, 별로, 별도, 변화"
20,"한덕수, 국무총리, 대화, 민경석, 공관, 정협, 의회, 고위, 종로구, 총리"
21,"정진석, 비서실, 민경석, 공관, 정협, 한동훈, 의회, 고위, 종로구, 총리"
22,"민생, 여당, 정협, 국민, 의회, 대표, 고위, 정책, 행정, 선거"
23,"기대, 비서실, 당원, 정협, 한동훈, 대통령, 의회, 고위, 정진석, 국민"
