Topic,Words
1,"노동자, 이주, 광복회, 우주, 증언"
2,"인도, 기사, 소셜미디어, 거래, 우려"
3,"엔화, 매수, 분양, 코로나, 아파트"
4,"결제, 페이, 고객, 제공, 카카오"
5,"공간, 라이프, 시니어, 유플러스, 케어"
6,"대통령, 데르, 아비, 특사, 도미니카공화국"
7,"중국, 전기차, 기업, 인터넷, 브랜드"
8,"목욕, 반려동물, 소화, 대표, 불량"
9,"코로나, 기계, 공급, 학교, 주택"
10,"대통령, 해리스, 트럼프, 부통령, 대선"
11,"미국, 한국, 학교, 내용, 영화"
12,"생산, 공장, 타이어, 자동차, 건설"
13,"정책, 알뜰폰, 남녀공학, 대한, 이동"
14,"경기도, 기자, 오전, 계속, 연일"
15,"총리, 통탄, 탁신, 국왕, 태국"
16,"피해자, 사태, 피해, 티메프, 우산"
17,"청약, 분양, 지난, 러시아, 당첨"
18,"언급, 금통위, 감소, 올해, 면세점"
19,"지역, 전력, 북한, 수해, 평양"
20,"뷰티, 부모, 종합병원, 재판매, 패션"
21,"투자, 창업, 기업, 초기, 기관"
22,"모자, 영화, 경매, 존스, 행사"
23,"염증, 질환, 캐스퍼, 트릭, 창업"
24,"디자인, 치료, 제네시스, 헬기, 탑승"
25,"카카오, 러시아, 사업, 미국, 입술"
26,"근로자, 근로기준법, 판단, 기획, 방송"
27,"알렛츠, 종료, 논문, 판매, 선거"
28,"디저트, 일본, 한국, 안랩, 설립"
29,"대한, 허가, 정부, 도검, 총포"
30,"전기차, 화재, 차량, 발생, 주차장"
31,"전체, 홍콩, 대해, 중국, 올해"
32,"중국, 전기차, 유럽, 중국산, 자동차"
33,"폭염, 열대야, 기상청, 백서, 기록"
34,"방송, 심의, 지난, 방심위, 광복절"
35,"기업, 인구, 대응, 출산, 평가"
36,"지역, 기온, 강원, 소나기, 전국"
37,"변호사, 사건, 금융, 대응, 운동"
38,"사례, 소비자, 양궁, 피해, 피해자"
39,"훈련, 연습, 실시, 연합, 한미"
40,"교회, 목사, 하나님, 청년, 동물"
41,"가전, 세뇌, 프리미엄, 기억, 공간"
42,"한국, 태국, 지능, 인공, 분양"
43,"협상, 이스라엘, 미국, 휴전, 하마스"
44,"회의, 열대야, 기록, 서울, 기상청"
45,"감염, 지난, 아리, 유가족, 발생"
46,"선수, 프로, 오픈, 대회, 텔레콤"
47,"세트, 백화점, 추석, 선물, 구매"
48,"벨라루스, 우크라이나, 대통령, 국경, 병력"
49,"교회, 장로, 목사, 현대차, 목회"
50,"해병대, 기금, 대통령, 사건, 수사"
51,"배달, 가격, 사진, 리조트, 여행"
52,"의대, 학기, 관광, 대학, 지역"
53,"사업, 연구, 통해, 구축, 투자"
54,"서울, 전세, 아파트, 도호, 전시"
55,"지수, 증시, 거래, 청년, 경기"
56,"시장, 펀드, 대표, 진단, 바이오"
57,"대표, 민주당, 이재명, 의원, 후보"
58,"주거, 처서, 제보, 업무, 분양"
59,"성균관, 유생, 할인, 카드, 혜택"
60,"우산, 홍보, 모델, 선발, 수출"
61,"서점, 코미디, 와인, 책장, 공연"
62,"사업, 노동, 상품, 약자, 제지"
63,"우크라이나, 러시아, 공격, 쿠르스크, 러시아군"
64,"서울, 전당대회, 시카고, 서초구, 시민"
65,"택시, 시행, 월급, 서울, 유예"
66,"열차, 부산, 오후, 이탈, 궤도"
67,"대표, 두산, 업계, 자메, 닉스"
68,"프랑스, 알랭, 의원, 히로세, 영화"
69,"양도, 저작재산권, 미국, 지난, 등록"
70,"고혈압, 혈압, 커피, 사진, 운동"
71,"주택, 가격, 정부, 해리스, 공약"
72,"배터리, 전기차, 화재, 충전, 교수"
73,"훈련, 연습, 연합, 한미, 실시"
74,"정부, 국민, 고위, 민생, 대표"
75,"민주당, 대표, 국민, 대변인, 민생"
76,"게임, 계열, 문과, 한의대, 에픽"
77,"모델, 학과, 방통위, 협력, 정부"
78,"대출, 은행, 금리, 증가, 담대"
79,"이미지, 교육, 구글, 안전, 웹툰"
80,"작품, 전시, 피아노, 부산, 공연"
81,"발견, 위해, 영상, 태국, 로즈"
82,"금리, 최고, 하수, 블루문, 시장"
83,"지진, 질환, 말씀, 사망자, 단층"
84,"의료, 진단, 법안, 코로나, 의사"
85,"환자, 응급실, 교수, 의료, 병원"
86,"교육, 학생, 모집, 전형, 대학"
87,"바이오, 백신, 브라질, 코로나, 개발"
88,"방송, 사고, 팝업, 스토어, 장원삼"
89,"투자, 스타트업, 사업, 할인, 지급"
90,"부산, 중재, 주택, 공급, 건설"
91,"합병, 반도체, 대표, 법인, 피온"
92,"보안, 사이버, 표시, 시장, 위해"
93,"부산, 수급, 대학, 지원, 기초"
94,"연금, 사업, 군인, 평가, 공무원"
95,"은행, 급여, 평균, 직원, 금융"
96,"정상, 협력, 회의, 대통령, 미국"
97,"서울시, 지원, 의회, 경찰, 프레"
98,"시장, 매출, 게임, 투자, 기업"
99,"재난, 사항, 수면, 마을, 무선"
100,"가자지구, 지역, 자본, 소아마비, 치매"
