Topic,DetailedWords
1,"미국, 삼성, 반도체, 제품, 전기레인지"
2,"제품, 매출, 게임, 캐릭터, 카카오"
3,"충전, 전기차, 배터리, 화재, 제한"
4,"합병, 큐텐, 티몬, 위메프, 판매"
5,"회의, 인하, 국가, 교육과정, 전문가"
6,"등재, 유산, 무형, 태권도, 북한"
7,"퇴직, 아파트, 연금, 러시아, 여성"
8,"적조, 해역, 방제, 고성군, 발생"
9,"귀순, 북한, 경찰, 주민, 판매"
10,"연구, 에리, 반도체, 스리, 위험"
11,"지정, 거래, 구역, 허가, 지역"
12,"경남, 울산, 지역, 회장, 은행"
13,"안전, 중령, 상사, 교육, 대한"
14,"매출, 기술, 사업, 성장, 코웨이"
15,"바이오, 개발, 아리, 사업, 글로벌"
16,"대통령, 휴가, 광복절, 선수단, 통일"
17,"교육, 일본, 전쟁, 김유진, 위해"
18,"예술, 공연, 문화, 축제, 대전"
19,"중국, 상품권, 공모, 창업, 결제"
20,"의회, 의장, 의원, 울산, 선출"
21,"한복, 상점, 박람회, 호텔, 전시"
22,"게임, 매출, 네오위즈, 독일, 증가"
23,"매출, 배터리, 에이스침대, 가격, 조사"
24,"대통령, 선거, 보수, 뉴스, 기자"
25,"광복회, 독립기념관, 조회, 관장, 통신"
26,"폭염, 테이블, 질환, 매장, 광주"
27,"공사, 이용, 지구, 혼잡, 대비"
28,"반도체, 보안, 사업, 기술, 사장"
29,"후보자, 아들, 질병, 야당, 장관"
30,"드론, 스위프트, 산업, 총장, 교수"
31,"일자리, 개혁, 연금, 대상, 목사"
32,"대표, 소나기, 지역, 전국, 총선"
33,"시장, 사업, 위메이드, 가구, 구역"
34,"영화, 역사, 치킨, 편성, 기적"
35,"파리, 서건우, 올림픽, 선수, 남자"
36,"네이버, 화인, 김하늘, 스캔들, 콘텐츠"
37,"방송, 이사, 청문회, 선임, 위원장"
38,"독립기념관, 임명, 김형석, 친일, 민주당"
39,"폭염, 열대야, 더위, 기온, 소나기"
40,"대사, 담화, 일본, 야마, 아베"
41,"과즙, 교육, 하이브, 의장, 아프리카"
42,"총장, 혐의, 수사, 이장호, 군산대"
43,"트림, 시장, 협회, 방사, 달팽이"
44,"의료, 병원, 서울대, 지역, 의대"
45,"공급, 주택, 정부, 확대, 계획"
46,"교회, 목사, 한국, 기도, 회개"
47,"건설, 공사, 동부, 공구, 지역"
48,"게임, 재물, 세계, 스마트폰, 라면"
49,"지수, 하락, 증시, 상승, 미국"
50,"슈가, 전동, 갤럭시, 농도, 알코올"
51,"로봇, 시스템, 정보, 주행, 신호"
52,"북한, 미국, 항공, 정보, 협약"
53,"중국, 전기차, 관세, 정부, 세계"
54,"가격, 통일, 서비스, 보험, 비교"
55,"전공, 모집, 병원, 수련, 추가"
56,"러시아, 우크라이나, 지역, 쿠르스크, 공격"
57,"출입국, 외국인, 도주, 경찰, 검거"
58,"민주당, 통영시, 발의, 대책, 국민"
59,"대통령, 휴가, 장병, 지휘, 계룡대"
60,"사건, 권익위, 민주당, 의원, 조사"
61,"김주애, 김정은, 후계, 아파트, 부부"
62,"반려동물, 리움, 라나, 소비, 시장"
63,"부산, 해군, 함정, 송도, 입항"
64,"지역, 이스라엘, 레바논, 국가, 국민"
65,"물고기, 싱가포르, 토마토, 독일, 에스"
66,"이란, 이스라엘, 하마스, 미국, 공격"
67,"지사, 복권, 사면, 민주당, 야권"
68,"데이터, 활용, 기업, 연구, 문서"
69,"혁신, 평가, 대표, 기업, 지난"
70,"별내선, 개통, 호선, 운행, 교통"
71,"게임, 한국, 오브, 패스, 자일"
72,"투자, 상품, 닥터, 담보, 아파트"
73,"나라, 서울, 아침, 화차, 북한"
74,"국민, 대리, 바트, 의원, 대통령"
75,"뉴스, 브랜드, 인구, 팝업, 스토어"
76,"교회, 김유빈, 원장, 플루트, 서울"
77,"코로나, 환자, 유행, 증가, 치료"
78,"권씨, 지역, 한국, 스파, 이치"
79,"발행, 금리, 금융, 지급, 코로나"
80,"작업, 사고, 안전, 선로, 열차"
81,"북한, 갤럭시, 대북, 스마트폰, 삼성"
82,"브랜드, 산리오, 페로, 스카이, 금융"
83,"매출, 대비, 영업, 증가, 동기"
84,"애플, 수수료, 기술, 결제, 부과"
85,"대북, 검찰, 보고서, 내용, 쌍방울"
86,"후보자, 채널, 유튜브, 김문수, 노동"
87,"사업, 지진, 매출, 일본, 발생"
88,"진로, 지원, 사직, 유방, 생각"
89,"벤츠, 주민, 피해, 사고, 코리아"
90,"경쟁, 아마존, 조사, 오픈, 방광"
91,"한복, 상점, 시설, 디자인, 대만"
92,"지원, 학생, 학교, 교육, 마음"
93,"대통령, 트럼프, 대선, 해리스, 부통령"
94,"극우, 시위, 영국, 폭력, 텔레"
95,"운동, 건강, 정신건강, 서비스, 횡령"
96,"스포츠, 루이스, 한글, 대지진, 카이"
97,"백내장, 수술, 망막, 질환, 치료"
98,"교육, 모델, 와인, 교사, 적용"
99,"제품, 표시, 식품, 독일, 운동"
100,"와인, 포르투갈, 글로벌, 기업, 지역"
