Topic,Words
1,"통일, 광복절, 민족, 대통령, 대통령실, 시대, 상황, 제시, 정권, 자유"
2,"대통령, 휴가, 계룡대, 격려, 충남, 광복절, 먼저, 장병, 경남, 주목"
3,"장병, 대통령, 지휘, 태세, 휴가, 계룡대, 격려, 안보, 자유, 번영"
4,"광복절, 대통령, 통일, 방송, 대통령실, 휴가, 자유, 주목, 복권, 요구"
5,"휴가, 안보, 대통령, 장병, 격려, 태세, 계룡대, 자유, 여름, 번영"
6,"대통령, 지휘, 장병, 휴가, 시설, 계룡대, 대변인, 육군, 공군, 태세"
7,"대통령, 휴가, 지휘, 안보, 계룡대, 태세, 시설, 점검, 방문, 장병"
8,"대통령, 휴가, 먼저, 통일, 계룡대, 광복절, 경남, 기념, 민주당, 민족"
9,"정권, 윤석열, 권익위, 사건, 명품, 의원, 원장, 국회, 간부, 방지"
10,"대통령, 휴가, 장병, 통일, 안보, 북한, 자유, 태세, 여야, 윤석열"
11,"대통령, 통일, 휴가, 계룡대, 안보, 태세, 의결, 광복절, 자유, 사면"
12,"대통령, 휴가, 태세, 안보, 장병, 지휘, 시설, 계룡대, 공군, 방문"
13,"사면, 복권, 지사, 정치, 김경수, 야권, 국민, 통합, 대통령, 논란"
14,"대통령, 장병, 계룡대, 공군, 지휘, 태세, 안보, 육군, 연습, 시설"
15,"민족, 통일, 대통령, 대통령실, 내용, 광복절, 북한, 유지, 제시, 크게"
16,"대통령, 휴가, 장병, 격려, 지휘, 방문, 안보, 태세, 계룡대, 공군"
17,"대통령, 휴가, 계룡대, 태세, 공군, 평화, 지휘, 달라, 대통령실, 안보"
18,"대통령, 민간, 정비, 경남, 기간, 관광객, 바다, 누적, 역대, 홈페이지"
19,"지휘, 대통령, 계룡대, 방문, 시설, 휴가, 장병, 공군, 안보, 대통령실"
20,"대통령, 장병, 지휘, 휴가, 시설, 공군, 태세, 격려, 참모총장, 계룡대"
21,"대통령, 장병, 휴가, 윤석열, 계룡대, 여름, 뉴스, 중인, 시설, 기자"
22,"대통령, 장병, 휴가, 참모총장, 격려, 안보, 계룡대, 공군, 육군, 태세"
23,"대통령, 지휘, 안보, 휴가, 장병, 공군, 태세, 시설, 계룡대, 대통령실"
24,"대통령, 장병, 지휘, 시설, 계룡대, 태세, 안보, 방문, 통제, 휴가"
25,"대통령, 참모총장, 계룡대, 장병, 지휘, 공군, 육군, 휴가, 방문, 격려"
26,"방문, 계룡대, 대통령, 충남, 격려, 대통령실, 윤석열, 장병, 지휘, 제공"
27,"복권, 사면, 지사, 대통령, 김경수, 보수, 통합, 확정, 정치, 사건"
28,"대통령, 지휘, 장병, 휴가, 시설, 참모총장, 육군, 계룡대, 방문, 안보"
29,"대통령, 휴가, 계룡대, 장병, 안보, 방문, 공군, 격려, 지휘, 여름"
30,"대통령, 휴가, 장병, 안보, 계룡대, 격려, 연습, 태세, 번영, 지휘"
31,"대통령, 지휘, 계룡대, 시설, 휴가, 장병, 방문, 안보, 태세, 공군"
32,"연습, 계룡대, 지휘, 자유, 점검, 윤석열, 시설, 상태, 대통령, 준비"
33,"연습, 계룡대, 지휘, 휴가, 자유, 여름, 점검, 윤석열, 시설, 중인"
34,"계룡대, 장병, 격려, 통제, 휴가, 전투, 여름, 윤석열, 중인, 대통령"
35,"장관, 회의, 방문, 사회, 센터, 현장, 경기, 뉴스, 법원, 보고서"
36,"장관, 발언, 회의, 방문, 사회, 센터, 현장, 경기, 뉴스, 법인"
37,"트럼프, 재판, 대선, 대통령, 판결, 시도, 결과, 관련, 연기, 의혹"
38,"보고서, 쌍방울, 대북, 검찰, 수사, 그룹, 경기도, 주장, 사실, 증거"
39,"쌍방울, 보고서, 대북, 수사, 검찰, 주장, 재판, 초기, 지사, 민주당"
40,"후보자, 노동, 유튜브, 채널, 발언, 노동자, 장관, 운영, 임명, 위원장"
41,"광복회, 독립기념관, 임명, 김형석, 불참, 정권, 혁신, 차원, 행사, 철회"
42,"후보자, 유튜브, 채널, 신고, 소득, 노동, 수입, 운영, 국회, 장관"
43,"정권, 대변인, 사건, 민주당, 국민, 권익위, 명품, 상임, 여야, 소재"
44,"독립기념관, 임명, 김형석, 광복회, 역사, 인사, 민족, 민주당, 관장, 철회"
45,"복권, 지사, 야권, 민주당, 의원, 경남, 사면, 대통령, 대표, 김경수"
46,"오후, 동부, 국립, 위기, 예방, 현황, 기사, 주의, 라인, 제보"
47,"대책, 공급, 주택, 그린벨트, 방안, 정부, 가격, 신규, 민주당, 확대"
48,"민주당, 주가, 기아, 김정은, 국민, 모습, 제주, 목표, 과학기술, 공개"
49,"권익위, 후보, 대통령, 정권, 방지, 책임, 담당, 원장, 위원, 윤석열"
50,"불참, 독립기념관, 임명, 참석, 김형석, 광복절, 차원, 민주당, 대변인, 행사"
51,"의원, 민주당, 권익위, 사건, 간부, 사망, 차원, 사고, 국회, 조사"
52,"광복회, 독립기념관, 관장, 임명, 불참, 김형석, 철회, 신임, 정부, 의도"
53,"민주당, 정권, 권익위, 윤석열, 사건, 의원, 사망, 대변인, 정치, 위원"
54,"사면, 복권, 정부, 대통령, 지사, 논란, 광복절, 대상, 통합, 김경수"
