Topic,Words
1,"제공, 고객, 이벤트, 추석, 안전"
2,"안전, 사고, 사업, 산업, 학교"
3,"대통령, 추석, 수사, 문재인, 정부"
4,"고려아연, 영풍, 바오, 페이, 모습"
5,"교육, 학교, 학생, 교사, 오늘"
6,"스프링클러, 아파트, 게임, 설치, 주행"
7,"최고, 지역, 운전, 오후, 기상청"
8,"제품, 보증, 거절, 사용, 러닝"
9,"인재, 기업, 미국, 모트, 글로벌"
10,"여행, 일본, 규슈, 유엔, 운르"
11,"증가, 중국, 판매, 대비, 시장"
12,"후보, 의대, 모집, 경쟁률, 지원"
13,"무뎅, 할인, 인기, 동물원, 영화"
14,"게임, 넷플릭스, 계정, 오징어, 관련"
15,"원전, 채용, 건설, 신입, 지역"
16,"중국, 미국, 회의, 독일, 군사"
17,"디스커버리, 노조, 전화, 소방관, 가족"
18,"휴게소, 가격, 음식, 의원, 고속도로"
19,"식품, 뉴진스, 정국, 대표, 건강"
20,"언더우드, 찬송가, 선교사, 위안, 네이버"
21,"대통령, 시장, 의료, 전통, 대통령실"
22,"전기차, 스타, 배터리, 라이너, 점검"
23,"호반, 직원, 시설, 봉사, 그룹"
24,"은행, 애플, 일본, 아이폰, 인상"
25,"벤츠, 판매, 클래스, 국내, 모델"
26,"호두과자, 푸시킨, 휴게소, 러시아, 가격"
27,"관리, 병원, 안전, 공격, 추석"
28,"가격, 축제, 상승, 페스, 고향"
29,"미국, 경제학, 디턴, 교통, 테슬라"
30,"국회, 광물, 특위, 의원, 르노"
31,"기업, 기술, 산업, 바이오, 분야"
32,"미국, 비트코인, 시장, 자산, 투자"
33,"허리, 방문, 대통령, 척추, 디스크"
34,"교수, 공연, 전통, 병원, 체험"
35,"청명, 더블, 두께, 국정원, 수사"
36,"괴롭힘, 티니, 직장, 근로자, 뉴진스"
37,"추석, 선물, 상품, 연휴, 청와대"
38,"지역, 휴게소, 스위프트, 광고, 주장"
39,"클라우드, 연휴, 인천, 디바이스, 국제공항"
40,"상승, 오라클, 바이오, 뉴질랜드, 원숭이"
41,"결혼, 사회, 한국, 금투세, 정부"
42,"수학, 헌혈, 명품, 교수, 연구"
43,"레이스, 당면, 레이싱, 잡채, 재료"
44,"러시아, 미국, 대통령, 우크라이나, 대한"
45,"우크라이나, 러시아, 포로, 추석, 교환"
46,"기도, 영상, 콘텐츠, 중국, 은행"
47,"게이, 타임캡슐, 기어, 게임, 나전"
48,"트럭, 공장, 생산, 배터리, 볼보"
49,"자동차, 생산, 포드, 인도, 공장"
50,"연휴, 소나기, 추석, 폭염, 기온"
51,"일본, 강제, 정부, 세계, 등재"
52,"교황, 중국, 미국, 프란치스코, 여성"
53,"대회, 협상, 지원, 통증, 공항"
54,"경찰, 북한, 지난, 도발, 사고"
55,"의료, 정부, 민주당, 대변인, 국민"
56,"가지, 국경, 경우, 법인, 스포츠카"
57,"연휴, 추석, 의료, 병원, 응급의료"
58,"시장, 치료, 듀피젠트, 투여, 탄소"
59,"고속도로, 부근, 정체, 방향, 연휴"
60,"서비스, 광고, 시장, 가격, 전통"
61,"이구, 북한, 러시아, 서기, 위원장"
62,"도산, 출시, 프로, 환율, 비만"
63,"해동, 시니어, 주택, 청소년, 대표"
64,"이벤트, 추석, 게임, 진행, 보상"
65,"여성, 공단, 구로, 강씨, 이란"
66,"태풍, 관단, 공부, 경우, 학습"
67,"달러, 오픈, 투자, 음식, 우주"
68,"교회, 추석, 연휴, 아웃도어, 화폐"
69,"소주, 한글, 반도체, 시장, 올해"
70,"축구, 청주대, 환자, 지난, 게임"
71,"이야기, 작가, 소설, 인간, 단종"
72,"제품, 기술, 인터넷, 건설, 올해"
73,"아파트, 서울, 수면, 하락, 상승"
74,"기업, 회사, 증가, 관리, 한국"
75,"호날두, 여사, 한화, 대표, 팔로워"
76,"숙취, 출시, 소제, 메로나, 구미"
77,"러시아, 우크라이나, 미사일, 드론, 사용"
78,"조선, 폐경, 사기, 가뭄, 스타"
79,"고지용, 재판매, 기자, 금지, 이후"
80,"당첨번호, 당첨, 이란, 번호, 발사"
81,"해리스, 트럼프, 대통령, 대선, 부통령"
82,"이스라엘, 이스라엘군, 하마스, 가자지구, 레바논"
83,"추석, 치아, 선물, 사기, 임대차"
84,"바다, 운동, 해변, 인근, 해경"
85,"풍선, 쓰레기, 북한, 대남, 부양"
86,"아파트, 보르도, 와인, 거래, 사업"
87,"관광, 금주법, 마이산, 관광객, 미국"
88,"분양, 청약, 가구, 아파트, 부동산"
89,"브랜드, 스토어, 팝업, 매장, 고객"
90,"아이폰, 우주, 사진, 스냅, 업체"
91,"모기, 여사, 사업, 대통령, 사고"
92,"금리, 지시, 수출, 인하, 생각"
93,"페이크, 처벌, 문자, 영상, 사진"
94,"통증, 증상, 치료, 질환, 손목"
95,"피자, 도시, 가격, 주택, 추석"
96,"북한, 민주당, 시설, 대표, 우라늄"
97,"음식, 상황, 비용, 추석, 기도"
98,"인도, 아마존, 독점, 보고서, 법인"
99,"추석, 점포, 당일, 연휴, 영업"
100,"와인, 크레망, 알자스, 미트, 포도"
