Topic,Words
1,"부통령, 해리스, 후보, 지사, 러닝, 민주당, 최종, 대선, 의원, 미국"
2,"대통령, 통영, 상인, 중앙시장, 휴가, 윤석열, 방문, 첫날, 경남, 재판매"
3,"대통령, 휴가, 통영, 상인, 중앙시장, 격려, 윤석열, 폭염, 대통령실, 응원"
4,"금융, 대통령실, 대응, 증시, 회의, 상황, 지수, 점검, 긴급, 시장"
5,"대통령, 통영, 휴가, 중앙시장, 상인, 시민, 격려, 경남, 구매, 윤석열"
6,"대통령, 기자회견, 브리핑, 윤석열, 방식, 직접, 설명, 대통령실, 방향, 소통"
7,"대통령, 통영, 중앙시장, 휴가, 경남, 방문, 폭염, 오징어, 상인, 격려"
8,"대통령, 상인, 휴가, 통영, 격려, 윤석열, 오징어, 대통령실, 중앙시장, 복귀"
9,"대통령실, 금융, 대응, 긴급, 휴가, 점검, 상황, 회의, 주재, 폭락"
10,"대통령, 통영, 중앙시장, 휴가, 대통령실, 상인, 첫날, 경남, 윤석열, 여름"
11,"대통령, 통영, 중앙시장, 상인, 휴가, 윤석열, 여름, 방문, 격려, 경남"
12,"대통령실, 대응, 금융, 점검, 상황, 시장, 주재, 회의, 국내, 긴급"
13,"대통령, 상인, 통영, 중앙시장, 휴가, 방문, 윤석열, 폭염, 오징어, 대통령실"
14,"대통령, 상인, 휴가, 격려, 구매, 통영, 시장, 지시, 여름, 민생"
15,"대통령, 민생, 소통, 브리핑, 직접, 대통령실, 언론, 가능성, 격려, 차례"
16,"대통령, 휴가, 통영, 중앙시장, 구매, 오징어, 상인, 격려, 부처, 첫날"
17,"대통령, 통영, 중앙시장, 휴가, 격려, 윤석열, 폭염, 오징어, 상인, 지시"
18,"대통령, 상인, 통영, 휴가, 중앙시장, 구매, 윤석열, 시장, 방문, 경남"
19,"대통령, 휴가, 방문, 여름, 통영, 중앙시장, 경남, 대통령실, 첫날, 대변인"
20,"휴가, 대통령, 상인, 통영, 폭염, 여름, 방문, 오징어, 대통령실, 중앙시장"
21,"대통령, 상인, 통영, 중앙시장, 휴가, 윤석열, 경남, 구매, 오징어, 시민"
22,"대통령, 상인, 통영, 휴가, 윤석열, 중앙시장, 첫날, 경남, 구매, 시장"
23,"대통령, 통영, 중앙시장, 격려, 휴가, 상인, 경남, 구매, 점검, 인사"
24,"대통령, 휴가, 통영, 상인, 중앙시장, 방문, 시장, 폭염, 오징어, 계층"
25,"금융, 대통령실, 시장, 대응, 회의, 정부, 계획, 상황, 주재, 전시"
26,"통영, 대통령, 중앙시장, 휴가, 윤석열, 여름, 상인, 격려, 방문, 경남"
27,"대통령, 상인, 휴가, 통영, 중앙시장, 시장, 시민, 격려, 구매, 윤석열"
28,"민생, 법안, 대통령실, 봉투, 요구, 정부, 방송, 국회, 행사, 대통령"
29,"대통령, 통영, 상인, 중앙시장, 휴가, 첫날, 선수, 방문, 오징어, 수급"
30,"통영, 중앙시장, 첫날, 경남, 휴가, 윤석열, 여름, 인사, 시민, 대통령"
31,"통영, 중앙시장, 첫날, 경남, 휴가, 윤석열, 여름, 인사, 시민, 대통령"
32,"통영, 상인, 중앙시장, 첫날, 경남, 휴가, 윤석열, 여름, 인사, 대통령"
33,"통영, 중앙시장, 상인, 첫날, 대화, 경남, 휴가, 윤석열, 여름, 대통령"
34,"통영, 중앙시장, 첫날, 경남, 휴가, 윤석열, 여름, 인사, 시민, 대통령"
35,"통영, 상인, 중앙시장, 첫날, 경남, 휴가, 윤석열, 여름, 인사, 대통령"
36,"대통령, 상인, 통영, 휴가, 시장, 중앙시장, 윤석열, 방문, 구매, 시민"
37,"검찰, 통신, 민주당, 수사, 정치, 대선, 행위, 의원, 비판, 조회"
38,"상임, 부분, 국회, 대해, 개정안, 법안, 주재, 범위, 일정, 대화"
39,"부통령, 해리스, 후보, 지사, 러닝, 민주당, 최종, 대선, 의원, 미국"
40,"주주, 이사, 의무, 공정, 회사, 개정안, 민주당, 위반, 이익, 의원"
41,"질문, 후보, 의원, 법안, 조회, 봉투, 야당, 대표, 국민, 오늘"
42,"주민, 복지, 공간, 확보, 센터, 조성, 설치, 어린이, 소통, 동기"
43,"봉투, 법안, 본회의, 파업, 국회, 민주당, 노동자, 야당, 윤석열, 민생"
44,"건축, 우수, 방문, 장관, 일본, 현장, 오후, 보도, 보고서, 벤츠"
45,"건축, 우수, 공사, 방문, 장관, 일본, 현장, 설명, 오후, 상황"
46,"건축, 우수, 공사, 방문, 장관, 일본, 현장, 설명, 오후, 상황"
47,"건축, 우수, 공사, 방문, 장관, 일본, 현장, 설명, 오후, 상황"
48,"방안, 구축, 청사, 논의, 시설, 협력, 방문, 장관, 일본, 대비"
49,"건축, 우수, 방문, 장관, 일본, 현장, 오후, 보도, 보고서, 벤츠"
50,"촬영, 방안, 구축, 청사, 논의, 시설, 협력, 기념, 방문, 장관"
51,"산업, 발전, 국회, 지역, 반도체, 전력, 지정, 기술, 투자, 국가"
52,"검찰, 조회, 검사, 수사, 통신, 민주당, 탄핵, 자료, 위반, 조사"
53,"의원, 대표, 인사, 임명, 여의도, 조직, 최고, 인재, 위원, 정책"
54,"위원, 최고, 대표, 조직, 임명, 의원, 국민, 인사, 러닝, 대변인"
55,"봉투, 거부권, 대통령, 행사, 야당, 법안, 건의, 처리, 국민, 본회의"
56,"개정안, 국회, 정보, 범위, 민주당, 개정, 군사, 적용, 통과, 의원"
57,"대통령, 폭락, 휴가, 윤석열, 증시, 대통령실, 회의, 점검, 복귀, 전시"
58,"거부권, 국회, 대통령, 봉투, 행사, 반대, 국민, 의원, 후보자, 파업"
59,"매각, 민주당, 의원, 미래, 관심, 대표, 대통령, 발언, 대변인, 책임"
60,"후보자, 독립기념관, 추천, 회장, 일제, 인사, 선정, 주장, 연구소, 선임"
61,"국민, 대표, 협의, 사태, 위원장, 국회, 티메프, 개선, 재발, 참석"
62,"대통령, 통영, 중앙시장, 상인, 격려, 휴가, 구매, 방문, 오징어, 경남"
63,"티메프, 사태, 국민, 위원장, 국회, 개선, 관련, 티몬, 방향, 정부"
64,"폭염, 완화, 대책, 계층, 취약, 부담, 정부, 위원, 회의, 여의도"
65,"여의도, 대행, 민주당, 위원, 참석, 회의, 국민, 최고, 대표, 서울"
66,"국민, 여의도, 위원, 참석, 회의, 최고, 대표, 서울, 보복, 보도"
67,"봉투, 본회의, 통과, 국회, 희망, 보고, 변화, 별로, 병원, 보건"
68,"의원, 대표, 인재, 최고, 위원, 청년, 조직, 대변인, 정책, 회의"
69,"봉투, 법안, 본회의, 국회, 민주당, 민생, 처리, 통과, 요구, 후보자"
70,"권리, 민주당, 후보, 온라인, 확대, 누적, 체제, 경쟁, 평가, 분석"
71,"대통령, 휴가, 방문, 여름, 통영, 중앙시장, 경남, 대통령실, 첫날, 대변인"
72,"매각, 민주당, 의원, 부담, 대변인, 미래, 대표, 비판, 관심, 국민"
73,"독립기념관, 후보자, 회장, 추천, 후보, 결정, 위원회, 포함, 소송, 기자회견"
74,"기후, 대응, 지역, 주변, 신규, 후보, 주민, 건설, 장관, 건의"
75,"독립기념관, 후보, 후보자, 추천, 회장, 일제, 기자회견, 임명, 긴급, 인사"
