Topic,Words
1,"은행, 지역, 부산, 지방, 시중"
2,"국가, 교수, 이사장, 사람, 애정"
3,"유로, 미디어, 훈련, 센터, 방송"
4,"코로나, 응급실, 환자, 로봇, 지원"
5,"항공, 우주, 미국, 부문, 민주당"
6,"플루, 생각, 교회, 오늘, 사람"
7,"알라딘, 뮤지컬, 한국, 공연, 행사"
8,"대회, 기술, 세계, 청년, 식품"
9,"총리, 일본, 대통령, 총재, 한국"
10,"이집트, 링컨, 엘시, 장관, 대통령"
11,"제보, 부산, 전화, 남성, 사랑"
12,"삼성, 정교회, 산업, 러시아, 기업"
13,"북한, 투자, 김금혁, 이동재, 통신"
14,"이스라엘, 하마스, 휴전, 협상, 미국"
15,"간호사, 간호, 업무, 의사, 의료"
16,"서비스, 기업, 업계, 독일, 사업"
17,"혐의, 경찰, 서울, 경찰청, 재판"
18,"플러스, 변경, 신천지, 차관, 공급"
19,"대표, 민주당, 국민, 중국, 회담"
20,"유한양행, 승인, 치료, 요법, 폐암"
21,"투자, 기업, 서비스, 고객, 스타트업"
22,"게임, 접근성, 콘텐츠, 사례, 이용자"
23,"대통령, 민주당, 바이든, 무대, 공시"
24,"연금, 장관, 개혁, 정부, 코로나"
25,"드론, 기술, 시스템, 탐지, 솔루션"
26,"장학금, 외국인, 유학생, 우정, 교육"
27,"태풍, 종다리, 전남, 열대저압부, 지역"
28,"성경, 교회, 한국, 중국, 장비"
29,"소리, 증권, 토큰, 시장, 상반기"
30,"발생, 검역, 질환, 관리, 증상"
31,"학교, 여성, 위험, 장애, 발병"
32,"상장, 공모, 횡성, 고객, 코스닥"
33,"의사, 면허, 의료, 진료, 수련"
34,"우크라이나, 러시아, 게임, 쿠르스크, 공격"
35,"렉서스, 진행, 체험, 훈련, 제공"
36,"사격, 김예지, 칠성장어, 도서관, 대회"
37,"바람, 사자, 게임, 청주동물원, 간염"
38,"관세, 전기차, 테슬라, 중국, 조사"
39,"남해, 경남, 마을, 차량, 오후"
40,"전파, 대응, 중앙, 혼신, 장관"
41,"제품, 혁신, 휴직, 무급, 데이터"
42,"커피, 페인, 디카, 기술, 제품"
43,"마늘, 잔고, 기소, 살인, 강제수용소"
44,"갤럭시, 기능, 시리즈, 서클, 서치"
45,"한인, 세계, 정치인, 포럼, 장관"
46,"훈련, 테러, 국가, 반려동물, 올림픽"
47,"대표, 기후, 여정, 그라비티, 뮈렌"
48,"모바일, 리브, 스포츠, 리그, 소비자"
49,"한국, 아이스크림, 분야, 고용, 판매"
50,"대사, 소녀, 취재, 과장, 영상"
51,"요금, 인상, 공개, 오디오북, 시즌"
52,"인슐린, 당뇨병, 치료, 펌프, 혈당"
53,"판매, 결제, 카드, 복음, 플랫폼"
54,"평가, 변화, 설명, 계획, 평원"
55,"사용, 노래, 대통령, 은퇴, 유빈"
56,"가격, 거래, 상품, 선물, 금리"
57,"수사, 외압, 의혹, 마약, 사건"
58,"회장, 베트남, 부산, 교회, 동아"
59,"작품, 그녀, 작가, 전시, 한국"
60,"사업, 교육, 음식물, 게임, 설치"
61,"티몬, 기업, 판매, 환불, 라이더"
62,"기프티콘, 카카오, 중단, 인도, 브랜드"
63,"브랜드, 전략, 액티언, 출시, 모델"
64,"의자, 소재, 패드, 협회, 설치"
65,"전력, 채용, 분유, 수요, 기록"
66,"포함, 황씨, 린치, 정책, 영국"
67,"사장, 폭염, 여행, 안전, 산업"
68,"피해자, 주택, 국토, 전세, 법안"
69,"북한, 귀순, 지역, 확성기, 대북"
70,"러시아, 중국, 코인, 지역, 선수"
71,"로봇, 바이오, 주가, 우크라이나, 이유식"
72,"트러플, 수분, 예술, 메뉴, 개발"
73,"작가, 생각, 방위, 브랜드, 위원"
74,"드론, 아파트, 점검, 방문, 자율"
75,"재판, 센터, 출석, 임명, 대사"
76,"인터파크, 커머스, 소화, 지급, 의대"
77,"마틴, 강원, 고둥, 청자, 혈당"
78,"경찰, 사고, 혐의, 발견, 여성"
79,"배터리, 화재, 우리은행, 대출, 발생"
80,"모레, 세계, 세상, 스페인, 브라"
81,"골프, 사고, 엘르, 대응, 플레이"
82,"후보자, 모빌리티, 택배, 학습, 통해"
83,"학회, 심장, 정부, 연금, 교수"
84,"배달, 우편물, 스크랩, 본부, 지역"
85,"프레, 익스, 피해, 회사, 대표"
86,"노조, 대표, 회장, 내용, 회사"
87,"신부, 생명, 대표, 문규현, 평화"
88,"의원, 공제, 대표, 민주당, 상속세"
89,"언론, 방송, 광복절, 비판, 뉴스"
90,"트론, 모델, 고니, 학생, 캠퍼스"
91,"대출, 금리, 수도권, 금융, 스트레스"
92,"바이오, 개발, 신약, 폐암, 미국"
93,"보안, 사이버, 기술, 기업, 서비스"
94,"병원, 정부, 의료, 운영, 간호조무사"
95,"게이, 이스라엘군, 오멘, 주차, 이스라엘"
96,"공급, 매입, 주택, 가구, 장관"
97,"트럼프, 해리스, 대통령, 미국, 사진"
98,"커피, 이용, 서비스, 교육부, 제공"
99,"지역, 숙박, 운영, 유학생, 교육청"
100,"녹조, 인도, 애플, 중국, 생산"
