Topic,Words
1,"노래, 트럼프, 해리스, 부통령, 전당대회, 대통령, 사용, 대선, 등장, 무대"
2,"총리, 대통령, 정상화, 방한, 총재, 선거, 한일관계, 교도통신, 한일, 우리나라"
3,"총리, 대통령실, 일본, 결정, 자민당, 정상회담, 출마, 언론, 외교, 사항"
4,"총리, 정상회담, 한일, 방한, 일본, 정상, 외교, 대통령, 사항, 광산"
5,"총리, 방한, 정상회담, 총재, 선거, 대통령실, 교도통신, 일본, 출마, 대통령"
6,"총리, 외교, 셔틀, 한일, 대통령, 일본, 방한, 방문, 대통령실, 정상"
7,"총리, 출마, 총재, 내달, 대통령, 선거, 외교, 일본, 셔틀, 한일"
8,"총리, 한일, 정상회담, 일본, 대통령실, 교도통신, 방한, 출마, 만날, 총재"
9,"총리, 일본, 방한, 대통령실, 협력, 대통령, 정상화, 교도통신, 출마, 사항"
10,"총리, 일본, 정상회담, 출마, 대통령, 사항, 소식통, 한일, 총재, 후미"
11,"총리, 일본, 정상회담, 결정, 대통령, 대통령실, 사항, 윤석열, 한일, 자민당"
12,"총리, 출마, 정상회담, 방한, 총재, 선거, 대통령실, 대통령, 교도통신, 표명"
13,"총리, 대통령, 일본, 출마, 한일관계, 한일, 정상회담, 자민당, 방한, 개선"
14,"총리, 대통령, 정상회담, 일본, 방한, 정상, 선언, 미국, 바이든, 양국"
15,"민생, 재정, 지원, 보조금, 협의, 내년, 여당, 가구, 정부, 예산"
16,"한일, 셔틀, 호텔, 정상회담, 만날, 후미, 주년, 외교, 대통령실, 정상"
17,"호텔, 정상회담, 후미, 촬영, 기념, 윤석열, 일본, 대통령, 뉴스, 미국"
18,"총리, 일본, 자민당, 총재, 대통령, 참석, 미국, 퇴임, 회담, 교도통신"
19,"기사, 희망, 변화, 보조금, 보장, 보이, 보유, 보안, 보도, 보고"
20,"대통령, 국가, 발언, 비판, 위협, 북한, 표현, 대통령실, 국민, 논란"
21,"민주당, 대통령실, 전달, 이재명, 일정, 예방, 대표, 대통령, 대화, 개최"
22,"개혁, 인상, 연금, 안정, 장치, 재정, 부담, 소득, 대통령실, 금지"
23,"수여, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령, 뉴스"
24,"수여, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령, 뉴스"
25,"수여, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령, 뉴스"
26,"수여, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령, 뉴스"
27,"수여, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령, 뉴스"
28,"수여, 스페인, 대사, 용산, 청사, 대통령실, 촬영, 기념, 윤석열, 대통령"
