Topic,Words
1,"일본, 광복절, 대통령, 연설, 과거, 차장, 김태효, 생각, 언급, 매우"
2,"차장, 윤석열, 대통령, 김태효, 국가안보실, 대변인, 친일, 독트린, 통일, 대통령실"
3,"광복회, 광복절, 국민, 일본, 김태효, 차장, 통합, 사과, 주최, 대변인"
4,"민주당, 위원, 대표, 최고, 서울, 전당대회, 이재명, 서울시, 당원, 송파구"
5,"선수, 대통령, 금메달, 올림픽, 파리올림픽, 행사, 참석, 파리, 기념, 계속"
6,"정상, 한미, 데이비드, 캠프, 협력, 회의, 주년, 대통령, 동성, 일본"
7,"친일, 대변인, 인사, 기관, 민주당, 관련, 교육, 국가, 라며, 책임"
8,"올림픽, 선수, 파리, 대통령, 금메달, 축제, 윤석열, 행사, 공원, 기념"
9,"차장, 일본, 대통령, 통일, 대해, 데이비드, 김태효, 캠프, 정상, 방송"
10,"정상, 데이비드, 한미, 캠프, 회의, 대통령, 협력, 통일, 지지, 주년"
11,"정상, 데이비드, 캠프, 회의, 한미, 협력, 통일, 대통령, 지지, 체계"
12,"광복절, 통일, 주년, 대통령, 윤석열, 기념, 기자, 자유, 세종, 서울"
13,"정상, 데이비드, 캠프, 대통령, 한미, 회의, 협력, 주년, 독트린, 성명"
14,"정상, 데이비드, 캠프, 한미, 회의, 대통령, 협력, 주년, 통일, 지지"
15,"정상, 데이비드, 캠프, 주년, 협력, 한미, 회의, 대통령, 독트린, 통일"
16,"정상, 데이비드, 캠프, 회의, 협력, 장관, 한미, 독트린, 협의, 대통령실"
17,"정상, 데이비드, 한미, 캠프, 회의, 대통령, 협력, 통일, 바이든, 지지"
18,"북한, 통일, 김태효, 차장, 독트린, 펀드, 국가안보실, 자유, 메시지, 촉구"
19,"정상, 대통령, 동성, 대통령실, 회의, 데이비드, 고위, 바이든, 총리, 캠프"
20,"대통령, 경제, 노조, 행위, 국회, 거부권, 윤석열, 협회, 한국, 처리"
21,"선수, 대통령, 정말, 금메달, 올림픽, 여자, 종목, 파리올림픽, 국민, 파리"
22,"정상, 회의, 데이비드, 캠프, 대통령, 장관, 협력, 정신, 개최, 동성"
23,"정상, 회의, 한미, 데이비드, 캠프, 대통령, 안보, 미국, 동성, 통일"
