Topic,Words
1,"여사, 지원, 윤석열, 대통령, 방법, 도움, 연합뉴스, 서울, 지속, 캠페인"
2,"의료, 대표, 증원, 대통령, 국민, 의대, 개혁, 대통령실, 찬회, 공백"
3,"트럼프, 해리스, 부통령, 후보, 대통령, 지지, 조사, 포인트, 바이든, 범위"
4,"대선, 트럼프, 대통령, 주장, 관련, 민주당, 당시, 정보, 러시아, 메타"
5,"해리스, 부통령, 트럼프, 대통령, 장관, 사진, 대선, 정치, 관계, 지방"
6,"질문, 대통령, 회담, 여야, 개혁, 브리핑, 의제, 국정, 갈등, 대표"
7,"대통령, 의혹, 수사, 여사, 기자회견, 수용, 추천, 용산, 국민, 동의"
8,"통일, 대통령, 헌법, 임명, 미국, 정의, 북한, 안보, 매우, 확장"
9,"의료, 의원, 개혁, 의대, 찬회, 공백, 장관, 보고, 증원, 대표"
10,"연금, 실장, 세대, 국민연금, 기초, 정책, 청년, 의대, 개혁, 차등"
11,"여사, 조사, 대통령, 방식, 검찰, 의혹, 언급, 고려, 브리핑, 여러"
12,"교육감, 교섭, 노조, 해직, 삼성, 교사, 서울시, 노동조합, 태풍, 채용"
13,"장관, 인사, 국적, 고용노동부, 후보자, 대변인, 정부, 윤석열, 역대, 국민"
14,"원전, 공급, 대통령, 수요, 경제, 걱정, 정부, 분위기, 정책, 상황"
15,"장관, 위원회, 고용노동부, 노동, 디지털, 위원장, 회의, 플랫폼, 국회, 환경"
16,"학년, 개혁, 대통령실, 부동산, 연금, 정원, 유예, 증원, 의대, 연합뉴스"
17,"투자, 글로벌, 엔비디아, 금융, 콘텐츠, 대출, 시장, 기회, 의료, 삼성"
18,"대통령, 윤석열, 국회, 한동훈, 수사, 소통, 갈등, 기자회견, 대표, 이재명"
19,"개혁, 대통령, 연금, 의료, 윤석열, 국정, 브리핑, 국가, 국민, 기자회견"
20,"여야, 대표, 회담, 대통령, 갈등, 회의, 야당, 제안, 국정, 대통령실"
21,"의료, 국민, 의사, 정부, 대통령, 응급실, 증원, 의대, 갈등, 개혁"
22,"조사, 대통령, 여사, 검찰, 사례, 기자회견, 브리핑, 사실, 아파트, 의혹"
23,"개혁, 연금, 대통령, 의료, 보장, 대해, 추진, 국민연금, 보험료, 청년"
24,"찬회, 대통령, 만찬, 대통령실, 국민, 대표, 추석, 취임, 한동훈, 자리"
25,"공급, 원전, 경제, 수도권, 주택, 걱정, 수요, 정부, 부동산, 분위기"
26,"브리핑, 대통령, 국정, 개혁, 대통령실, 기자회견, 용산, 국민, 질문, 민생"
27,"연금, 국민연금, 지급, 개혁, 재정, 보장, 보험료, 급여, 대통령, 청년"
28,"노동자, 임명, 장관, 후보자, 정부, 윤석열, 고용노동부, 국민, 대통령, 인사"
29,"개혁, 청년, 실장, 세대, 연금, 부분, 의료, 증원, 가격, 차등"
30,"개혁, 연금, 대통령, 보험료, 국정, 세대, 의료, 청년, 보장, 국민"
31,"여사, 주민, 인근, 도움, 사회, 방문, 윤석열, 통해, 대통령, 지속"
32,"장관, 대통령, 노동, 임명, 야당, 인사, 정부, 발언, 국적, 고용노동부"
33,"개혁, 연금, 대통령, 보장, 의료, 노동, 노후, 브리핑, 소득, 청년"
34,"찬회, 대통령, 증원, 의대, 만찬, 정원, 대표, 대통령실, 국민, 여당"
35,"찬회, 대통령, 만찬, 대표, 대통령실, 국민, 추석, 참석, 브리핑, 윤석열"
36,"장관, 임명, 회의, 탄핵, 경북, 고용노동부, 자문, 촉구, 과학기술, 경기도"
37,"의대, 증원, 의원, 응급실, 찬회, 국민, 정원, 의료, 대표, 문제"
38,"의원, 아파트, 신고, 민주당, 보유, 명의, 국민, 주택, 서울, 건물"
39,"의료, 대표, 증원, 대통령, 국민, 의대, 개혁, 대통령실, 찬회, 공백"
40,"의제, 회담, 대표, 민주당, 공식, 국민, 이재명, 여야, 논의, 한동훈"
41,"민주당, 정책, 정기, 오늘, 혁신, 국회, 이재명, 진행, 자문, 입법"
42,"트럼프, 해리스, 부통령, 후보, 대통령, 지지, 조사, 포인트, 바이든, 범위"
43,"해리스, 부통령, 트럼프, 대통령, 장관, 사진, 대선, 정치, 관계, 지방"
44,"찬회, 국민, 민생, 의원, 국회, 정기, 갈등, 탄핵, 대표, 정부"
45,"회담, 대표, 의제, 여야, 협의, 국민, 갈등, 민주당, 실장, 이재명"
46,"대표, 찬회, 국회, 정기, 의원, 민주당, 이재명, 개혁, 입법, 의료"
47,"추천, 민주당, 대표, 수용, 동의, 정기, 국민, 국회의원, 호텔, 인천"
48,"만찬, 의원, 찬회, 국민, 대통령, 참석, 장관, 민생, 대통령실, 증원"
49,"탄핵, 민주당, 검사, 기각, 재판관, 이재명, 헌재, 수사, 재판, 사건"
50,"대통령, 의혹, 수사, 여사, 기자회견, 수용, 추천, 용산, 국민, 동의"
51,"개혁, 대통령, 민생, 국민, 대변인, 의지, 브리핑, 의료, 과제, 국정"
52,"대통령, 수사, 조사, 여사, 대해, 생각, 검찰, 심의, 용산, 국정"
53,"회담, 대표, 의제, 민주당, 실장, 국민, 폐지, 대화, 민생, 여야"
54,"국회, 처리, 법안, 국민, 여야, 페이크, 민주당, 범죄, 민생, 연금"
55,"의료, 의원, 개혁, 의대, 찬회, 공백, 장관, 보고, 증원, 대표"
56,"찬회, 의료, 현안, 증원, 국민, 참석, 갈등, 정부, 의원, 대표"
57,"의원, 혁신, 후보, 부산, 책임, 인천, 선거, 대변인, 지역, 경우"
58,"장관, 인사, 국적, 대변인, 정부, 윤석열, 고용노동부, 역대, 국민, 라며"
59,"의료, 일정, 찬회, 정부, 개혁, 국민, 대표, 보고, 증원, 의대"
60,"찬회, 국민, 한동훈, 상황, 대표, 응급실, 인천국제공항공사, 대해, 관련, 대통령"
61,"장관, 인사, 국적, 고용노동부, 후보자, 대변인, 정부, 윤석열, 역대, 국민"
62,"검사, 탄핵, 민주당, 수사, 헌법재판소, 기각, 의혹, 위원장, 이재명, 대한"
63,"거리, 규제, 의원, 기준, 설정, 별로, 산업, 내용, 온실가스, 감축"
64,"대통령, 국회, 대해, 먼저, 인사, 배경, 국가, 언급, 대한, 정의"
65,"의료, 개혁, 국민, 정부, 찬회, 정원, 증원, 대안, 의원, 보고"
66,"연금, 보장, 소득, 국민연금, 기초, 노후, 세대, 지급, 대통령, 보험료"
67,"찬회, 국민, 대표, 대통령, 참석, 개혁, 의료, 정부, 인천국제공항공사, 갈등"
68,"검사, 탄핵, 헌재, 기각, 결정, 검찰, 국민, 수사, 고려, 향후"
69,"국민, 인천국제공항공사, 중구, 국회의원, 한동훈, 인재, 인천, 대화, 의원, 비롯"
70,"국민, 만찬, 인천국제공항공사, 중구, 국회의원, 한동훈, 인재, 인천, 의원, 비롯"
71,"국민, 만찬, 인천국제공항공사, 중구, 국회의원, 한동훈, 인재, 인천, 의원, 비롯"
72,"검사, 탄핵, 헌재, 의혹, 민주당, 기각, 국회, 결정, 수사, 국민"
73,"설리번, 보좌, 중국, 주석, 미국, 백악관, 우크라이나, 개입, 선거, 문제"
74,"설리번, 중국, 주석, 보좌, 시진핑, 백악관, 소통, 바이든, 발전, 미국"
75,"중국, 대화, 미국, 설리번, 회담, 보좌, 러시아, 로이터, 고위, 공식"
76,"경영, 기업, 우수, 선정, 인증, 기상청, 제도, 정보, 활용, 예방"
77,"교류, 베트남, 주년, 진출, 기념, 도시, 국내, 설립, 활성화, 발전"
78,"국장, 경북, 현장, 대응, 재정, 기획, 능력, 임명, 담당, 인재"
79,"정원, 도시, 참석, 활용, 사업, 자원, 공모, 조성, 서울시, 주민"
80,"전통, 시장, 종합, 연구, 의회, 우수, 활성화, 시설, 사례, 대화"
81,"협의, 농협, 회장, 전국, 어려움, 하락, 소비, 가격, 발전, 의견"
82,"협의, 농협, 회장, 전국, 어려움, 하락, 가격, 발전, 의견, 최근"
83,"협의, 농협, 회장, 전국, 어려움, 하락, 가격, 발전, 의견, 최근"
84,"농협, 캠페인, 금융, 소비, 직원, 운동, 회장, 세트, 본사, 테크"
85,"캠페인, 운동, 본부, 소비, 국민, 농협, 참여, 진행, 우수, 어려움"
86,"장관, 임명, 경북, 위원장, 대통령, 탄핵, 후보자, 윤석열, 국회, 노동"
87,"지원, 논의, 도로, 사업, 조정, 피해, 전시, 시민, 대한, 협력"
88,"외교, 예산, 정상, 내년, 편성, 회의, 사업, 올해, 협력, 해외"
89,"북한, 한미, 훈련, 대응, 위협, 연합, 전략, 기간, 미국, 양국"
90,"경기도, 역사, 제대로, 추진, 회장, 의미, 경기, 예술, 말씀, 중심"
91,"뷰티, 중소, 매장, 금지, 장관, 기자, 흐름, 변화, 베트남, 벤츠"
92,"뷰티, 중소, 매장, 금지, 장관, 참석, 기자, 흐름, 변경, 베이징"
93,"지수, 도시, 브랜드, 소통, 전국, 미디어, 분석, 전시, 차지, 참여"
94,"응답, 가장, 준비, 평균, 사용, 미만, 마련, 집계, 기준, 혜택"
95,"원장, 포럼, 학생, 협력, 정책, 대책, 발표, 일본, 설명, 마련"
96,"방문, 전북, 금지, 현장, 조사, 국가, 오후, 관계자, 기자, 흐름"
97,"방문, 전북, 점검, 금지, 현장, 조사, 국가, 오후, 기자, 흐름"
98,"경기도, 추진, 수도권, 설립, 말씀, 배치, 임명, 역사, 의사, 회장"
99,"업무, 시스템, 경기도, 과제, 효율, 사업, 작업, 구축, 분석, 향상"
100,"예술, 지하, 시민, 위치, 운영, 공간, 단체, 오후, 진흥, 통합"
