Topic,Words
1,"페이크, 음란물, 한국, 피해자, 유포"
2,"방사선, 진료, 비상, 감사, 센터"
3,"산초, 경찰, 러시아, 살인, 셰프"
4,"국민, 언론, 단체, 미디어, 세미나"
5,"미국, 성장, 대비, 속보, 물가"
6,"건강, 상품, 농협, 급여, 코로나"
7,"해리스, 트럼프, 대통령, 부통령, 후보"
8,"두산, 밥캣, 로보틱스, 흡연, 음성"
9,"협약, 협력, 자원, 업무, 사업"
10,"지란, 데이터, 그룹, 사업, 대표"
11,"세트, 제공, 판매, 두바이, 출시"
12,"사고, 발생, 차량, 조사, 오픈"
13,"실장, 영상, 사진, 기술, 년층"
14,"개인정보, 과징금, 동의, 수집, 개인"
15,"로프, 범죄, 프랑스, 러시아, 혐의"
16,"클라우드, 텐센트, 서비스, 수술, 센터"
17,"폴드, 지진, 발생, 갤럭시, 출시"
18,"서울, 스탠다드, 매장, 한남동, 브랜드"
19,"전시, 작가, 작품, 미술관, 축구"
20,"인터뷰, 기자, 취재, 텔레스, 피해자"
21,"네이버, 콘텐츠, 이용자, 카카오, 서비스"
22,"증가, 사고, 감소, 사망자, 공장"
23,"위안, 중국, 메이, 뎬핑, 은행"
24,"버스, 롯데, 메타, 칼리, 사용자"
25,"교육감, 채용, 서울시, 교사, 혐의"
26,"방통위, 이사, 그룹, 방송, 유진"
27,"석유, 탐사, 심해, 울릉분지, 동해"
28,"교회, 기독교, 한국, 목사, 인도네시아"
29,"교육, 학생, 학교, 건강, 기능"
30,"기초, 연금, 급여, 보장, 광복회"
31,"대출, 은행, 금융, 금리, 담대"
32,"북한, 억류, 가족, 강제, 문제"
33,"그룹, 회장, 농업인, 베트남, 방문"
34,"연습, 북한, 연합, 명인, 서울"
35,"프랭클린, 유출, 미국, 프레, 후티"
36,"지역, 엔비디아, 매출, 기술, 중국"
37,"게임, 캐릭터, 콘텐츠, 골프, 강원"
38,"한화, 사업, 에너지, 그룹, 대표이사"
39,"매장, 공간, 스타, 이마트, 필드"
40,"페이크, 성범죄, 신고, 방심위, 그램"
41,"벤츠, 차량, 주민, 화재, 코리아"
42,"교육감, 노조, 교섭, 삼성, 해직"
43,"파리, 탁구, 패럴림픽, 배달, 경기"
44,"간호, 간호사, 제정, 서비스, 의사"
45,"지원, 편성, 위해, 지역, 예산"
46,"교섭, 노조, 파업, 내일, 노동조합"
47,"우주비행사, 수행, 조니, 한국, 내년"
48,"작품, 웹툰, 네이버웹툰, 한국, 창작"
49,"협력, 우수, 한국, 타이어, 기업"
50,"클라우드, 올해, 대회, 국제, 매출"
51,"치료, 세포, 한국, 기술, 환자"
52,"현대, 통운, 우유, 서비스, 대표"
53,"노동, 임금, 대통령, 시금치, 대해"
54,"회장, 감염, 유충, 돼지고기, 저커버그"
55,"포유, 리바이, 남성, 산산, 기프트"
56,"가격, 서울, 아파트, 대출, 규제"
57,"펀드, 기업, 규모, 주식, 수익"
58,"꽃게, 인텔, 코어, 제온, 프로세서"
59,"기술, 모비스, 건물, 생산, 지방"
60,"대표, 한미, 약품, 인사, 현대차"
61,"드라마, 형사, 영화, 피해자, 시민"
62,"기후, 목표, 감축, 탄소, 결정"
63,"대표, 회담, 의제, 민주당, 여야"
64,"플랫폼, 규제, 시장, 기업, 디지털"
65,"지원, 기업, 개인정보, 혁신, 제공"
66,"누룩, 커피믹스, 대학, 소장, 발효"
67,"태풍, 지역, 폭염, 동해안, 영향"
68,"장관, 정부, 대통령, 임명, 페이팔"
69,"국민, 대통령, 의료, 대표, 개혁"
70,"전기차, 화재, 기술, 배터리, 개발"
71,"검사, 탄핵, 민주당, 기각, 수사"
72,"통일, 북한, 오늘, 라면, 재물"
73,"사업, 카카오, 갤러리, 가장, 윈저"
74,"중국, 설리번, 보좌, 미국, 주석"
75,"어스, 레디, 피부, 캠페인, 의원"
76,"연금, 개혁, 보험료, 국민연금, 세대"
77,"원전, 건설, 스위스, 레드햇, 기술"
78,"디지털, 정보, 위해, 확대, 건강"
79,"대통령, 대해, 수사, 조사, 윤석열"
80,"사업, 부실, 우려, 금융, 태풍"
81,"안마, 회장, 이벤트, 연합, 게임"
82,"중소기업, 상공, 사용자, 금융, 챗봇"
83,"이스라엘, 공격, 서안, 팔레스타인, 이스라엘군"
84,"질환, 발생, 치료, 친환경, 예방"
85,"스케, 글로벌, 대상, 연구개발, 투자"
86,"클라우드, 계획, 서비스, 프랜차이즈, 사업"
87,"서울, 교육감, 서울시, 외벽, 아트"
88,"실적, 엔비디아, 하락, 지수, 거래"
89,"인지, 기능, 환자, 결과, 복용"
90,"실업, 수당, 청구, 계속, 미국"
91,"정책, 데이터, 지원, 의료, 병원"
92,"총회, 어업, 교단, 내용, 강도"
93,"중국, 금리, 동물, 엑스, 단기"
94,"영업, 상승, 사업, 국장, 하나님"
95,"신와르, 이스라엘, 휴가, 여행, 마더"
96,"뉴스, 시민기자, 오마이, 육아, 기사"
97,"제품, 베트남, 중국, 한국, 행사"
98,"문학, 이효석, 우주, 통해, 스페이스"
99,"의료, 병원, 환자, 진료, 보건"
100,"협의, 의회, 발전, 전환, 한강"
