Topic,Words
1,"우즈베키스탄, 고속, 협력, 대통령, 양국, 광물, 계약, 철도, 한국, 로템"
2,"여사, 대통령궁, 미르, 우즈베키스탄, 공연, 아트, 김건희, 촬영, 샤브, 카트"
3,"여사, 대통령궁, 미르, 우즈베키스탄, 아트, 김건희, 전통, 샤브, 카트, 오전"
4,"여사, 미르, 우즈베키스탄, 영빈, 아트, 김건희, 대통령궁, 촬영, 샤브, 카트"
5,"여사, 대통령궁, 미르, 우즈베키스탄, 아트, 김건희, 가족, 샤브, 카트, 오전"
6,"여사, 대통령궁, 미르, 우즈베키스탄, 공연, 감사, 아트, 김건희, 인사, 샤브"
7,"여사, 대통령궁, 미르, 우즈베키스탄, 전시, 아트, 김건희, 전통, 제작, 샤브"
8,"여사, 미르, 우즈베키스탄, 영빈, 아트, 김건희, 대통령궁, 샤브, 카트, 오전"
9,"우즈베키스탄, 대통령, 정상회담, 김건희, 여사, 대통령궁, 환영, 촬영, 샤브, 카트"
10,"우즈베키스탄, 대통령, 정상회담, 대통령궁, 환영, 인사, 샤브, 카트, 미르, 공식"
11,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
12,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
13,"우즈베키스탄, 대통령, 영빈, 국빈, 대통령궁, 샤브, 카트, 미르, 방문, 타슈켄트"
14,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
15,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
16,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
17,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
18,"우즈베키스탄, 부인, 여사, 미르, 대통령, 영빈, 아트, 김건희, 국빈, 대통령궁"
19,"우즈베키스탄, 대통령, 양국, 포럼, 참석, 회장, 비즈니스, 핵심, 방문, 한국"
20,"우즈베키스탄, 수출, 협력, 고속, 대통령, 양국, 현지, 광물, 계약, 철도"
21,"대통령, 아시아, 중앙, 협력, 우즈베키스탄, 대북, 철도, 정상회담, 계약, 정상"
22,"우즈베키스탄, 고속, 성과, 수출, 차량, 공급망, 정상회담, 대통령, 아시아, 체결"
23,"우즈베키스탄, 양국, 대통령, 광물, 핵심, 회장, 방문, 참석, 한국, 투자"
24,"우즈베키스탄, 대통령, 양국, 포럼, 회장, 비즈니스, 참석, 상공회의소, 연설, 아시아"
25,"우즈베키스탄, 대통령, 가입, 생산, 기업, 우즈벡, 미르, 산업, 수출, 현장"
26,"고속, 우즈베키스탄, 철도, 차량, 수출, 이음, 로템, 정부, 중앙, 장관"
27,"우즈베키스탄, 양국, 대통령, 포럼, 비즈니스, 가입, 고속, 계약, 기술, 한국"
28,"협력, 우즈베키스탄, 양국, 상의, 한국, 경제, 포럼, 참석, 회장, 산업"
29,"대통령, 수출, 고속, 협력, 우즈베키스탄, 체결, 정상회담, 북한, 양국, 계약"
30,"우즈베키스탄, 양국, 대통령, 포럼, 참석, 비즈니스, 회장, 한국, 우즈벡, 상공회의소"
31,"우즈베키스탄, 대통령, 힐튼, 연설, 호텔, 포럼, 비즈니스, 샤브, 카트, 미르"
32,"우즈베키스탄, 생산, 대통령, 산업, 기업, 수출, 미르, 우즈벡, 기여, 샤브"
33,"우즈베키스탄, 대통령, 힐튼, 연설, 호텔, 포럼, 비즈니스, 샤브, 카트, 미르"
34,"우즈베키스탄, 대통령, 힐튼, 호텔, 포럼, 비즈니스, 샤브, 카트, 미르, 타슈켄트"
35,"우즈베키스탄, 포럼, 대통령, 최태원, 상공회의소, 힐튼, 환영, 호텔, 비즈니스, 샤브"
36,"우즈베키스탄, 포럼, 대통령, 최태원, 상공회의소, 힐튼, 환영, 호텔, 비즈니스, 샤브"
37,"우즈베키스탄, 대통령, 생산, 미르, 기업, 산업, 수출, 시설, 장관, 방문"
38,"국회, 민주당, 방송, 장관, 출석, 위원회, 회의, 위원장, 의혹, 사망"
39,"의원, 언론, 민주당, 방송, 자유, 출신, 현실, 보도, 세상, 특정"
40,"국회, 위원회, 출석, 장관, 특별, 국민, 위원장, 회의, 항공, 민주당"
41,"출석, 수사, 민주당, 위원장, 명의, 장관, 감정, 처벌, 의혹, 라인"
42,"대표, 진보당, 선출, 상임, 의원, 선거, 투표, 일반, 대변인, 대선"
43,"대표, 재판, 기소, 검찰, 혐의, 직무, 변경, 선고, 사실, 민주당"
44,"국회, 출석, 장관, 상임, 의원, 총회, 불참, 명령, 차관, 위원회"
45,"대표, 사건, 대북, 재판, 검찰, 기소, 판결, 언론, 보고서, 법원"
46,"민주당, 국민, 상임, 구성, 이제, 공개, 제안, 국회, 선출, 가동"
47,"대표, 민주당, 이재명, 대선, 후보, 등록, 의사, 의원, 직접, 예상"
48,"러시아, 푸틴, 방북, 안보, 일본, 대통령, 대응, 분석, 과정, 미국"
49,"대북, 단체, 북한, 정부, 통화, 착수, 표현, 자유, 주민, 보장"
50,"일정, 국민, 추가, 요청, 문화, 회의, 당시, 주장, 인도, 답변"
51,"이재명, 대북, 사건, 검찰, 대표, 민주당, 판결, 수사, 비난, 출석"
52,"진보당, 상임, 대표, 선거, 재판매, 여의도, 사랑, 조성, 국회, 금지"
53,"진보당, 상임, 대표, 선거, 재판매, 여의도, 사랑, 조성, 국회, 금지"
54,"진보당, 상임, 선거, 재판매, 여의도, 조성, 국회, 금지, 촬영, 의원"
55,"진보당, 상임, 대표, 선거, 재판매, 여의도, 전달, 사랑, 조성, 국회"
56,"진보당, 대표, 상임, 선거, 재판매, 여의도, 사랑, 조성, 국회, 금지"
57,"진보당, 상임, 대표, 선거, 재판매, 여의도, 사랑, 조성, 국회, 금지"
58,"상임, 진보당, 선거, 대표, 재판매, 여의도, 위원장, 조성, 국회, 금지"
59,"진보당, 상임, 대표, 선거, 재판매, 여의도, 사랑, 조성, 국회, 금지"
60,"대표, 진보당, 결정, 투표, 후보, 의원, 상임, 선출, 부정, 논란"
61,"감사, 검찰, 의원, 기소, 사건, 의혹, 민주당, 주장, 재판, 국회"
62,"진보당, 대표, 선출, 상임, 후보, 의원, 출신, 국회, 결정, 투표"
63,"진보당, 상임, 대표, 선출, 후보, 의원, 투표, 선거, 집계, 지난"
64,"진보당, 선거, 여의도, 국회, 뉴스, 대표, 서울, 기자, 보안, 보완"
65,"진보당, 선거, 여의도, 국회, 뉴스, 대표, 서울, 기자, 보안, 보완"
66,"진보당, 선거, 여의도, 국회, 인사, 뉴스, 대표, 서울, 기자, 보도"
67,"진보당, 선거, 여의도, 국회, 뉴스, 대표, 서울, 기자, 보안, 보완"
68,"진보당, 선거, 여의도, 국회, 촬영, 기념, 뉴스, 대표, 서울, 기자"
69,"진보당, 선거, 여의도, 국회, 인사, 뉴스, 대표, 서울, 기자, 보도"
70,"검찰, 발언, 재판, 사실, 이재명, 대표, 변경, 공무원, 선고, 제출"
71,"국민, 민주당, 상임, 구성, 의원, 제안, 국회, 공개, 개혁, 이제"
72,"의원, 통화, 기록, 수사, 장관, 답변, 해석, 확보, 자료, 다시"
73,"대통령, 우즈베키스탄, 방문, 기념, 국빈, 양국, 관계, 미르, 윤석열, 푸틴"
74,"초청, 관계자, 철수, 구축, 사업, 해외, 사고, 사건, 안전, 적극"
75,"중소기업, 개월, 채용, 수준, 기간, 라며, 취소, 기능, 업체, 선정"
76,"점검, 도로, 의회, 공사, 안전, 사항, 현장, 문화, 직접, 방문"
