Topic,Words
1,"복권, 지사, 대상자, 사면, 명단, 법무부, 대선, 확정, 심사, 사건"
2,"복권, 지사, 사면, 대통령, 민주당, 특별사면, 대선, 광복절, 때문, 윤석열"
3,"지사, 복권, 사면, 대통령, 대상자, 광복절, 대통령실, 포함, 민주당, 관계자"
4,"복권, 사면, 특별사면, 법무부, 명단, 지사, 확정, 심사, 최종, 김경수"
5,"대통령실, 민주당, 탄핵, 대통령, 대표, 여야, 발의, 법안, 제안, 먼저"
6,"제안, 대통령실, 민주당, 대표, 여야, 대통령, 입장, 야당, 후보, 특검법"
7,"대통령, 여사, 대구, 회장, 매각, 서울, 경남, 마련, 센터, 역사"
8,"법안, 발의, 수사, 민주당, 대통령, 여사, 대통령실, 제안, 기간, 특검법"
9,"기술, 분야, 디지털, 대회, 공모, 개발, 대상, 사이버, 무대, 범죄"
10,"대통령실, 민생, 민주당, 먼저, 경제, 정상화, 대통령, 제안, 대표, 정치"
11,"대통령실, 민주당, 탄핵, 대통령, 법안, 제안, 입장, 먼저, 대해, 대표"
12,"통일, 대통령, 광복절, 북한, 주민, 제시, 인권, 기념, 언급, 정부"
13,"복권, 특별사면, 법무부, 사면, 장관, 지사, 광복절, 심사, 김경수, 대통령"
14,"발언, 사회, 시설, 장관, 뉴스, 서울, 희망, 보도, 병원, 보고"
15,"발언, 사회, 시설, 장관, 뉴스, 서울, 희망, 보도, 병원, 보고"
16,"부산, 여사, 마을, 문화, 방문, 시민, 비공개, 휴가, 사진, 윤석열"
17,"발언, 사회, 시설, 장관, 뉴스, 서울, 희망, 보도, 병원, 보고"
18,"발언, 사회, 시설, 장관, 뉴스, 서울, 희망, 보도, 병원, 보고"
19,"발언, 사회, 시설, 장관, 뉴스, 서울, 희망, 보도, 병원, 보고"
20,"전기차, 배터리, 화재, 방안, 주차장, 대통령실, 정보, 사고, 정부, 우려"
21,"공사, 업체, 설계, 결과, 지구, 소속, 감독, 아파트, 현금, 요구"
22,"여사, 부산, 대통령실, 방문, 시민, 마을, 시장, 전쟁, 전날, 대통령"
23,"부산, 여사, 마을, 휴가, 대통령실, 여름, 문화, 방문, 윤석열, 중인"
24,"부산, 여사, 마을, 대통령실, 문화, 방문, 휴가, 대통령, 전쟁, 여름"
25,"부산, 여사, 마을, 문화, 방문, 휴가, 대통령실, 대통령, 비공개, 전쟁"
26,"여사, 부산, 마을, 대통령실, 문화, 대통령, 일정, 비공개, 전쟁, 시민"
27,"일자리, 지역, 총리, 청년, 지방, 대상, 민생, 타워, 광주, 발전"
28,"여사, 부산, 방문, 마을, 시장, 휴가, 문화, 전쟁, 지난, 대통령"
29,"여사, 부산, 마을, 방문, 문화, 윤석열, 시민, 미래, 대통령, 휴가"
30,"일자리, 총리, 지역, 청년, 산업, 지방, 대상, 민생, 문제, 광주"
31,"타워, 일자리, 전국, 뉴스, 오후, 대상, 서울, 기자, 보호, 보험"
32,"타워, 일자리, 촬영, 기념, 전국, 주요, 뉴스, 오후, 대상, 서울"
33,"타워, 일자리, 촬영, 기념, 전국, 주요, 뉴스, 오후, 대상, 서울"
34,"타워, 일자리, 참석, 전국, 뉴스, 오후, 대상, 서울, 기자, 보안"
35,"타워, 일자리, 참석, 전국, 장관, 뉴스, 오후, 대상, 서울, 기자"
36,"대상, 타워, 일자리, 경남, 종합, 전국, 뉴스, 오후, 서울, 기자"
37,"후보자, 의원, 위장전입, 민주당, 삭감, 장남, 예산, 상임, 과학기술, 정부"
38,"대변인, 혁신, 사건, 책임, 의혹, 민주당, 관련, 사람, 대표, 제재"
39,"민주당, 질문, 여야, 합의, 특검법, 복권, 민생, 오늘, 발의, 법안"
