Topic,Words
1,"사단, 대통령, 의료, 장병, 의무, 송편, 주민, 대대, 지역, 기관"
2,"사단, 대통령, 장병, 부대, 육군, 승리, 방문, 사진, 상병, 격려"
3,"포럼, 대통령, 세계, 정치, 연설, 참석, 자리, 제시, 시대, 혁신"
4,"사단, 대통령, 장병, 부대, 의료, 승리, 의무, 전방, 강원도, 근무"
5,"사단, 대통령, 장병, 국가, 부대, 의료, 육군, 전방, 방문, 사령부"
6,"특검법, 상병, 사건, 대통령실, 수사, 사단, 대한, 추천, 조사, 관계자"
7,"사단, 대통령, 장병, 부대, 대통령실, 특검법, 국가, 의료, 승리, 상병"
8,"사단, 대통령, 부대, 장병, 의무, 승리, 태세, 대대, 격려, 국가"
9,"사단, 대통령, 장병, 부대, 승리, 방문, 육군, 대통령실, 상병, 국군"
10,"사단, 대통령, 장병, 부대, 방문, 의료, 격려, 화천군, 주민, 기관"
11,"사단, 대통령, 승리, 부대, 의료, 전방, 장병, 의무, 의원, 지역"
12,"사단, 대통령, 장병, 승리, 의료, 부대, 육군, 주민, 군인, 간부"
13,"재개, 중단, 대상, 특별, 기관, 국민, 정부, 운영, 지난해, 미군"
14,"사단, 대통령, 장병, 윤석열, 전방, 육군, 방문, 강원도, 사령부, 추석"
15,"사단, 대통령, 화천군, 방문, 장병, 강원, 육군, 재판매, 윤석열, 명절"
16,"사단, 대통령, 부대, 승리, 장병, 의료, 의무, 국군, 방문, 대대"
17,"사단, 대통령, 장병, 전방, 의료, 부대, 강원도, 육군, 윤석열, 지역"
18,"사단, 대통령, 윤석열, 육군, 방문, 강원, 장병, 뉴스, 기자, 격려"
19,"사단, 대통령, 부대, 의료, 승리, 지역, 장병, 방문, 격려, 의무"
20,"사단, 대통령, 의무, 의료, 대대, 주민, 방문, 부대, 가족, 지역"
21,"사단, 대통령, 장병, 의료, 부대, 기관, 의무, 방문, 승리, 격려"
22,"화천군, 강원, 승리, 재판매, 의무, 사단, 윤석열, 육군, 금지, 의원"
23,"군인, 화천군, 강원, 승리, 재판매, 인사, 사단, 의무, 윤석열, 육군"
24,"화천군, 국방부, 치료, 강원, 승리, 재판매, 사단, 의무, 시설, 윤석열"
25,"방문, 화천군, 강원, 응급실, 승리, 재판매, 격려, 의무, 사단, 근무"
26,"간담, 간부, 화천군, 강원, 재판매, 사단, 윤석열, 육군, 금지, 명절"
27,"화천군, 세트, 송편, 전달, 강원, 재판매, 장병, 사단, 윤석열, 육군"
28,"화천군, 강원, 재판매, 사령부, 사단, 윤석열, 육군, 금지, 명절, 대통령"
29,"대통령, 군악대, 김남준, 상병, 방탄소년단, 화천군, 리더, 아래, 복무, 강원"
30,"방문, 화천군, 민간, 강원, 응급실, 승리, 재판매, 의무, 사단, 윤석열"
31,"화천군, 강원, 재판매, 격려, 장병, 사단, 윤석열, 육군, 금지, 명절"
32,"장병, 사단, 기념, 열대, 전방, 사령부, 촬영, 강원도, 윤석열, 육군"
33,"장병, 사단, 열대, 발언, 전방, 사령부, 격려, 촬영, 강원도, 기념"
34,"사단, 열대, 전방, 사령부, 장병, 촬영, 강원도, 기념, 윤석열, 육군"
35,"장병, 사단, 열대, 전방, 사령부, 인사, 촬영, 강원도, 기념, 윤석열"
36,"사단, 열대, 전방, 사령부, 장병, 인사, 촬영, 강원도, 기념, 윤석열"
37,"대표, 음악, 상황, 선물, 소개, 노래, 대통령, 출연, 라디오, 추석"
38,"대표, 정치, 국민, 상황, 협의, 방송, 라며, 한동훈, 의료, 의정"
39,"대표, 상황, 한동훈, 정치, 방송, 해결, 음악, 국민, 의료, 출연"
40,"대표, 자리, 국민, 한동훈, 의정, 여야, 협의, 라며, 소개, 해결"
41,"대표, 음악, 상황, 선물, 소개, 한동훈, 노래, 추석, 국민, 맞이"
42,"상황, 노래, 대표, 해결, 국민, 한동훈, 여야, 라디오, 출연, 정치"
43,"개혁, 대표, 상황, 음악, 노래, 계속, 해결, 의료, 지금, 대통령"
44,"의료, 대표, 국민, 문제, 의정, 추천, 소개, 상황, 여야, 라디오"
45,"대표, 음악, 상황, 소개, 한동훈, 노래, 국민, 맞이, 라디오, 출연"
46,"선거, 후보, 민주당, 대표, 혁신, 국민, 서울시, 지난, 한동훈, 인천"
47,"대표, 상황, 해결, 자리, 한동훈, 응급실, 방송, 민주당, 추석, 국민"
48,"혁신, 격려, 부산, 명절, 뉴스, 방문, 대표, 추석, 병원, 법적"
49,"혁신, 격려, 부산, 명절, 뉴스, 방문, 대표, 추석, 병원, 법적"
50,"혁신, 차례, 부산, 참석, 뉴스, 대표, 추석, 별로, 별도, 범죄"
51,"부산, 대표, 혁신, 차례, 참석, 후보, 의원, 뉴스, 추석, 보건"
52,"부산, 대표, 혁신, 촬영, 후보, 기념, 명절, 의원, 뉴스, 방문"
53,"혁신, 차례, 부산, 참석, 이동, 뉴스, 대표, 추석, 법안, 법적"
54,"혁신, 차례, 인사, 시민, 부산, 참석, 뉴스, 대표, 추석, 법적"
55,"부산, 대표, 혁신, 후보, 의원, 명절, 뉴스, 방문, 추석, 병원"
56,"화폐, 국민, 방탄소년단, 가상, 야당, 추석, 부산, 논란, 반대, 치료"
57,"모습, 대표, 아버지, 가족, 아들, 존재, 추석, 민주당, 명절, 답변"
58,"국민, 추석, 대표, 야당, 아들, 대변인, 민주당, 아버지, 부모, 경북"
59,"의원, 주민, 방문, 국민, 의료, 전통, 응급의료, 시장, 체계, 인사"
60,"대표, 민주당, 아버지, 가족, 한가위, 아들, 페이스북, 존재, 서로, 현실"
