Topic,Words
1,"선수, 파리, 금메달, 패럴림픽, 대통령, 대한민국, 감동, 지도자, 선수단, 체육관"
2,"대선, 트럼프, 투표, 대통령, 우리나라, 변호사, 기소, 도널드, 주장, 공화당"
3,"선수, 금메달, 패럴림픽, 선수단, 감동, 지도자, 대통령, 페이스북, 파리, 대한민국"
4,"선수, 선수단, 금메달, 대통령, 패럴림픽, 파리, 대한민국, 감동, 지도자, 촬영"
5,"대출, 실장, 실수, 형태, 부동산, 정부, 인하, 불안, 세대, 금리"
6,"선수, 대통령, 금메달, 지도자, 패럴림픽, 감동, 파리, 대한민국, 오른, 윤석열"
7,"선수, 금메달, 대통령, 감동, 경기, 패럴림픽, 드라마, 선수단, 지도자, 파리"
8,"선수, 금메달, 파리, 대통령, 패럴림픽, 감동, 경기, 대한민국, 오른, 비롯"
9,"선수, 파리, 금메달, 대통령, 라며, 패럴림픽, 감동, 지도자, 대한민국, 오른"
10,"선수, 파리, 금메달, 대통령, 패럴림픽, 감동, 지도자, 프랑스, 대한민국, 오른"
11,"여사, 검찰, 불기소, 혐의, 수사, 명품, 가방, 목사, 위원, 내용"
12,"실장, 부동산, 불안, 지원, 형태, 야기, 정책, 대해, 인하, 둔화"
13,"논의, 증원, 의료, 대통령실, 입시, 관계자, 의대, 구애, 차관, 숫자"
14,"실장, 대출, 실수, 부동산, 불안, 정책, 세대, 어려움, 형태, 최근"
15,"대통령실, 증원, 의료, 협의, 관계자, 의대, 합리, 정원, 제안, 라며"
16,"학년, 대통령실, 논의, 백지, 입장, 증원, 의대, 의료, 차관, 의협"
17,"의료, 대통령실, 협상, 의대, 제시, 대표, 사과, 협의, 증원, 야당"
18,"실장, 소득, 대통령실, 지원, 정책, 정부, 인하, 부동산, 금리, 대해"
19,"의료, 대통령실, 협의, 학년, 논의, 증원, 의대, 참여, 여야, 대화"
20,"실장, 공급, 가격, 인하, 대출, 아파트, 금리, 정책, 전환, 작업"
21,"대출, 실장, 실수, 부동산, 인하, 금리, 확대, 정부, 대해, 가격"
22,"의료, 증원, 학년, 협의, 의대, 대통령실, 도지사, 논의, 대화, 정부"
23,"의대, 증원, 대통령실, 정원, 논의, 백지, 의정, 학년, 의협, 여야"
24,"실장, 대출, 실수, 부동산, 가격, 형태, 인하, 금리, 대해, 지원"
25,"대통령실, 증원, 학년, 의대, 논의, 의료, 백지, 협의, 여당, 합리"
26,"논의, 증원, 의대, 입시, 대통령실, 주장, 입장, 의료, 학년, 정원"
27,"사건, 검찰, 불기소, 처분, 심의, 여사, 목사, 명품, 의혹, 관심"
28,"관계, 총리, 양국, 협력, 대통령, 정상, 일본, 발전, 달라, 대통령실"
29,"의대, 증원, 정원, 대통령실, 논의, 의정, 학년, 여야, 협의, 입장"
30,"대통령실, 증원, 관계자, 협의, 의료, 합리, 입장, 의대, 제안, 라며"
31,"의료, 증원, 대통령실, 의대, 개혁, 협의, 정부, 대화, 입장, 유예"
32,"단체, 대통령실, 논의, 의사, 협의, 입장, 증원, 인정, 통일, 의대"
33,"가방, 여사, 검찰, 명품, 목사, 제출, 처분, 절차, 선물, 위반"
34,"실장, 대출, 인하, 지원, 부동산, 어려움, 부분, 실수, 대해, 금리"
35,"논의, 증원, 의료, 대통령실, 입시, 관계자, 의대, 구애, 차관, 고위"
36,"양국, 협력, 일본, 총리, 성과, 대통령, 관계, 계속, 주년, 내년"
37,"대통령, 대표, 검찰, 공감, 수사, 정치, 갈등, 민주당, 경남, 문재인"
38,"의장, 주가, 의원, 주식, 정책, 목소리, 최고, 공개, 주장, 유예"
39,"민주당, 의료, 협의, 여당, 정부, 여야, 제안, 협상, 정원, 예산"
40,"위원, 최고, 총선, 음악, 국립, 국민, 검찰, 경찰, 혐의, 부산"
41,"의혹, 검찰, 여사, 수사, 추석, 대통령, 질문, 대표, 재판, 야당"
