Topic,Words
1,"양국, 체코, 협력, 원전, 첨단, 대통령, 코바, 기술, 미래, 체결"
2,"관계, 측은, 체코, 동반, 수립, 전략, 양국, 공동, 대한민국, 안보"
3,"협력, 문서, 원전, 체코, 체결, 산업, 양국, 배터리, 건의, 원자력"
4,"양국, 체코, 협력, 원전, 알라, 전략, 대통령, 연구개발, 공동, 건설"
5,"체코, 언론, 공동, 총리, 알라, 공식, 청사, 페트, 프라하, 방문"
6,"체코, 총리와, 진성, 언론, 알라, 청사, 페트, 프라하, 윤석열, 발표"
7,"체코, 총리와, 진성, 언론, 알라, 청사, 페트, 프라하, 윤석열, 발표"
8,"양국, 관계, 안보, 공동, 알라, 체코, 대통령, 동반, 전략, 한반도"
9,"양국, 체코, 원전, 협력, 공동, 대통령, 전략, 발전, 알라, 건설"
10,"체코, 산업, 장관, 협력, 프레임워크, 무역, 배터리, 첨단, 공급망, 양해각서"
11,"체코, 산업, 장관, 협력, 프레임워크, 무역, 배터리, 첨단, 공급망, 양해각서"
12,"체코, 산업, 장관, 협력, 프레임워크, 무역, 배터리, 첨단, 공급망, 양해각서"
13,"체코, 우리나라, 원자력, 합의, 양국, 강화, 계기, 관계, 공식, 방문"
14,"체코, 산업, 장관, 협력, 프레임워크, 무역, 배터리, 첨단, 공급망, 양해각서"
15,"양국, 협력, 체코, 알라, 첨단, 총리, 대통령, 공동, 원전, 분야"
16,"체코, 장관, 산업, 프레임워크, 무역, 건의, 안덕, 촉진, 요제프, 임석"
17,"체코, 양해각서, 장관, 협력, 우크라이나, 고속, 철도, 임석, 서명, 총리"
18,"체코, 장관, 산업, 프레임워크, 무역, 건의, 안덕, 촉진, 요제프, 임석"
19,"체코, 장관, 산업, 프레임워크, 무역, 건의, 안덕, 촉진, 요제프, 임석"
20,"체코, 장관, 산업, 프레임워크, 무역, 건의, 안덕, 촉진, 요제프, 임석"
21,"체코, 양해각서, 장관, 협력, 우크라이나, 고속, 철도, 임석, 서명, 총리"
22,"체코, 장관, 협력, 우크라이나, 고속, 철도, 양해각서, 임석, 진성, 서명"
23,"체코, 장관, 협력, 우크라이나, 고속, 철도, 양해각서, 임석, 진성, 서명"
24,"양국, 협력, 체코, 알라, 첨단, 원전, 철도, 분야, 대통령, 발전"
25,"양국, 협력, 체코, 원전, 대통령, 발전, 공동, 확대, 관계, 전략"
26,"협력, 원전, 양국, 체코, 문서, 산업, 배터리, 체결, 원자력, 첨단"
27,"체코, 장관, 양해각서, 요제프, 임석, 진성, 통상부, 파트너, 켈라, 서명"
28,"체코, 장관, 양해각서, 요제프, 임석, 진성, 통상부, 파트너, 켈라, 서명"
29,"체코, 장관, 양해각서, 요제프, 임석, 진성, 통상부, 파트너, 켈라, 서명"
30,"체코, 장관, 양해각서, 요제프, 임석, 통상부, 파트너, 켈라, 서명, 프로그램"
31,"체코, 장관, 양해각서, 요제프, 임석, 통상부, 파트너, 켈라, 서명, 프로그램"
32,"체코, 장관, 양해각서, 요제프, 임석, 통상부, 파트너, 켈라, 서명, 프로그램"
33,"체코, 외교부, 장관, 이행, 동반, 임석, 행동, 서명, 관계, 총리"
34,"체코, 외교부, 장관, 이행, 동반, 임석, 행동, 서명, 관계, 총리"
35,"체코, 공과대학, 대학교, 총장, 플젠, 두산, 파워, 공장, 스코다, 임석"
36,"체코, 산업, 통상, 장관, 플젠, 두산, 파워, 주기, 공장, 스코다"
37,"의원, 보도, 국민, 위원, 당시, 대해, 감사, 의혹, 사이트, 위원장"
38,"구형, 검찰, 비판, 대표, 이재명, 징역, 대한, 부정, 법원, 통해"
39,"구형, 검찰, 대표, 대선, 민주당, 리스크, 공판, 정의, 의혹, 결심"
40,"양국, 체코, 원전, 협력, 대통령, 협약, 과학기술, 철도, 산업, 분야"
41,"검찰, 구형, 민주당, 판단, 대표, 법원, 정치, 징역, 정의, 대변인"
42,"체코, 알라, 협력, 플젠, 두산, 달러, 투입, 파워, 주기, 공장"
43,"체코, 동맹, 포괄, 원전, 기대, 원자력, 제도, 언론, 공동, 총리"
44,"코바, 원전, 양국, 언론, 사례, 미래, 공동, 총리, 알라, 체코"
45,"검찰, 구형, 민주당, 기소, 대표, 이재명, 공직선거법, 혐의, 사건, 정치"
46,"의원, 의혹, 보도, 주장, 대해, 위원, 요구, 국민, 경남, 대표"
47,"위기, 주의, 단계, 피해, 지역, 주말, 라인, 수도권, 방송, 지방"
48,"구형, 검찰, 대표, 민주당, 공직선거법, 징역, 대변인, 통상, 판단, 위반"
49,"기상청, 범죄, 공무원, 촬영, 수사, 의원, 근무, 불법, 광주, 지급"
50,"허위, 김문기, 대표, 공직선거법, 백현동, 공판, 이재명, 혐의, 결심, 서초구"
51,"의원, 수사, 부부, 대통령, 경남, 검찰, 혐의, 보도, 국민, 선거"
52,"대표, 구형, 민주당, 통상, 대해, 징역, 이재명, 선거, 재판, 협의"
53,"대표, 징역, 구형, 검찰, 공직선거법, 이재명, 백현동, 위반, 혐의, 법원"
54,"민주당, 토론, 폐지, 시행, 국민, 토론회, 투자자, 대표, 금융투자, 유튜브"
55,"대표, 공직선거법, 혐의, 공판, 재판, 민주당, 허위, 기소, 선고, 대선"
56,"국민, 민주당, 통과, 행사, 건의, 연합뉴스, 대통령, 정권, 부부, 부정"
57,"원전, 체코, 플젠, 알라, 협력, 총리, 원자력, 두산, 대통령, 협약"
58,"기소, 검찰, 대표, 혐의, 결심, 허위, 공직선거법, 공판, 민주당, 사실"
59,"대표, 대선, 선고, 공직선거법, 민주당, 재판, 전망, 확정, 검찰, 위반"
60,"검찰, 허위, 대표, 사실, 피고인, 기소, 재판, 이재명, 김문기, 거짓말"
61,"대표, 혐의, 통상, 선거, 구형, 재판, 협의, 오늘, 민주당, 대해"
62,"오전, 희망, 보안, 부상, 부산, 부사, 부분, 부부, 부문, 부동산"
63,"대표, 선고, 혐의, 재판, 구형, 결심, 백현동, 공판, 대선, 의혹"
64,"이재명, 대표, 민주당, 공판, 공직선거법, 뉴스, 서초구, 위반, 서울중앙지법, 결심"
65,"대표, 이재명, 민주당, 통상, 선거, 구형, 재판, 협의, 국회, 대해"
66,"구형, 검찰, 징역, 대표, 선고, 통상, 민주당, 공직선거법, 의원, 재판"
67,"대표, 공직선거법, 공판, 징역, 이재명, 구형, 서울중앙지법, 서초구, 법원, 결심"
68,"대표, 공직선거법, 공판, 징역, 이재명, 구형, 서울중앙지법, 서초구, 법원, 결심"
69,"대표, 공직선거법, 공판, 징역, 이재명, 구형, 서울중앙지법, 서초구, 법원, 결심"
70,"대표, 공직선거법, 공판, 징역, 이재명, 구형, 서울중앙지법, 서초구, 법원, 결심"
71,"대표, 혐의, 검찰, 대선, 거짓말, 허위, 공직선거법, 선고, 구형, 민주당"
72,"대표, 공직선거법, 공판, 징역, 이재명, 구형, 서울중앙지법, 서초구, 법원, 결심"
73,"알라, 양국, 체코, 총리, 협력, 항공, 초청, 분야, 지지, 자유"
74,"계약, 의원, 업체, 의회, 가구, 경찰, 조사, 가족, 이름, 북부"
75,"측은, 관계, 체코, 동반, 수립, 양국, 전략, 윤석열, 안보, 대한민국"
76,"체코, 협력, 양국, 대통령, 분야, 관계, 원전, 원자력, 알라, 터빈"
77,"교육, 위원회, 국가, 논의, 보고, 발전, 장기, 검토, 시행, 회의"
78,"후보, 일본, 문제, 명의, 대해, 연설, 주변, 나라, 안보, 지방"
79,"과학기술, 제도, 장기, 예산, 과학, 의무, 이스라엘, 도입, 연구소, 목적"
80,"국민, 원장, 유튜브, 역사, 채널, 교육, 영상, 생각, 보수, 공무원"
81,"호우, 전국, 경남, 수도권, 강원, 중단, 도로, 북부, 단계, 경기"
82,"의회, 의원, 센터, 지원, 종합, 논의, 개선, 참석, 개최, 서비스"
83,"수입, 모니터링, 입장, 정부, 중국, 규제, 조치, 검토, 일본, 참여"
84,"펀드, 사회, 서비스, 투자, 혁신, 규모, 기업, 민간, 자금, 육성"
85,"조성, 지방, 설계, 보고, 자연, 도시, 방안, 사업, 허가, 소통"
86,"후보, 일본, 문제, 연설, 안보, 담당, 발언, 명의, 대응, 총리"
87,"예산, 사업, 시민, 총회, 선정, 주민, 참여, 전시, 최종, 확정"
88,"전쟁, 특정, 지역, 지구, 기억, 경북, 참가, 투입, 단체, 경찰"
