Topic,Words
1,"혐의, 대통령, 유튜브, 방송, 검찰, 윤석열, 발언, 판단, 자살, 사장"
2,"체코, 원전, 대통령, 정부, 협력, 양국, 사업, 경제, 최종, 성공"
3,"체코, 개혁, 대통령, 대표, 일정, 공식, 의료, 지도, 의대, 정원"
4,"부위, 원장, 서울, 청사, 조정, 민간, 종로구, 청년, 촬영, 기념"
5,"부위, 원장, 서울, 청사, 민간, 조정, 종로구, 청년, 정책, 위원회"
6,"본회의, 원내대표, 국회, 국민, 민주당, 추경호, 특검법, 오늘, 의료, 법안"
7,"청년, 부위, 원장, 정책, 조정, 벤처기업, 중소, 협회, 기본, 역할"
8,"체코, 원전, 대통령, 협력, 한미, 양국, 중국, 계약, 건설, 사업"
9,"체코, 대통령, 원전, 건설, 방문, 양국, 공항, 성공, 공식, 연합뉴스"
10,"청년, 총리, 의료, 추석, 정부, 체계, 연휴, 진료, 국민, 응급실"
11,"체코, 대통령, 한동훈, 윤석열, 공항, 경기도, 국민, 대표, 뉴스, 오전"
12,"대통령, 체코, 공식, 윤석열, 공항, 방문, 인사, 한동훈, 여사, 김건희"
13,"신당, 대통령, 개혁, 김건희, 책임, 대표, 반대, 긍정, 처리, 검토"
14,"여사, 위원, 최고, 김건희, 정치, 국민, 방문, 면서, 지적, 윤석열"
15,"청년, 총리, 응급실, 환자, 의료, 연휴, 정부, 국민, 청사, 추석"
16,"법안, 민주당, 특검법, 본회의, 김건희, 여사, 경영, 주가, 의사, 대해"
17,"대표, 대통령, 협의, 국민, 한동훈, 대화, 이후, 의료, 체코, 연휴"
18,"대통령, 대표, 지도, 의료, 한동훈, 체코, 추석, 개혁, 점검, 국민"
19,"한동훈, 체코, 공항, 추경호, 경기도, 윤석열, 원내대표, 대화, 대통령, 국민"
20,"체코, 원전, 협력, 대통령, 한미, 군사, 성공, 양국, 중국, 건설"
21,"청년, 총리, 응급실, 추석, 연휴, 정부, 국민, 체계, 의료, 진료"
22,"원내대표, 개입, 범죄, 대통령, 조정, 민주당, 보도, 회의, 국민, 정책"
23,"대표, 대통령, 의료, 개혁, 소통, 추석, 비롯, 한동훈, 지도, 의대"
24,"서울, 청사, 종로구, 장관, 참석, 사회, 뉴스, 정부, 기자, 보장"
25,"서울, 청사, 종로구, 장관, 참석, 뉴스, 정부, 기자, 보험, 보장"
26,"서울, 청사, 종로구, 발언, 뉴스, 정부, 기자, 훈련, 보유, 보도"
27,"서울, 청사, 종로구, 뉴스, 정부, 기자, 보이, 보급, 보도, 보안"
28,"서울, 청사, 종로구, 장관, 뉴스, 정부, 기자, 보호, 보험, 보장"
29,"서울, 청사, 종로구, 장관, 참석, 뉴스, 정부, 기자, 보험, 보장"
30,"서울, 청사, 종로구, 장관, 비롯, 뉴스, 정부, 기자, 보호, 보험"
31,"서울, 청사, 종로구, 참석, 뉴스, 정부, 기자, 보이, 보도, 보안"
32,"서울, 청사, 종로구, 위원, 금융, 참석, 뉴스, 정부, 기자, 보도"
33,"서울, 청사, 종로구, 장관, 참석, 뉴스, 정부, 기자, 보험, 보장"
34,"체코, 대통령, 원전, 양국, 공항, 참석, 공식, 성공, 일정, 회담"
35,"서울, 청사, 종로구, 발언, 뉴스, 정부, 기자, 훈련, 보유, 보도"
36,"서울, 청사, 종로구, 의사, 뉴스, 정부, 기자, 보장, 보안, 보유"
37,"정책, 민주당, 조정, 국회, 의원, 회의, 의장, 시행, 의견, 원내대표"
38,"본회의, 특검법, 민주당, 원내대표, 국민, 법안, 국회, 추경호, 야당, 합의"
39,"필리버스터, 특검법, 본회의, 국회, 국민, 합의, 여야, 김건희, 거부, 여사"
40,"본회의, 특검법, 국민, 여야, 국회, 원내대표, 오늘, 처리, 민주당, 의원"
41,"의원, 신당, 의혹, 개혁, 개입, 대통령, 여사, 위원장, 국민, 요구"
42,"의원, 신당, 개혁, 여의도, 본회의, 대화, 혁신, 국회, 앞서, 오후"
43,"사업, 박람회, 정원, 조성, 의원, 공간, 민주당, 확보, 기후, 공원"
44,"추경호, 여의도, 본회의, 원내대표, 발언, 민주당, 국회, 국민, 오후, 서울"
45,"특검법, 본회의, 법안, 김건희, 필리버스터, 여사, 국회, 원내대표, 민주당, 국민"
46,"수사, 가족, 대통령, 라면, 시장, 혐의, 행위, 이유, 지적, 일부"
47,"본회의, 필리버스터, 국회, 야당, 특검법, 국민, 처리, 민주당, 추경호, 여의도"
48,"본회의, 제보, 특검법, 검색, 김건희, 여사, 이메일, 카카오, 처리, 홈페이지"
49,"한동훈, 서울, 특검법, 여의도, 본회의, 예고, 위원, 발언, 국회, 회의"
50,"대표, 회담, 여야, 국민, 논의, 추석, 한동훈, 특검법, 협의, 민주당"
