Topic,Words
1,"기증, 권진규, 고인, 박물관, 중앙"
2,"라인, 야후, 네이버, 일본, 소프트뱅크"
3,"중국, 미국, 매각, 시장, 주가"
4,"탄소, 사업, 배출, 서비스, 통해"
5,"매수, 지능, 인공, 개미, 서학"
6,"자산, 디지털, 금융, 부산, 김치"
7,"대통령, 북한, 푸틴, 러시아, 방문"
8,"블랙, 기술, 시작, 주식, 예언"
9,"보험, 실손, 중국, 손해, 세대"
10,"게임, 글로벌, 서비스, 대표, 출시"
11,"웹툰, 엔터테인먼트, 상장, 미국, 네이버"
12,"대표, 민주당, 국민, 의원, 이재명"
13,"습관, 어스, 아이디, 할인, 수수료"
14,"대회, 동물원, 후원, 사자, 믹스"
15,"상품, 자율, 주행, 수면, 쿠팡"
16,"노컷뉴스, 회의, 세상, 부당, 지역"
17,"분양, 가구, 항생제, 조합, 일반"
18,"클라우드, 계획, 관광, 외국인, 기업"
19,"기온, 서울, 전남, 전국, 코픽스"
20,"제공, 할인, 기후, 얼음, 적용"
21,"사이버, 안보리, 토의, 안보, 의대"
22,"경찰, 혐의, 성폭행, 사건, 조사"
23,"중국, 핵탄두, 미국, 러시아, 북한"
24,"금리, 투자, 미국, 국채, 하락"
25,"공차, 작업, 서울, 대표, 삼척"
26,"노선, 정류장, 버스, 조정, 차로"
27,"비비고, 제품, 라면, 한국, 스웨덴"
28,"의상, 대표, 뮤지컬, 감자, 쿠팡"
29,"내각, 네타냐후, 브랜드, 이스라엘, 총리"
30,"위험, 네이버, 시스템, 평가, 안전성"
31,"직원, 사업, 사장, 고려아연, 소통"
32,"미국, 수준, 금리, 지역, 주택"
33,"대표, 운영, 던킨, 로란, 스포츠"
34,"한국, 베트남, 보안, 조사, 강판"
35,"서비스, 업무, 마이, 박스, 카카오"
36,"대통령, 불법, 만전, 비상, 서울대"
37,"공급, 주택, 태양광, 갤럭시, 발전소"
38,"이유식, 호텔, 세탁, 서비스, 국내"
39,"의료, 교수, 병원, 집단, 정부"
40,"중남미, 아프리카, 여행, 멕시코, 칸쿤"
41,"롯데, 직무, 채용, 위해, 역량"
42,"정부, 상속세, 내일, 개편, 종부세"
43,"광고, 바이오, 세계, 미국, 행사"
44,"인도, 사고, 테슬라, 자동차, 주가"
45,"러시아, 북한, 푸틴, 대통령, 군사"
46,"가자지구, 구호, 이스라엘, 전투, 중단"
47,"뉴스, 준비, 조사, 충북, 식사"
48,"정보, 허위, 조작, 대응, 사업자"
49,"서비스, 데이터, 대출, 플랫폼, 제공"
50,"가상, 자산, 거래, 거래소, 심사"
51,"수소, 글로벌, 포럼, 탄소, 국제"
52,"데이터, 합성, 놀이기구, 개인정보, 탑승객"
53,"맞춤, 기업, 시험, 시스템, 건기"
54,"저축은행, 평가, 자산, 건전성, 대상"
55,"필리핀, 중국, 리베이트, 그림, 상승"
56,"알뜰폰, 가구, 공급, 가입자, 정부"
57,"스테이지, 엑스, 청문, 주파수, 취소"
58,"현대차, 사장, 조지아주, 공장, 그룹"
59,"자전거, 참전, 미국, 기념비, 장관"
60,"프로그램, 기술, 지원, 스타트업, 기업"
61,"원주민, 우울증, 문화, 사람, 북미"
62,"리츠, 투자, 사업, 개발, 리튬"
63,"공무원, 대출, 민원, 휴대폰, 세운"
64,"뮤지컬, 디자인, 뉴욕, 작품, 브로드웨이"
65,"오늘, 과학기술, 중이온, 수정체, 연구원"
66,"중국, 조사, 수준, 학생, 비율"
67,"지갑, 보관, 보안, 코인, 방산"
68,"당근, 통해, 공장, 오토, 스토어"
69,"철도, 공단, 노동, 한국, 재활용"
70,"산업, 바이오, 금융, 은행, 제약"
71,"교환, 기술, 계약, 시스템, 개발"
72,"과장, 사업, 기업, 정책, 교통"
73,"언론, 대표, 기자, 애완견, 검찰"
74,"병원, 환자, 교수, 진료, 서울대"
75,"이스라엘, 해부, 헤즈볼라, 목적, 의대"
76,"회장, 판결, 주식, 분할, 판단"
77,"상권, 신장암, 콩팥, 지역, 치료"
78,"한국, 사업, 낙태, 작가, 검토"
79,"장관, 대통령, 개각, 대통령실, 인사"
80,"스님, 사모, 교육, 교회, 한자"
81,"조지아, 호텔, 기자, 행사, 서울"
82,"최저임금, 월드, 경영, 적용, 미만"
83,"교회, 수면, 사막화, 목사, 방지"
84,"배터리, 인도, 개발, 투자, 고체"
85,"서비스, 네이버, 도서관, 이음, 디지털"
86,"의원, 여사, 교회, 대통령, 인도"
87,"노조, 위반, 과태료, 조사, 노총"
88,"행동, 집단, 교사, 명령, 의협"
89,"문화, 관광, 양조장, 지역, 제조"
90,"지역, 본부장, 승진, 기획, 실장"
91,"국회, 민주당, 국민, 원내대표, 의원"
92,"사업, 현장, 출생, 제도, 지원"
93,"북한, 대통령, 푸틴, 러시아, 김정은"
94,"자극, 피부, 그룹, 청주, 스틱"
95,"대통령, 수사, 검찰, 지지율, 조사"
96,"배달, 점주, 라이더, 가맹, 배민"
97,"음악, 제품, 네트워크, 음질, 사용"
98,"버스, 카드, 포토, 사업, 대학"
99,"지역, 중국, 보안, 지난, 결과"
100,"아버지, 이스라엘, 사고, 레바논, 급발진"
