Topic,Words
1,"지수, 미국, 거래, 하락, 시장"
2,"배출, 시장, 거래, 온실가스, 할당"
3,"인권, 북한, 내용, 카드, 개선"
4,"금융, 기업, 은행, 올해, 우리금융"
5,"중국, 캐나다, 올해, 입국, 탄소"
6,"커머스, 농가, 소녀, 농락, 시즌"
7,"이스라엘, 인질, 하마스, 기자, 폴란드"
8,"의료, 차관, 상황, 정부, 국민"
9,"정부, 의원, 국민, 서비스, 주문"
10,"협력, 한국, 일본, 양국, 프랑스"
11,"상품, 센터, 블랙, 슈퍼, 물류"
12,"교섭, 노조, 한국, 기독교, 기사"
13,"심부전, 환자, 치료, 디아, 케렌"
14,"병원, 응급실, 의료, 진료, 환자"
15,"백신, 접종, 소아마비, 가자지구, 이스라엘"
16,"스타트업, 투자, 행사, 공격, 창업"
17,"대통령, 회장, 차량, 이승만, 연구원"
18,"의원, 민주당, 대표, 국민, 국회"
19,"방심위, 삭제, 그램, 텔레, 수달"
20,"시설, 예방, 거품, 안전, 관광"
21,"사업, 스타트업, 개발, 지구, 계획"
22,"대출, 은행, 규제, 비율, 신용"
23,"후보자, 전기차, 의원, 대한, 대해"
24,"펀드, 성관계, 독도, 테러, 위해"
25,"택시, 가을, 영양, 시작, 멧돼지"
26,"의원, 한미, 영화제, 협력, 장관"
27,"점검, 혈압, 미국, 호수, 일본"
28,"그린벨트, 박진호, 해제, 패럴림픽, 사격"
29,"학생, 전형, 보안, 모집, 선발"
30,"가구, 분양, 대통령, 서울, 청약"
31,"빗썸, 코리아, 사진, 부스, 직원"
32,"브랜드, 현대, 부산, 공간, 커넥트"
33,"지역, 서울, 고용, 쿠팡, 물류"
34,"주택, 대출, 제한, 관리, 금융"
35,"보안, 월드, 기술, 인증, 코인"
36,"추천, 특검, 대표, 특검법, 민주당"
37,"대통령, 국회, 개원, 계엄, 불참"
38,"사고, 벤츠, 배터리, 경찰, 발생"
39,"교황, 인도네시아, 자카르타, 방문, 프란치스코"
40,"사업, 케이블카, 환경, 통도사, 롯데"
41,"병원, 응급실, 전문의, 응급의학, 의료"
42,"미국, 노조, 해리스, 대통령, 부통령"
43,"셰익스피어, 번역, 교수, 전집, 작품"
44,"게임, 수이, 수면, 체인, 블록"
45,"경찰, 네이버, 디지털, 부산, 사우디"
46,"교회, 북한, 뉴질랜드, 탈북민, 선교"
47,"삼성, 업무, 파일럿, 에이전트, 성형"
48,"포스코, 흑연, 공급망, 호주, 투자"
49,"훌리오, 브랜드, 데킬라, 서울, 통해"
50,"교도소, 의료, 협약, 탈옥, 콩고"
51,"페이, 상품, 스카이라이프, 고객, 카카오"
52,"시장, 인상, 주파수, 월급, 더블"
53,"러닝, 고고학자, 동계, 아식스, 뉴발란스"
54,"울산, 공업, 재즈, 호선, 로터리"
55,"갤러리, 미술관, 서울, 뉴스, 제보"
56,"인증, 제품, 임플란트, 치과, 스템"
57,"대통령, 사실, 장관, 해병대, 사단"
58,"수사, 후보자, 검찰, 대통령, 의원"
59,"사업, 장관, 예산, 용산, 전용"
60,"연극, 보도지침, 청소년, 클락, 사건"
61,"버스, 노조, 경기도, 파업, 임금"
62,"내일, 오늘, 서울, 아침, 기온"
63,"트럼프, 미국, 차장, 안보, 해리스"
64,"구매, 사업, 물류, 시스템, 공항"
65,"아이폰, 화웨이, 애플, 출시, 더블"
66,"정비, 지구, 계획, 조작, 성수"
67,"물가, 안정, 민주당, 주식, 대표"
68,"인천공항, 중국, 호텔, 제조, 자동차"
69,"우크라이나, 자전거, 남산, 러시아, 행사"
70,"스프링, 대표, 포켓, 통해, 시몬"
71,"북한, 러시아, 사이버, 관광객, 지난"
72,"통일, 북한, 한반도, 중국, 국제"
73,"청년, 위챗, 정책, 최대, 민주"
74,"협력, 서기장, 베트남, 대통령, 건설"
75,"우크라이나, 공격, 대통령, 공습, 렌스"
76,"안세영, 노소영, 대출, 위해, 심장"
77,"학과, 보호, 군인, 리솜, 일병"
78,"학생, 선불, 정착, 대회, 원금"
79,"제공, 조율, 세대, 작품, 예술"
80,"고객, 콘텐츠, 자막, 시청, 제공"
81,"글로벌, 기업, 시장, 해외, 사업"
82,"중국, 목표, 폐기물, 자원, 브라질"
83,"교사, 아이오, 전기차, 열차, 케냐"
84,"공휴일, 국군, 임시, 지정, 정부"
85,"기술, 기업, 한국, 데이터, 자산"
86,"몽골, 대통령, 푸틴, 페이크, 기자"
87,"북한, 중국, 참사, 주민, 제재"
88,"넥슨, 대표, 게임, 확장, 메이플스토리"
89,"몽고, 드론, 부사, 개발, 데이비슨"
90,"메밀, 평창, 이효석, 문학, 가을"
91,"감독, 박카스, 작품, 올해, 마음껏"
92,"기술, 디지털, 삼성, 개발, 법안"
93,"기온, 최고, 중심, 동물, 남부"
94,"중국, 예배, 교회, 방문, 총리"
95,"건설, 사업, 입찰, 로밍, 행사"
96,"스마트, 시티, 그룹, 야크, 블랙"
97,"반도체, 대표, 구미, 경북, 산업"
98,"기후, 결정, 기도, 탄소, 헌재"
99,"공장, 독일, 폭스바겐, 의원, 자동차"
100,"매출, 대표, 성장, 확장, 플랫폼"
