Topic,Words
1,"트럼프, 안보, 해리스, 미국, 대해, 대통령, 이익, 캠프, 한미, 부통령"
2,"협력, 양국, 수석, 태평양, 인도, 프랑스, 첨단, 안보, 문제, 미래"
3,"협력, 프랑스, 양국, 태평양, 수석, 인도, 대통령실, 문제, 지역, 협의"
4,"협력, 프랑스, 수석, 문제, 태평양, 인도, 우리나라, 대통령실, 지역, 기후변화"
5,"협력, 프랑스, 양국, 태평양, 수석, 인도, 지역, 문제, 협의, 대통령실"
6,"협력, 프랑스, 수석, 문제, 태평양, 한국, 공감, 인도, 양국, 구체"
7,"베트남, 서기장, 통화, 대통령, 협력, 양국, 윤석열, 라인, 인프라, 이행"
8,"협력, 프랑스, 태평양, 문제, 수석, 인도, 한국, 협의, 대통령실, 양국"
9,"협력, 양국, 프랑스, 태평양, 수석, 인도, 대통령실, 지역, 논의, 확대"
10,"서기장, 베트남, 협력, 통화, 대통령실, 대통령, 전화, 파트너, 윤석열, 한반도"
11,"협력, 프랑스, 양국, 태평양, 수석, 인도, 문제, 방안, 지역, 안보"
12,"협력, 프랑스, 양국, 태평양, 수석, 인도, 협의, 문제, 방안, 지역"
13,"일본, 대피, 한국, 총리, 체결, 보도, 국민, 아프리카, 수단, 체제"
14,"대출, 구미, 심장, 반도체, 협회, 총리, 자동차, 한동훈, 발전, 현대차"
15,"공휴일, 국군, 임시, 지정, 물가, 대통령, 윤석열, 점검, 추석, 안보"
16,"대통령, 시민, 가격, 물가, 사과, 점검, 추석, 판매, 윤석열, 장관"
17,"트럼프, 안보, 미국, 전략, 협력, 체계, 가능성, 기회, 해리스, 대선"
18,"서기장, 베트남, 협력, 대통령, 통화, 전화, 희망, 양국, 대통령실, 파트너"
19,"공휴일, 국군, 임시, 지정, 물가, 대통령, 윤석열, 점검, 추석, 안보"
20,"공휴일, 국군, 임시, 지정, 안보, 개정안, 국민, 전통, 정부, 시행"
21,"서기장, 베트남, 대통령, 협력, 양국, 파트너, 발전, 통화, 전화, 대해"
22,"총리, 협력, 정상, 방한, 정상회담, 논의, 한일, 양국, 일본, 대통령실"
23,"서기장, 베트남, 협력, 대통령, 파트너, 양국, 대통령실, 제보, 윤석열, 발전"
24,"총리, 방한, 의원, 협력, 대통령, 관계, 안보, 외교, 트럼프, 바이든"
25,"총리, 물가, 질의, 금리, 국회, 국민, 경제, 의원, 전체, 예산"
26,"대통령, 가격, 물가, 추석, 안정, 판매, 확인, 할인, 점검, 정부"
27,"서기장, 베트남, 대통령, 대통령실, 협력, 통화, 대한, 전화, 양국, 파트너"
28,"서기장, 베트남, 협력, 대통령, 통화, 전화, 양국, 파트너, 윤석열, 발전"
29,"트럼프, 미국, 북한, 해리스, 대선, 과거, 한미, 한국, 가능성, 전략"
30,"서기장, 베트남, 협력, 통화, 대통령, 전화, 윤석열, 희망, 양국, 대통령실"
31,"국군, 공휴일, 임시, 지정, 안보, 국민, 의식, 정부, 계기, 올해"
32,"총리, 방한, 정상회담, 대통령, 취임, 희망, 양국, 대통령실, 외교, 일정"
33,"가격, 물가, 대통령, 판매, 시민, 방문, 추석, 사과, 구매, 안정"
34,"서기장, 베트남, 대통령, 협력, 통화, 전화, 양국, 파트너, 대해, 윤석열"
35,"서기장, 베트남, 대통령, 협력, 통화, 전화, 양국, 대통령실, 파트너, 윤석열"
36,"붕괴, 차관, 국민, 의료, 응급실, 상황, 어려움, 근거, 정부, 의원"
37,"후보자, 수사, 검찰, 의원, 대통령, 인사청문회, 조사, 질의, 사건, 민주당"
38,"검찰, 후보자, 수사, 의원, 대통령, 사건, 사단, 인사청문회, 질의, 관련"
39,"의원, 장관, 국민, 정부, 총리, 질의, 민주당, 생각, 개혁, 예산"
40,"차관, 어려움, 의료, 상황, 응급실, 붕괴, 정부, 현장, 기관, 표현"
41,"수사, 후보자, 대통령, 검찰, 인사청문회, 야당, 의원, 검사, 국회, 대한"
42,"의원, 대표, 민주당, 교육, 여야, 국민, 이름, 위원회, 여의도, 정치"
43,"주식, 민주당, 해외, 투자, 국내, 법안, 대표, 확대, 발의, 방안"
44,"특검, 특검법, 추천, 발의, 야당, 대표, 민주당, 국민, 한동훈, 법안"
45,"응급실, 의원, 의료, 국민, 정부, 상황, 이탈, 지적, 일보, 붕괴"
46,"후보자, 차별금지법, 의원, 위원장, 인사청문회, 제정, 반대, 질문, 인권, 의견"
47,"후보자, 차별금지법, 답변, 의원, 질의, 인사청문회, 인권, 제정, 대해, 민주당"
48,"장관, 대한민국, 의원, 일본, 총리, 인사청문회, 생각, 발언, 지적, 국민"
49,"주식, 민주당, 폐지, 한동훈, 개정안, 국민, 대표, 해외, 투자, 내용"
50,"민주당, 대표, 준비, 근거, 주장, 후보자, 발언, 제보, 윤석열, 국민"
51,"구미, 반도체, 경북, 대표, 한동훈, 대통령, 부품, 설치, 소재, 대해"
52,"조회, 해병대, 신청, 사실, 지시, 통화, 장관, 재판, 전화, 대통령실"
53,"후보자, 차별금지법, 반대, 완성, 인사청문회, 제정, 대해, 국회, 지금, 의원"
54,"법안, 특검, 특검법, 발의, 야당, 추천, 국민, 의원, 민주당, 정치"
55,"의원, 여야, 국민, 민주당, 대표, 구조, 소통, 국회, 포함, 추진"
56,"추천, 특검, 특검법, 법안, 발의, 대표, 야당, 민주당, 통과, 국민"
57,"연설, 내일, 대표, 국회, 특검법, 해병대, 시작, 여야, 라인, 문의"
58,"대출, 구미, 심장, 반도체, 협회, 총리, 자동차, 한동훈, 발전, 현대차"
59,"법안, 특검, 추천, 야당, 후보, 민주당, 발의, 요구, 특검법, 국회"
60,"의원, 민주당, 국회, 여야, 국민, 발언, 인사청문회, 후보자, 야당, 기자회견"
61,"구미, 반도체, 대표, 경북, 산업, 대한민국, 심장, 국민, 대통령, 대구"
62,"검찰, 대표, 재판, 의원, 정치, 사건, 민주당, 대한, 검사, 요청"
63,"후보, 후보자, 민주당, 의원, 등록, 위원회, 최종, 중앙, 진행, 최고"
64,"의료, 장관, 응급실, 정원, 진료, 의원, 우려, 가운데, 정부, 한동훈"
65,"주식, 대표, 폐지, 해외, 반도체, 방문, 경북, 국민, 산업, 국내"
66,"장관, 의원, 일본, 총리, 대한민국, 질문, 야당, 생각, 질의, 종합"
67,"수사, 검찰, 후보자, 인사청문회, 의원, 민주당, 국민, 규정, 대통령, 대해"
68,"민주당, 의료, 대책, 현장, 일정, 대표, 병원, 서울, 방문, 예산"
69,"경북, 반도체, 구미, 대표, 한동훈, 대구, 간담, 대한민국, 대통령, 심장"
70,"민주당, 주식, 추천, 특검법, 야당, 특검, 대표, 해외, 주장, 후보"
71,"추천, 민주당, 발의, 법안, 특검법, 수사, 특검, 비롯, 국민, 제안"
72,"어린이, 생태계, 위기, 환경, 통해, 시리즈, 의식, 국내외, 이해, 인식"
73,"사회, 출연, 이야기, 대응, 정책, 문화, 세계, 라이브, 곳곳, 역사"
74,"대회, 출발, 산업, 스마트, 홍보, 이벤트, 건강, 대한민국, 발언, 사고"
75,"프랑스, 수석, 외교, 한국, 방한, 강조, 면서, 러시아, 대해, 대통령"
76,"협력, 프랑스, 태평양, 문제, 수석, 인도, 한국, 협의, 대통령실, 양국"
77,"조회, 대통령, 신청, 사실, 재판, 해병대, 사단, 장관, 전화, 지시"
78,"의원, 트럼프, 해리스, 바이든, 후보, 대통령, 한미, 가능성, 이익, 미국"
79,"일본, 대피, 공항, 사전, 한국, 제도, 입국, 한일, 방한, 총리"
80,"디지털, 협력, 정부, 한국, 파견, 확대, 회원, 외교부, 양국, 공유"
81,"방한, 총리, 양국, 대통령실, 대통령, 협력, 점검, 무대, 언론, 정상회담"
82,"북한, 중국, 제재, 선수, 위반, 이행, 진출, 언급, 보도, 정부"
83,"교육, 경기도, 조직, 역량, 강화, 원장, 사업, 고민, 이해, 이자"
84,"미술관, 작품, 예술, 전시, 가치, 가격, 시민, 문화, 작가, 이하"
85,"스타트업, 테크, 서밋, 투자, 창업, 경기, 프로그램, 경기도, 기술, 글로벌"
86,"대통령, 회장, 주장, 발언, 통일, 태평양, 나라, 전쟁, 취지, 언급"
87,"서기장, 베트남, 협력, 통화, 대통령, 전화, 윤석열, 희망, 양국, 대통령실"
88,"북한, 러시아, 보고서, 지난해, 우크라이나, 전략, 추정, 전쟁, 공급, 분석"
89,"의료, 보건, 협약, 통합, 사회, 버스, 소비, 주민, 참여, 지원"
90,"의료, 보건, 협약, 통합, 사회, 버스, 소비, 주민, 참여, 지원"
91,"전기차, 주택, 공동, 인구, 대표, 설치, 생활, 안전, 차지, 대책"
92,"홍보, 시민, 공항, 공감, 통합, 확산, 메시지, 사업, 이전, 협의"
93,"안전, 예방, 피해, 관리, 부동산, 정보, 운동, 계약, 거래, 신뢰"
94,"선발, 모집, 공개, 오후, 청사, 지원, 교육, 올해, 결과, 정부"
95,"사업, 청사, 투자, 변경, 심사, 조사, 공사, 설계, 계획, 예산"
96,"하락, 지난해, 의회, 사과, 촉구, 사태, 정부, 시행, 대책, 의원"
97,"경기도, 사업, 행정, 협약, 민주당, 조사, 국민, 의혹, 의사, 처리"
98,"소비, 식품, 매장, 라이브, 방송, 직원, 어려움, 판매, 전문, 한편"
99,"주택, 간담, 공동, 지원, 관리, 설치, 세대, 의원, 보수, 광주"
100,"어려움, 복지, 의회, 안정, 의원, 수준, 설명, 행정, 개정안, 올해"
