Topic,Words
1,"게임, 제작, 출시, 웹툰, 콘텐츠"
2,"사이버, 보안, 국제, 여성, 국가"
3,"러시아, 북한, 이구, 방문, 서기"
4,"노조, 파업, 보잉, 지역, 호주"
5,"보청기, 소프트웨어, 에어팟, 프로, 사용"
6,"우주, 롯데, 분양, 우주복, 광명"
7,"교육, 헌혈, 미래, 용기, 자녀"
8,"디자인, 병원, 총리, 현대차, 어워드"
9,"피해, 인권, 구름, 세계, 하늘"
10,"추석, 교회, 유학생, 명절, 치료"
11,"추석, 기온, 서울, 강원, 지역"
12,"학과, 빈라덴, 무역, 기업, 테러"
13,"이라크, 미국, 중국, 졸음, 미군"
14,"영업, 회의, 지점, 악장, 수제천"
15,"선수, 금융, 회장, 올림픽, 행사"
16,"대통령, 투자, 평가, 조사, 경기"
17,"와인, 대출, 이탈리아, 은행, 농협"
18,"중국, 미국, 반도체, 시장, 한국"
19,"시장, 전통, 추석, 방문, 구매"
20,"일화, 교육감, 서울시, 진보, 진영"
21,"고려아연, 회장, 영풍, 의사, 공개매수"
22,"티크, 온수, 컬렉션, 일대, 공사"
23,"전력, 저자, 가을, 수요, 연휴"
24,"후보, 민주당, 조국, 혁신, 군수"
25,"방통위, 이사, 방문진, 임명, 스트레스"
26,"증가, 수출, 치료, 허가, 제닉스"
27,"개인정보, 시장, 택배, 지역, 우주"
28,"인수, 제철, 스틸, 디올, 미국"
29,"모델, 오픈, 문제, 추론, 영상"
30,"전통, 시장, 축제, 직원, 지역"
31,"두통, 치료, 디스크, 증상, 경추"
32,"경쟁률, 모집, 전형, 지원, 의대"
33,"디지털, 협력, 금융, 우즈베키스탄, 교육"
34,"염증, 음식, 라면, 섭취, 위기"
35,"기관, 빈폴, 출연, 방송, 서울시"
36,"어촌, 독일, 나라, 서울, 제공"
37,"농축, 시장, 우라늄, 인도네시아, 도발"
38,"트럼프, 대통령, 루머, 토론, 해리스"
39,"충전, 전기차, 선교, 웨슬리언, 선교사"
40,"혐의, 목사, 경찰, 위반, 지난"
41,"한국, 업체, 시계, 국내, 프로듀서"
42,"혐의, 선고, 배민, 협회, 북한"
43,"이마트, 애플, 사전예약, 아이폰, 시작"
44,"대표, 인사, 국민, 촬영, 추석"
45,"추석, 명절, 우크라이나, 러시아, 출발"
46,"재활, 병원, 차관, 교통, 국립"
47,"여사, 테크놀로지, 룽손, 사설, 검찰"
48,"교육, 도입, 가해자, 디지털교과서, 전교조"
49,"지역, 협력, 사업, 부산시, 현안"
50,"아이오, 싱가포르, 교황, 프란치스코, 차량"
51,"의료, 정부, 협의, 국민, 입장"
52,"직장, 뉴진스, 괴롭힘, 무시, 멤버"
53,"공인, 중소, 소상, 상공, 벤처기업"
54,"경정, 내용, 서울, 경고, 경찰청"
55,"미꾸라지, 탄소, 중립, 털레기, 도시"
56,"대통령, 위원장, 보험, 민원, 국회"
57,"추석, 연휴, 교통, 사고, 기간"
58,"북한, 시설, 농축, 우라늄, 공개"
59,"선수단, 지원, 격려, 기자, 바이오"
60,"골프, 노마, 추석, 통관, 대학"
61,"장자, 물질, 바이오, 후보, 순장"
62,"중국, 헝다, 전기차, 부동산, 업체"
63,"은행, 교육청, 부산, 금고, 지정"
64,"매장, 브랜드, 고객, 추석, 상품"
65,"중국, 관세, 은행, 법안, 지난"
66,"르노, 코리아, 개발, 고객, 음악"
67,"김밥, 중국, 국가, 원숭이, 번영"
68,"남양유업, 회장, 레바논, 이스라엘, 정년"
69,"방사선, 서비스, 관리, 시설, 백신"
70,"연휴, 추석, 의료, 응급의료, 응급실"
71,"에어, 덕츠, 프로, 스페셜, 사회"
72,"케어, 탄자니아, 고객, 서비스, 건설"
73,"화재, 쉴더스, 케어, 라이프, 한컴"
74,"운전, 안전, 운전자, 한국, 캠페인"
75,"뱅크, 공모, 투자, 상장, 증권"
76,"북한, 공개, 생산, 김정은, 시설"
77,"대표, 경영, 에프, 화천, 가이드"
78,"금투세, 민주당, 의원, 주가, 지난"
79,"공연, 민철, 발레단, 지역, 작품"
80,"검찰, 코리아, 르노, 생산, 검독"
81,"오전, 발인, 별세, 번개, 부친상"
82,"러시아, 우크라이나, 영국, 미국, 전쟁"
83,"쿠팡, 노동자, 사망, 시리아, 배송"
84,"한화, 반도체, 두바이, 중동, 제네시스"
85,"병원, 이송, 소방, 응급실, 오전"
86,"작품, 작가, 전시, 미술관, 이불"
87,"아이폰, 원금, 프로, 애플, 금제"
88,"과장, 전보, 승진, 정책, 국장"
89,"인하, 금리, 시장, 전망, 미국"
90,"미국, 중국, 규정, 제품, 면세"
91,"심리, 지수, 주택, 상승, 매매"
92,"공군, 기념, 작전, 행사, 강릉"
93,"규제, 기술, 페이크, 지능, 인공"
94,"한국, 인천, 강화, 휴게소, 의원"
95,"안전, 국립공원, 점검, 탐방, 시설"
96,"서울, 경찰, 워치, 조합원, 애플"
97,"기업, 기술, 데이터, 서비스, 활용"
98,"대통령, 통합, 개혁, 국민, 위원회"
99,"울릉도, 빈곤, 추론, 라며, 모델"
100,"네이버, 스타트업, 안전, 클라우드, 통해"
