Topic,Words
46,"혁신, 조국, 지역, 호남, 영광, 후보, 민주당, 전남, 곡성, 선거"
47,"정치, 철도, 경제, 물류, 단계, 한반도, 국민, 수출, 포럼, 경쟁력"
48,"인사, 조국, 대표, 국민, 한동훈, 여야, 최선, 정치, 추석, 민주당"
49,"조국, 후보, 민주당, 혁신, 대표, 곡성, 인사, 영광, 군수, 도전"
50,"의장, 협의, 의정, 여야, 정부, 거부, 국회, 태도, 야당, 제시"
51,"의원, 선고, 재판, 혐의, 민주당, 개월, 검찰, 기소, 의혹, 대표"
52,"장관, 국가, 방문, 서울, 흐름, 병원, 변경, 변화, 별로, 보건복지부"
53,"장관, 국가, 방문, 서울, 흐름, 병원, 변경, 변화, 별로, 보건복지부"
54,"여사, 의혹, 보도, 민주당, 김건희, 법안, 의원, 뉴스, 메시지, 국민"
55,"법안, 원내대표, 통과, 법률, 여야, 민주당, 여당, 국회, 국민, 야당"
56,"조국, 부정, 평가, 여론조사, 대통령, 대표, 의대, 수행, 윤석열, 이유"
57,"의원, 대통령, 대통령실, 불법, 이전, 공간, 수사, 윤석열, 정부, 지적"
58,"의료, 협의, 정부, 개혁, 국민, 의정, 단체, 야당, 대변인, 입장"
59,"의료, 대화, 정부, 입장, 여야, 의정, 국민, 협의, 증원, 대표"
60,"원내대표, 협의, 현안, 국민, 여야, 의대, 의료, 의정, 태도, 증원"
61,"협의, 여야, 의정, 원내대표, 의료, 정부, 참여, 입장, 국민, 요청"
62,"협의, 의정, 여야, 정부, 의료, 추석, 대화, 원내대표, 참여, 입장"
63,"원내대표, 대해, 입장, 현안, 의료, 부분, 발표, 국회, 수사, 매우"
64,"원내대표, 법안, 처리, 민주당, 의장, 국민, 일정, 대해, 국회, 의사"
65,"협의, 의료, 의정, 참여, 여야, 단체, 대화, 국민, 정부, 증원"
66,"대표, 협의, 한동훈, 의료, 추석, 여당, 의제, 국민, 참여, 야당"
67,"위반, 매장, 인증, 고속도로, 의원, 경우, 조치, 이용, 사례, 한국"
68,"민원, 개인정보, 관계, 위원장, 가족, 방송통신, 보도, 불법, 제기, 민주당"
69,"검찰, 여사, 만큼, 대책, 기소, 의원, 사건, 개혁, 정치, 수사"
70,"교육감, 후보, 출마, 선거, 국회, 기자회견, 서울시, 대표, 지적, 일화"
71,"의료, 원내대표, 협의, 내년, 요구, 의대, 국민, 한동훈, 수사, 의정"
72,"협의, 의료, 정부, 참여, 야당, 단체, 구성, 입장, 추석, 국민"
73,"후보, 의원, 인천, 국민, 강화, 군수, 확정, 출마, 예비, 운동"
74,"중국, 안보, 세계, 미국, 대만, 협력, 평화, 부장, 포럼, 형태"
75,"학년, 증원, 정부, 의료, 의대, 입장, 협의, 의견, 단체, 논의"
76,"의장, 위원, 심사, 의회, 촬영, 개최, 기념, 위원회, 가운데, 사진"
77,"의회, 디자인, 연구, 의원, 소방, 구체, 도시, 단체, 방안, 적용"
78,"의원, 의회, 연구, 관광, 발굴, 콘텐츠, 단체, 목표, 문화, 개최"
79,"의료, 총리, 최선, 감사, 상황, 안전, 소방, 응급, 생명, 필수"
80,"장관, 국가, 방문, 서울, 흐름, 병원, 변경, 변화, 별로, 보건복지부"
81,"장관, 국가, 방문, 서울, 흐름, 병원, 변경, 변화, 별로, 보건복지부"
82,"근무, 의회, 비용, 협의, 비상, 전달, 사회, 대비, 지난, 흐름"
83,"농축, 우라늄, 도발, 한미, 일본, 강조, 시장, 핵무기, 미국, 북한"
84,"개선, 시설, 환경, 특별, 요청, 지원, 주민, 학교, 사업, 시장"
85,"공사, 기부, 사회, 청년, 경기도, 지역, 단체, 추석, 활동, 명절"
86,"조합, 법인, 공인, 중소, 재판매, 통합, 촬영, 금지, 경기, 기념"
87,"공인, 중소, 재판매, 금지, 경기, 장관, 기자, 흐름, 변화, 법인"
88,"공인, 중소, 재판매, 금지, 경기, 장관, 기자, 흐름, 변화, 법인"
89,"과장, 지방, 관리, 흐름, 법원, 보상, 보도, 보기, 보고, 보건복지부"
90,"간담, 사업, 발전, 군수, 추진, 강원, 사항, 설치, 지역, 확보"
91,"의원, 지원, 당일, 추석, 확대, 응급실, 명절, 의료, 관리, 기간"
92,"농축, 우라늄, 능력, 시장, 도발, 한미, 권한, 핵무기, 평화, 미국"
93,"달라, 회의, 현장, 소방, 긴급, 전국, 당부, 업무, 대응, 강조"
94,"공군, 작전, 현황, 본부, 소재, 재판매, 금지, 경기, 오전, 보고"
95,"공군, 작전, 소재, 재판매, 촬영, 금지, 경기, 기념, 오전, 장관"
96,"고속도로, 교통, 소재, 격려, 재판매, 점검, 대책, 금지, 경기, 명절"
97,"응급의료, 기관, 경남, 추석, 국립, 병원, 의료, 연휴, 행정부, 진료"
98,"통합, 개혁, 대통령, 자유, 사회, 미래, 세력, 성과, 이익, 추진"
99,"의회, 의장, 전달, 의원, 지난, 주요, 자유, 근무, 현안, 심의"
100,"한반도, 중국, 북한, 대변인, 문제, 입장, 해결, 시설, 우라늄, 농축"
