Topic,Words
1,"대통령실, 추석, 결정, 관계자, 말씀, 연속, 현실, 금리, 어려움, 문의"
2,"여사, 대통령실, 김건희, 선수, 문화, 청년, 도전, 협회, 문의, 바탕"
3,"검찰, 의원, 무혐의, 청탁, 명품, 폐지, 여야, 입법, 김건희, 여사"
4,"후보자, 발언, 대한민국, 생각, 장관, 질문, 고용노동부, 대해, 자유, 시절"
5,"야구, 교토, 고시엔, 국제고, 대통령, 일본, 고교야구, 윤석열, 전국, 우승"
6,"총장, 결론, 검찰, 무혐의, 논란, 위원, 심의, 여사, 회부, 검찰총장"
7,"검찰, 심의, 수사, 회부, 위원회, 총장, 검찰총장, 기소, 여사, 사건"
8,"심의, 수사, 총장, 여사, 회부, 사건, 검찰총장, 위원회, 대통령실, 논란"
9,"사건, 수사, 무혐의, 결론, 심의, 여사, 검찰, 검찰총장, 명품, 총장"
10,"심의, 여사, 검찰, 회부, 사건, 대통령, 위원회, 김건희, 처분, 총장"
11,"여사, 심의, 청탁, 수사, 사건, 검찰, 위원회, 세트, 회부, 보고"
12,"여사, 심의, 절차, 검찰총장, 청탁, 총장, 수사, 위원회, 판단, 중앙"
13,"심의, 명품, 위원회, 검찰총장, 수수, 김건희, 여사, 총장, 절차, 논란"
14,"괴담, 야당, 후쿠시마, 대통령실, 선동, 국민, 방류, 대변인, 사과, 원전"
15,"여사, 총장, 심의, 사건, 수사, 논란, 회부, 검찰총장, 무혐의, 수수"
16,"연금, 개혁, 국회, 협의, 대통령실, 인상, 중이, 정부, 대통령, 브리핑"
17,"괴담, 야당, 선동, 근거, 국민, 대통령실, 대변인, 후쿠시마, 사과, 과학"
18,"트럼프, 해리스, 부통령, 후보, 대통령, 대선, 연설, 영상, 민주당, 전당대회"
19,"수사, 장관, 의원, 명품, 검찰, 대해, 여사, 수수, 규정, 국회"
20,"트럼프, 해리스, 연설, 부통령, 대통령, 후보, 중산층, 민주당, 미국, 대선"
21,"대통령실, 외국인, 협약, 계약, 적용, 서비스, 제공, 서울시, 고용, 토대"
22,"여사, 선수, 김건희, 행사, 당시, 지난해, 참석, 대통령, 미국, 호텔"
23,"대표, 설정, 해소, 현장, 정치, 국민, 의원, 방문, 관계, 법안"
24,"심의, 목사, 명품, 수사, 검찰, 청탁, 요청, 수수, 김건희, 여사"
25,"대책, 대통령실, 괴담, 고위, 야당, 추석, 선동, 대변인, 소비, 가격"
26,"야구, 대통령, 고시엔, 윤석열, 우승, 선수권대회, 국제고, 교토, 진심, 양국"
27,"국제고, 교토, 고시엔, 야구, 전국, 우승, 고교야구, 선수권대회, 일본, 대통령"
28,"교토, 고시엔, 국제고, 일본, 한국어, 야구, 우승, 의원, 고교야구, 선수권대회"
29,"연금, 개혁, 대통령, 국회, 대통령실, 브리핑, 합의, 여야, 의지, 야당"
30,"여사, 명품, 청탁, 수수, 대통령, 수사, 검토, 사건, 결론, 김건희"
31,"괴담, 야당, 선동, 방류, 대변인, 국민, 민주당, 후쿠시마, 오염수, 근거"
32,"괴담, 방류, 오염수, 선동, 야당, 최고, 여야, 위원, 대표, 민주당"
33,"여사, 보좌, 대통령, 대통령실, 활동, 김건희, 선수, 검찰, 부산, 설치"
34,"대통령실, 발언, 추석, 선수, 의견, 문화, 안정, 대해, 전날, 결정"
35,"게임, 이용, 질병, 조사, 도입, 결정, 협의, 결과, 정부, 근거"
36,"선동, 괴담, 국민, 대통령실, 민주당, 사과, 후쿠시마, 이재명, 야당, 대변인"
37,"시장, 정치, 한국, 국가, 지방, 성장, 발전, 중앙, 전략, 대표"
38,"처벌, 여사, 수수, 명품, 청탁, 해석, 대통령, 대해, 김건희, 국민"
39,"후보자, 발언, 대한민국, 고용노동부, 장관, 자유, 생각, 목사, 대해, 시절"
40,"의원, 검찰, 수사, 김건희, 무혐의, 청탁, 명품, 여사, 의혹, 장관"
41,"의료, 응급실, 주민, 추석, 응급의료, 지역, 의원, 운영, 정부, 인력"
42,"후보, 국민, 선거, 시도, 대표, 추천, 전남, 중앙, 당시, 뉴스"
43,"발의, 법안, 의원, 대표, 민주당, 국회, 이름, 이재명, 입법, 규정"
44,"오염수, 괴담, 방류, 선동, 일본, 민주당, 방사, 국민, 대표, 대변인"
45,"의원, 사람, 청탁, 김건희, 여사, 라며, 대한민국, 민주당, 비판, 카드"
46,"단장, 심의, 총장, 지금, 무혐의, 결론, 사람, 수사, 검찰, 지적"
47,"김건희, 심의, 법률, 사건, 혁신, 적용, 수수, 대변인, 총장, 수사"
48,"의원, 혐의, 고발, 목적, 위반, 국회, 민주당, 내용, 관계자, 후보자"
49,"국회, 위원장, 처분, 제한, 의원, 후보자, 본부장, 불법, 과학기술, 금지"
50,"국회, 불법, 국민, 형사, 위원장, 후보, 의원, 대해, 후보자, 고발"
51,"국회, 불법, 의원, 위원장, 본부장, 면서, 대해, 국민, 후보자, 원장"
52,"의원, 혐의, 검찰, 수사, 대가, 의혹, 경찰, 대해, 무혐의, 청탁"
53,"폐지, 도입, 대표, 국민, 시행, 반대, 목소리, 일반, 투자, 기관"
54,"검찰총장, 김건희, 회부, 결론, 기소, 사건, 총장, 무혐의, 수수, 심의"
55,"지하, 사업, 의원, 확정, 국제, 조사, 계획, 신청, 부산, 도시"
56,"회의, 혁신, 의원, 이재명, 대표, 민주당, 국회, 역할, 확장, 조직"
57,"무효, 외교부, 광복회, 조약, 입장, 일제, 지배, 정부, 체결, 서한"
58,"심의, 대변인, 검찰총장, 사건, 위원회, 회부, 수사, 김건희, 총장, 검찰"
59,"폐지, 대표, 청년, 의견, 입장, 가치, 도입, 직접, 이재명, 회담"
60,"원장, 회의, 사건, 출석, 처리, 위원, 수수, 여사, 조사, 국장"
61,"의원, 청탁, 선물, 나라, 추석, 위반, 지금, 카드, 출신, 금액"
62,"선수, 의원, 통화, 협회, 위원, 문화, 관광, 완화, 관리, 직후"
63,"화재, 건물, 현장, 소방, 안전, 대책, 방지, 이전, 설치, 의원"
64,"의원, 검찰, 혐의, 청탁, 처분, 수사, 지난, 공간, 민주당, 대해"
65,"회담, 대표, 제안, 여야, 민주당, 이재명, 협상, 대통령, 국민, 한번"
66,"의원, 혐의, 수사, 검찰, 위반, 결론, 소개, 경찰, 민주당, 사건"
67,"물가, 추석, 약속, 대변인, 안정, 대통령, 국민, 상승, 가격, 민주당"
68,"정치, 대표, 화재, 안전, 여야, 회담, 해소, 정책, 목표, 이재명"
69,"심의, 수사, 검찰총장, 위원, 사건, 여사, 검찰, 위원회, 절차, 회부"
70,"연금, 개혁, 국회, 세대, 국민, 의원, 기초, 야당, 인상, 구조"
71,"회담, 대표, 민주당, 국민, 위원, 최고, 제안, 이재명, 생각, 방식"
72,"광고, 기사, 발의, 의원, 정부, 국회, 신설, 조치, 경우, 내용"
73,"무효, 조약, 외교부, 체결, 광복회, 입장, 대한민국, 일제, 간의, 국민"
74,"대한민국, 발언, 후보자, 질문, 장관, 고용노동부, 노동, 답변, 시점, 국회"
75,"전달, 농협, 은행, 푸드, 본부장, 기초, 가정, 사랑, 생활, 도움"
76,"농협, 운동, 소비, 직원, 국민, 수출, 어려움, 투입, 예산, 식품"
77,"농협, 운동, 소비, 국민, 수출, 어려움, 투입, 예산, 식품, 활성화"
78,"무효, 조약, 체결, 외교부, 광복회, 입장, 서한, 정부, 규정, 대한민국"
79,"방사, 제공, 지정, 수도권, 통해, 공간, 문화, 직접, 안정, 비롯"
80,"어린이, 자료, 주민, 공간, 주차장, 마음, 조성, 디지털, 위치, 소통"
81,"청소년, 캠페인, 예방, 제약, 경찰서, 활용, 캐릭터, 진행, 신고, 인기"
82,"협의, 농협, 전국, 협력, 소비, 여성, 발전, 상호, 운동, 하락"
83,"민간, 주장, 교수, 한국, 개발, 운영, 취지, 시행, 필요, 자체"
84,"국장, 여성, 정책, 신임, 최초, 기획, 지방, 혁신, 결정, 통제"
85,"대만, 미국, 중국, 안보, 외교부, 대화, 국가, 공식, 간의, 대변인"
86,"지사, 경기도, 전남, 협력, 경기, 지역, 교류, 발전, 공급, 상호"
87,"공사, 건설, 특별, 점검, 단계, 의장, 피해, 의견, 안전, 비롯"
88,"공사, 건설, 특별, 점검, 단계, 의장, 피해, 의견, 안전, 비롯"
89,"원전, 수출, 기업, 지원, 산업, 경남, 신규, 사업, 인증, 협회"
90,"체험, 아동, 공사, 직원, 문화, 사회, 어린이, 진행, 여름, 더위"
91,"화재, 산업, 안전, 예방, 사고, 점검, 사항, 추진, 대책, 회의"
92,"청소년, 참여, 시장, 예방, 복지, 소속, 불법, 캠페인, 메시지, 가정"
93,"자금, 명절, 중소기업, 지원, 금융, 경남, 추석, 간담, 대상, 경영"
94,"무효, 조약, 체결, 서한, 외교부, 규정, 정부, 간의, 답변, 입장"
95,"시장, 지방, 경쟁력, 정치, 지구, 고용, 대선, 본격, 해석, 부산"
96,"원장, 경기도, 진흥, 그동안, 후보, 지난, 인사, 내부, 민주당, 대통령"
97,"훈련, 시설, 전력, 전남, 통합, 대화, 핵심, 플랫폼, 적용, 참여"
98,"훈련, 시설, 전력, 전남, 통합, 대화, 핵심, 플랫폼, 적용, 참여"
99,"훈련, 시설, 전력, 전남, 통합, 대화, 핵심, 플랫폼, 적용, 참여"
100,"훈련, 시설, 전력, 전남, 통합, 대화, 핵심, 플랫폼, 적용, 참여"
