Topic,Words
48,"국회, 혁신, 동의, 기준, 국민, 위원회, 위원, 추천, 완화, 홈페이지"
49,"대통령실, 대표, 전달, 축하, 민주당, 연락, 차례, 이재명, 예방, 오늘"
50,"대통령실, 축하, 민주당, 전달, 대표, 이재명, 대통령, 윤석열, 연락, 대화"
51,"수급, 의원, 발의, 개정안, 법안, 기자회견, 국회, 단계, 민주당, 대응"
52,"대표, 민생, 정권, 국민, 과제, 특검법, 발의, 민주당, 추천, 의지"
53,"특검법, 대표, 발의, 민주당, 추천, 조건, 수사, 법안, 압박, 논의"
54,"축하, 전달, 민주당, 대통령실, 대표, 연락, 대통령, 이재명, 오늘, 차례"
55,"대통령실, 민주당, 축하, 대표, 이재명, 전달, 대해, 관련, 사실, 대통령"
56,"위원장, 지역, 부분, 국민, 시도, 정책, 대표, 소통, 달라, 조직"
57,"개정안, 의원, 수급, 기자회견, 발의, 법안, 참여, 촉구, 발언, 국회"
58,"축하, 대통령실, 연락, 민주당, 전달, 대표, 이재명, 대통령, 오늘, 차례"
59,"특검법, 임명, 법안, 국민, 민주당, 지수, 추천, 대통령, 비판, 오후"
60,"세력, 국가, 의원, 국무회의, 국민, 용산, 야당, 대통령실, 언론, 자유"
61,"국민, 안전, 의원, 예산, 체계, 관리, 무기, 금액, 별로, 소속"
62,"전달, 축하, 민주당, 연락, 대통령실, 대표, 관련, 대통령, 이재명, 대화"
63,"민주당, 위원, 후보, 최고, 이재명, 대표, 정권, 의원, 위로, 신임"
64,"대행, 방통위, 국회, 고발, 청문회, 김태규, 방송통신, 제출, 위법, 유출"
65,"위법, 처리, 국회, 법안, 여야, 해상, 합의, 민주당, 의원, 민생"
66,"위원장, 시도, 지구, 회의, 국민, 대표, 중앙, 지역, 언급, 정책"
67,"축하, 대통령실, 민주당, 전달, 대표, 이재명, 대통령, 연락, 야당, 윤석열"
68,"민주당, 해리스, 의원, 전당대회, 후보, 미국, 부통령, 대선, 시카고, 여야"
69,"축하, 민주당, 대통령실, 대표, 이재명, 전달, 대통령, 대화, 윤석열, 공식"
70,"의원, 후보, 위원, 민주당, 정권, 최고, 이재명, 최종, 통합, 이후"
71,"고인, 사망, 오늘, 민주당, 최근, 명품, 의혹, 브리핑, 이재명, 원장"
72,"대표, 민생, 정권, 과제, 전당대회, 민주당, 이재명, 대한민국, 언급, 위원"
73,"북한, 정강, 대북, 개정안, 외교, 민주당, 목표, 정책, 전당대회, 대선"
74,"청소년, 교류, 경남, 베트남, 국제, 양국, 방문, 문화, 공연, 체험"
75,"기술, 기업, 융합, 지구, 전기, 지정, 사업, 연구, 경남, 분야"
76,"의원, 대구, 실시, 선거, 동기, 대한, 종합, 주민, 제출, 의견"
77,"경남, 무대, 준비, 보고, 전국, 대행, 대회, 미래, 개최, 행사"
78,"의회, 운동, 협의, 회장, 위원장, 참석, 의원, 비롯, 협력, 회의"
79,"구조, 해상, 훈련, 투입, 수사, 인근, 연습, 을지, 상황, 소속"
80,"태풍, 종다리, 예상, 대책, 피해, 안전, 회의, 기관, 북상, 당부"
81,"과장, 기획, 기념, 추진, 사업, 보험, 보호, 보유, 보안, 변호사"
82,"세종, 종합, 금지, 직원, 청사, 실시, 전국, 가운데, 정부, 기자"
83,"청년, 교류, 중단, 코로나, 중국, 문화, 대표, 한국, 민간, 파트너"
84,"지원, 안정, 산업, 협력, 운영, 양국, 협약, 항공, 파트너, 체결"
85,"피해, 총리, 태풍, 점검, 지자체, 안전, 대응, 북상, 행동, 통제"
86,"대통령, 세력, 북한, 국가, 도발, 훈련, 을지, 국무회의, 대통령실, 자유"
87,"기사, 휴전, 변호사, 본격, 보호, 보험, 보유, 보안, 보도, 보고"
88,"기후, 활동, 기회, 행동, 이용, 경기도, 참여, 정책, 홍보, 대행"
89,"지급, 학교, 개정, 의원, 개혁, 경기도, 국민, 현금, 의회, 위원회"
90,"여름, 운영, 사고, 예방, 시민, 시설, 고객, 안전, 정비, 더위"
91,"사업, 도시, 시민, 개발, 공간, 설명, 참석, 사장, 프로젝트, 참여"
92,"공연, 강원, 운동, 이야기, 무료, 여명, 작품, 역사, 이해, 학교"
93,"반도체, 기술, 실무, 산업, 과정, 현장, 진흥, 능력, 미래, 전문"
94,"전남, 대책, 정부, 광주, 촉구, 시장, 전국, 마련, 수급, 하락"
95,"광복절, 강원, 헌법, 발언, 행사, 역사, 대한민국, 본부, 의원, 아트"
96,"기후, 활동, 기회, 이용, 행동, 참여, 통한, 직원, 경영, 정책"
97,"협약, 교류, 대학, 중국, 문화, 협력, 아시아, 기념, 활동, 산업"
98,"정치, 미래, 모습, 이재명, 생산, 만큼, 국민, 대표, 리더십, 시청"
99,"고인, 사건, 위원장, 처리, 명품, 브리핑, 방지, 최선, 관련, 검토"
100,"고인, 사건, 처리, 위원장, 의혹, 의견, 압박, 사망, 신고, 내부"
