Topic,Words
1,"항공, 결제, 항공사, 중국, 네이버"
2,"대출, 금리, 은행, 사진, 피해자"
3,"차량, 의료, 인천, 소방, 판매"
4,"사업, 아이티, 그룹, 렌터카, 일본"
5,"질문, 재난, 대출, 안전, 황실"
6,"신호등, 스마트, 프랑스, 신호, 게임"
7,"기업, 기술, 개발, 사업, 카카오"
8,"세포, 해양, 골프, 코딩, 대한민국"
9,"일본, 발언, 마음, 차장, 대통령실"
10,"직무, 대행, 청문회, 방송통신, 방송"
11,"평가, 총회, 관광, 북한, 회장"
12,"시장, 지니, 보안, 언스, 글로벌"
13,"대통령, 훈련, 국가, 북한, 자유"
14,"태풍, 종다리, 폭염, 해상, 오후"
15,"보안, 클라우드, 서비스, 관리, 기업"
16,"교육, 수능, 국가, 논의, 위원회"
17,"전기차, 보조금, 올해, 지난해, 소진"
18,"배달, 배민, 클럽, 혜택, 무료"
19,"중국, 베트남, 서기장, 관계, 방문"
20,"홈쇼핑, 모바일, 거래, 방송, 매출"
21,"작가, 작품, 부산, 사람, 생각"
22,"거래, 중고, 매수, 신고, 지수"
23,"회장, 그룹, 현대차, 혁신, 학교"
24,"과장, 관광, 한국, 콘텐츠, 홍보"
25,"학생, 대학, 경상, 국립대, 모집"
26,"막걸리, 포크롭스크, 상품, 서울, 진행"
27,"치료, 추가, 독일, 공급, 구매"
28,"고객, 이용자, 서비스, 콩팥, 내프야"
29,"우체국, 서비스, 올해, 소포, 제공"
30,"북한, 대화, 제안, 정부, 대해"
31,"국내, 필름, 두부, 노래, 태양전지"
32,"데이터, 센터, 카이, 플랫폼, 재단"
33,"전력, 수요, 기록, 최대, 서울"
34,"민주당, 미국, 정강, 정책, 트럼프"
35,"러시아, 인도, 총리, 대통령, 우크라이나"
36,"심의, 방심위, 방송, 민원, 결정"
37,"의원, 자문, 위원, 보험, 위원장"
38,"양궁, 회장, 선수, 정의선, 기술"
39,"가입자, 알뜰폰, 은행, 전투, 지역"
40,"사건, 고인, 처리, 와인, 관련"
41,"요트, 사고, 침몰, 시칠리아, 영국"
42,"병원, 의료, 서울, 경찰, 개발"
43,"가격, 선관위, 배추, 선거, 혐의"
44,"북한, 임의, 구금, 답변, 인권"
45,"자각몽, 교육, 디지털, 연구, 방법"
46,"교육감, 케이, 국내, 해외, 올해"
47,"트럼프, 돌고래, 시험관, 파리, 철강"
48,"차량, 헤즈볼라, 레바논, 이스라엘, 사고"
49,"코로나, 환자, 관리, 질환, 감염"
50,"하안거, 삼부, 해제, 토건, 위해"
51,"국민, 국회, 대표, 민주당, 위원회"
52,"대표, 원전, 러시아, 민생, 지난"
53,"대표, 의원, 민주당, 이재명, 최고"
54,"주식, 상속세, 의장, 납부, 일가"
55,"상품, 제공, 판매, 고객, 구매"
56,"미국, 인하, 금리, 상승, 달러"
57,"위성, 금반지, 순이익, 핵연료, 서울"
58,"시장, 상반기, 기록, 매출, 기준"
59,"데이터, 간호, 단체, 에이, 솔루션"
60,"열차, 지연, 코레일, 사고, 운행"
61,"아이폰, 출시, 애플, 프로, 모델"
62,"예매, 추석, 승차권, 진행, 대상"
63,"바이오, 투자, 차량, 기아, 개발"
64,"군산, 로봇, 행사, 학기, 진행"
65,"이익, 영업, 뉴스, 라이트, 광복절"
66,"교육부, 위원회, 교회, 의대, 정원"
67,"구조, 조난, 해상, 훈련, 그룹"
68,"연구, 페이, 전자파, 영향, 분석"
69,"청소년, 국제, 인증, 교류, 경남"
70,"이미지, 편집, 외국인, 총리, 고용"
71,"플랫폼, 통해, 아크, 시장, 사이버"
72,"제주, 신제품, 삼립, 빵빵, 콘텐츠"
73,"게임, 일본, 개발, 샤워, 공연"
74,"노조, 파업, 교섭, 의료, 노동조합"
75,"팩트, 체크, 스님, 센터, 서사"
76,"대표, 민주당, 대통령실, 축하, 전달"
77,"문화, 한국, 디자인, 대회, 세계"
78,"기술, 사업, 기업, 도급, 창원"
79,"코로나, 배터리, 모델, 조사, 학교"
80,"사업, 주택, 공급, 서울시, 정비"
81,"중국, 전문가, 국민, 조사, 일반"
82,"전기차, 화재, 배터리, 스타트업, 전지"
83,"사회, 사람, 라면, 노동자, 재물"
84,"전기차, 충전, 지하, 설치, 신문"
85,"이스라엘, 사건, 남성, 폭발, 텔아비브"
86,"개발, 캠프, 페이지, 춘천시, 이스라엘"
87,"택시, 국회, 법안, 의료, 위원회"
88,"민주당, 해리스, 대통령, 전당대회, 부통령"
89,"아파트, 서울, 인구, 올해, 바세린"
90,"우크라이나, 러시아, 대통령, 쿠르스크, 이스라엘"
91,"랜섬, 웨어, 지역, 온라인, 센터"
92,"건설, 변호사, 쯔양, 혐의, 입찰"
93,"공연, 작품, 유영국, 음악, 클래식"
94,"선수, 치료, 회장, 스포츠, 한의사"
95,"상장, 그리드, 이노, 심사, 예비"
96,"통일, 헌법, 독트린, 대통령, 교육"
97,"이스라엘, 링컨, 이사, 협상, 휴전"
98,"아이스크림, 러시아, 한국, 중국, 판매"
99,"고객, 플랫폼, 기업, 젠테, 서비스"
100,"위원장, 지원, 지역, 외국인, 위원"
