Topic,Words
1,"대통령, 플립, 북한, 임명장, 심의, 수사, 국민, 수여, 경찰, 갤럭시"
2,"의장, 정책, 대표, 인선, 후임, 원내대표, 사퇴, 대통령실, 당직, 의원"
3,"태국, 외교, 서울, 종로구, 장관, 청사, 뉴스, 정부, 기자, 보도"
4,"태국, 외교, 서울, 종로구, 장관, 청사, 뉴스, 정부, 기자, 보도"
5,"탄핵, 위원장, 야당, 표결, 방송통신, 사퇴, 임명장, 수여, 이진숙, 대통령실"
6,"정점, 의장, 의원, 정책, 면서, 대통령실, 사퇴, 대통령, 대표, 의견"
7,"위원장, 수여, 대통령, 임명장, 임명, 이진숙, 오늘, 윤석열, 오후, 주주"
8,"탄핵, 야당, 위원장, 표결, 방송통신, 대통령실, 국회, 공영, 임명장, 본회의"
9,"의대, 경기도, 대회, 사회, 단체, 교육, 대통령, 연합, 가족, 경찰"
10,"실장, 기업, 부담, 자산, 개편, 소득, 국민, 대통령실, 지속, 설명"
11,"탄핵, 야당, 의원, 국회, 민주당, 본회의, 방통위, 위원장, 임명장, 이진숙"
12,"중동, 대통령실, 회의, 경제, 점검, 검토, 향후, 영향, 방안, 분석"
13,"실장, 원전, 수출, 공급, 일본, 대책, 협력, 부동산, 정책, 한국"
14,"실장, 금리, 기준금리, 인하, 공급, 물가, 규제, 대책, 대출, 포함"
15,"탄핵, 위원장, 표결, 야당, 방송통신, 임명장, 수여, 이진숙, 대통령실, 국회"
16,"이사, 위원장, 대통령, 방송통신, 임명, 임명장, 추천, 수여, 방송, 임기"
17,"의장, 대표, 사퇴, 의원, 대통령, 정책, 인선, 통화, 논란, 국민"
18,"이사, 추천, 방송통신, 위원회, 임명, 사장, 방문진, 방송, 위원, 심의"
19,"탄핵, 위원장, 임명장, 야당, 대통령, 수여, 사퇴, 방송통신, 판단, 방통위"
20,"위원장, 대통령, 임명장, 수여, 임명, 선임, 이사, 방송통신, 공영, 직후"
21,"위원장, 임명장, 수여, 방송통신, 탄핵, 이진숙, 방통위, 대통령, 용산, 원장"
22,"임명장, 수여, 방송통신, 위원장, 자유, 용산, 이진숙, 촬영, 기념, 대통령실"
23,"임명장, 수여, 방송통신, 위원장, 자유, 용산, 이진숙, 촬영, 기념, 대통령실"
24,"임명장, 수여, 방송통신, 위원장, 자유, 용산, 이진숙, 촬영, 기념, 대통령실"
25,"방송통신, 위원장, 임명장, 수여, 이진숙, 대통령, 실장, 대변인, 과학기술, 방통위"
26,"위원장, 대통령, 임명장, 임명, 방통위, 선임, 이사, 수여, 이진숙, 대통령실"
27,"임명장, 수여, 방통위, 용산, 원장, 이진숙, 방송통신, 대통령실, 청사, 윤석열"
28,"임명장, 수여, 방통위, 용산, 원장, 이진숙, 방송통신, 대통령실, 청사, 윤석열"
29,"임명장, 수여, 방통위, 용산, 원장, 이진숙, 방송통신, 대통령실, 청사, 윤석열"
30,"위원장, 이진숙, 방송통신, 대통령, 실장, 대변인, 임명장, 과학기술, 용산, 수여"
31,"위원장, 탄핵, 임명장, 수여, 대통령, 임명, 의결, 야당, 이진숙, 직무"
32,"방통위, 위원장, 탄핵, 임명장, 수여, 대통령, 야당, 원장, 표결, 공영"
33,"위원장, 탄핵, 대통령, 방통위, 임명장, 이사, 수여, 원장, 임명, 표결"
34,"충남, 작품, 출신, 서울, 전시, 현대, 종로구, 소재, 사전, 프로젝트"
35,"위원장, 대통령, 수여, 상임, 임명장, 방통위, 임명, 이진숙, 대통령실, 위원"
36,"임명장, 용산, 수여, 이진숙, 방송통신, 촬영, 기념, 대통령실, 청사, 윤석열"
37,"서비스, 의원, 소득, 기준, 부담, 지원, 국회, 강조, 역대, 소속"
38,"의원, 의장, 대표, 국회, 국민, 정책, 사의, 인선, 원내대표, 사무"
39,"의혹, 수사, 위원, 최고, 태국, 스타, 국민, 의원, 취업, 주장"
40,"필리버스터, 의원, 국민, 표결, 효과, 본회의, 어려움, 지급, 오후, 국회"
41,"탄핵, 장악, 민주당, 방통위, 방송, 국민, 위원장, 원장, 대표, 대행"
42,"정산, 개선, 금융, 제도, 대한, 법안, 티메프, 대금, 라인, 전면"
43,"의장, 정책, 대표, 의원, 인선, 원내대표, 사의, 국회, 지명, 최고"
44,"의장, 정책, 의원, 인선, 사퇴, 위원, 원내대표, 지명, 최고, 한동훈"
45,"훈련, 작전, 거주, 지급, 근무, 비용, 인상, 경우, 당직, 부담"
46,"탄핵, 방송, 의결, 방통위, 민주당, 야당, 선임, 이사, 위원장, 장악"
47,"필리버스터, 민주당, 본회의, 국민, 의원, 국회, 회복, 법안, 반대, 처리"
48,"의장, 정책, 위원, 인선, 최고, 후임, 정점, 의원, 지명, 국민"
49,"방통위, 질의, 현안, 위원장, 방송통신, 출석, 국회, 탄핵, 의결, 본회의"
50,"의장, 대표, 사퇴, 인선, 대통령실, 후임, 한동훈, 신임, 정책, 의사"
51,"의장, 대표, 사퇴, 의원, 정책, 원내대표, 최고, 한동훈, 대통령, 압박"
52,"의원, 대표, 국민, 원내대표, 얘기, 의견, 추진, 한동훈, 대선, 반발"
53,"필리버스터, 국민, 본회의, 다시, 민주당, 국회, 법안, 반발, 물가, 돌입"
