Topic,Words
1,"매출, 증가, 영업, 대비, 상반기"
2,"충전기, 시민, 하락, 쌀값, 서울"
3,"업무, 서비스, 네트워크, 고객, 기술"
4,"테슬라, 배터리, 코리아, 차량, 전기차"
5,"대표, 국민, 호감, 택시, 러시아"
6,"학원, 교육, 청소기, 교수, 인증"
7,"북한, 삼지연, 관광, 투어, 현지"
8,"금융, 영양, 중국, 사항, 당국"
9,"개혁, 연금, 보험료, 정부, 국민연금"
10,"북한, 통일, 주민, 남북, 독트린"
11,"거래, 증권사, 때문, 오션, 블루"
12,"한우, 서비스, 장기, 게임, 예약"
13,"배터리, 화재, 전기차, 조사, 발생"
14,"대전, 머리, 축제, 관광객, 관광"
15,"애플, 결제, 페이, 아이폰, 사용"
16,"기업, 지역, 외국인, 기술, 지원"
17,"중국, 경제, 문제, 거리, 문화"
18,"관리, 국악, 작가, 음료, 하마스"
19,"생각, 미국, 의원, 작가, 마음"
20,"광복절, 광복회, 기념, 경축, 국민"
21,"기술, 개발, 사업, 시스템, 기업"
22,"수출, 증가, 달러, 대비, 기록"
23,"인하, 주택, 금리, 가전, 청년"
24,"의대, 교육, 서울, 의료, 의학"
25,"음악, 정부, 아악, 악보, 기록"
26,"사람, 작가, 불법, 웹툰, 영화"
27,"교육, 학생, 대학, 환경, 신장"
28,"통일, 대통령, 자유, 광복절, 북한"
29,"예방, 피해, 스미싱, 범죄, 금융"
30,"임시정부, 서울대, 추진, 재단, 민주당"
31,"하이, 유치원, 멤버십, 환경, 고덕"
32,"지진, 발생, 규모, 일본, 대만"
33,"중국, 기아, 프랑스, 공유, 게시"
34,"주택, 상승, 아파트, 사업, 수도권"
35,"의원, 일본, 사회, 사도, 한국"
36,"협회, 구글, 채권, 중개사, 슈미트"
37,"단호박, 게양, 이마트, 센터, 태극기"
38,"참사, 운동, 수의사, 세월호, 이스라엘"
39,"의원, 대통령, 여사, 김건희, 살인자"
40,"질환, 강원도, 사망자, 춘천, 수업"
41,"기류, 방송, 정보, 사고, 기상"
42,"의원, 법안, 청년, 발의, 대표"
43,"레드, 샤오미, 상장, 은행, 갤럭시"
44,"시멘트, 호텔, 한국, 개발, 상반기"
45,"보험, 배출, 금융, 신장, 손해"
46,"청구, 방송, 기관, 방통위, 이사"
47,"평가, 연장, 증권, 금융, 복합"
48,"배달, 라이더, 플러스, 대책, 서울"
49,"코로나, 환자, 치료, 질병, 감염"
50,"롯데, 대표, 브랜드, 스토어, 팝업"
51,"호텔, 이스탄불, 승객, 숙박, 여행"
52,"미국, 판매, 총리, 증가, 대비"
53,"이스라엘, 이스라엘군, 대통령, 어린이, 상황"
54,"콘텐츠, 제작, 기술, 영화, 연구"
55,"유독, 서비스, 유플러스, 구독, 미디어"
56,"인텔, 사건, 소프트뱅크, 검사, 검찰"
57,"후보, 대통령, 트럼프, 해리스, 부통령"
58,"항공, 도쿄, 결항, 일본, 편이"
59,"영업, 이익, 닉스, 자메, 매출"
60,"유플러스, 사내, 불안, 재산, 사회"
61,"마라톤, 완주, 울트라마라톤, 코스, 대회"
62,"상반기, 치료, 보수, 회장, 올해"
63,"데이터, 모델, 치료, 환자, 치매"
64,"영업, 이익, 매출, 신고, 소방"
65,"건설, 채석장, 사진, 제공, 프로방스"
66,"금연, 비상, 구역, 사태, 벨고로드"
67,"일본, 참배, 신사, 야스쿠니, 총리"
68,"소나기, 기온, 지역, 강원, 전국"
69,"재건축, 서비스, 사업, 정부, 제공"
70,"상환, 신청, 자금, 연장, 상공"
71,"변화, 연구, 결과, 분자, 중반"
72,"최저임금, 매미, 시급, 의병, 알바"
73,"미국, 실업, 수당, 청구, 총장"
74,"작전, 우크라이나, 가스, 스트림, 노르"
75,"기자, 호준, 강원, 광복절, 간호사"
76,"광고, 사고, 부산, 작업, 마케팅"
77,"부산, 병원, 열대야, 교회, 더위"
78,"아프리카, 확산, 엠폭스, 선언, 비상"
79,"태국, 컨퍼런스, 국제, 관계자, 참석"
80,"중국, 이벤트, 수출, 국가, 게임"
81,"경찰, 여성, 흉기, 피해자, 혐의"
82,"나훈아, 만남, 공연, 광복, 스님"
83,"기술, 국제, 연구, 지원, 사업"
84,"김도영, 선수, 이종범, 올림픽, 준공"
85,"파견, 불법, 수협, 제조업, 은행"
86,"우크라이나, 러시아, 쿠르스크, 지역, 공격"
87,"매출, 증가, 취업, 건설업, 트렌드"
88,"레버리지, 투자, 반도체, 요리, 포트폴리오"
89,"경찰청장, 강원, 경찰청, 경찰, 점검"
90,"방송, 국민, 본부, 폭염, 편성"
91,"미국, 증가, 대비, 월마트, 매출"
92,"배터리, 충전, 전기차, 현대차, 기아"
93,"민주당, 후보, 출신, 의원, 이재명"
94,"열대야, 기록, 롯데, 기온, 코인"
95,"하마스, 이스라엘, 협상, 가자지구, 휴전"
96,"전시, 바이오, 피싱, 작품, 해킹"
97,"주주, 폐지, 이사, 투자자, 금투세"
98,"신약, 개량, 공장, 저축은행, 잔액"
99,"투자, 디스플레이, 올해, 상반기, 하나님"
100,"한국, 교회, 대회, 기도, 청년"
