Topic,Words
1,"대통령, 한동훈, 대통령실, 윤석열, 위원, 최고, 국민, 대표, 지도, 전반"
2,"한미, 대통령, 리드, 동맹, 위원장, 군사, 발전, 협력, 지속, 미국"
3,"의료, 의대, 정원, 대통령실, 전공, 제안, 증원, 국민, 대표, 한동훈"
4,"증원, 의대, 대통령실, 정원, 제안, 고위, 결정, 한동훈, 의료, 학년"
5,"검찰, 위원, 사건, 수사, 회의, 외부, 심의, 인사, 제도, 변호사"
6,"한미, 리드, 협력, 군사, 동맹, 대통령, 위원장, 북한, 발전, 지속"
7,"대통령실, 의료, 노조, 파업, 개혁, 보건, 고위, 대책, 정부, 진단"
8,"대통령실, 한동훈, 국민, 전반, 소통, 윤석열, 대표, 참석, 대통령, 정책"
9,"집행정지, 이사, 신청, 권태선, 방문진, 이사장, 임명, 대통령실, 인용, 판단"
10,"이사, 방문진, 판단, 노조, 임명, 정치, 법원, 대통령실, 결정, 재판"
11,"의료, 응급실, 대통령실, 파업, 대책, 사례, 정부, 병원, 노조, 상황"
12,"독도, 괴담, 민주당, 야당, 대변인, 정부, 출범, 대해, 설치, 대통령실"
13,"독도, 대통령실, 민주당, 괴담, 야당, 대변인, 비판, 이유, 제기, 정부"
14,"방통위, 방문진, 위원장, 탄핵, 이사, 임명, 대통령실, 원장, 이진숙, 방송"
15,"대통령, 대통령실, 브리핑, 추석, 소통, 국민, 한동훈, 개혁, 당부, 대표"
16,"검찰, 위원, 사건, 수사, 변호사, 인사, 외부, 추천, 대한, 근거"
17,"한미, 리드, 군사, 동맹, 위원장, 미국, 협력, 대통령, 확장, 대통령실"
18,"산업, 주력, 지역, 사업, 중소기업, 선도, 기업, 혁신, 면제, 육성"
19,"응급실, 의료, 진료, 일부, 대통령실, 문제, 파업, 인력, 병원, 제한"
20,"독도, 괴담, 대통령실, 준비, 대변인, 주장, 야당, 정치, 정부, 민주당"
21,"독도, 대통령실, 대변인, 괴담, 야당, 민주당, 대통령, 관련, 윤석열, 정부"
22,"연금, 개혁, 브리핑, 대통령, 의료, 국민, 세대, 증원, 윤석열, 전공"
23,"파업, 의료, 병원, 보건, 노조, 응급실, 대통령실, 조정, 인력, 간호사"
24,"독도, 대통령실, 야당, 브리핑, 대변인, 괴담, 민주당, 라며, 설치, 국제"
25,"한미, 리드, 동맹, 위원장, 군사, 대통령, 협력, 발전, 미국, 북한"
26,"한미, 리드, 동맹, 위원장, 군사, 대통령, 협력, 지속, 북한, 확장"
27,"한미, 리드, 군사, 동맹, 위원장, 대통령, 협력, 발전, 북한, 지속"
28,"독도, 대변인, 괴담, 야당, 대통령실, 의혹, 브리핑, 근거, 국민, 제기"
29,"독도, 야당, 대변인, 대통령실, 주장, 설치, 정치, 비판, 국제, 준비"
30,"리드, 대통령, 동맹, 위원장, 북한, 미국, 지지, 협력, 군사, 의회"
31,"독도, 괴담, 대통령실, 대변인, 야당, 준비, 대통령, 설치, 정치, 민주당"
32,"한미, 리드, 군사, 대통령, 위원장, 협력, 동맹, 지속, 발전, 북한"
33,"방통위, 대통령실, 탄핵, 법원, 임명, 원장, 민주당, 방문진, 이사, 체제"
34,"한미, 리드, 군사, 대통령, 위원장, 동맹, 협력, 북한, 윤석열, 발전"
35,"고위, 이용, 의료, 대통령실, 병원, 진료, 관계자, 면서, 급증, 질환"
