Topic,Words
1,"금융, 밸류업, 해외, 글로벌, 그룹"
2,"장관, 루마니아, 국방부, 국방, 신원식"
3,"보령, 한국, 관광, 사업, 미래"
4,"대표, 인천, 지역, 보고서, 성매매"
5,"사업, 개발, 네트워크, 에스티, 로봇"
6,"스테이지, 주주, 주파수, 엑스, 출자"
7,"학생, 카톡, 전도, 문의, 방전"
8,"화재, 소방, 발생, 아파트, 대학"
9,"의대, 증원, 신청, 대법원, 정원"
10,"대통령, 출생, 인구, 사회, 중국"
11,"교육, 강원, 과장, 시설, 교육청"
12,"유튜브, 쇼핑, 총장, 커머스, 김밥"
13,"담배, 시험, 구호, 가자지구, 항공"
14,"말라리아, 대학, 감사, 케이, 모기"
15,"대표, 신세계, 그룹, 섭취, 마켓"
16,"발견, 기둥, 이자, 리조트, 센트"
17,"에너지, 배터리, 전력, 유럽, 용량"
18,"세포, 환자, 허가, 발생, 신경모"
19,"시장, 게임, 배터리, 사업, 국내"
20,"정치, 오존, 주석, 한국, 미국"
21,"도입, 수출, 자주포, 캡사이신, 루마니아"
22,"회장, 회계, 감사, 기업, 업계"
23,"아이패드, 메카, 혐의, 재판, 순례"
24,"중국, 달라, 라마, 티베트, 미국"
25,"안전, 점검, 재난, 간다, 대비"
26,"훈련병, 훈련, 군기, 병원, 추모"
27,"펀드, 아이오, 생산, 현대차, 미국"
28,"푸틴, 대통령, 환영, 감사, 업무"
29,"교회, 목사, 숲길, 기념관, 예배"
30,"공포증, 더위, 지역, 발급, 자단"
31,"공사, 석유, 사업, 사장, 기업"
32,"어쿠스틱, 엔비디아, 제공, 클라우드, 모비스"
33,"임팩트, 선물, 대통령, 지원, 푸틴"
34,"가구, 공급, 주택, 출마, 위원장"
35,"의협, 회장, 의료, 무기한, 정부"
36,"센터, 클라우드, 우주, 활동, 제주"
37,"오전, 의원, 울산, 금리, 항목"
38,"대통령, 배터리, 유럽, 한국, 기업"
39,"북한, 러시아, 푸틴, 제재, 협정"
40,"드론, 갤럭시, 교육, 미국, 랍비"
41,"현대, 대통령, 사회, 어린이집, 지역"
42,"플랫폼, 서비스, 네이버, 디지털, 클라우드"
43,"센터, 연구원, 금은, 택시, 넷플릭스"
44,"수신료, 분리, 시스템, 버닝썬, 납부"
45,"비서, 통화, 오후, 대통령, 회장"
46,"엔비디아, 주가, 미국, 상승, 기업"
47,"교대, 합격, 그네, 보마, 평균"
48,"정수기, 고양이, 사용, 전기, 감염"
49,"프랑스, 감사, 서울, 라니냐, 태풍"
50,"시티, 검색, 퍼플, 미국, 철도"
51,"푸틴, 북한, 러시아, 대통령, 관계"
52,"대장암, 전달, 안양, 증상, 조례"
53,"충전, 사업, 작품, 작가, 전기차"
54,"소주, 베트남, 게임, 하이트진로, 공장"
55,"병원, 환자, 솔루션, 웨이, 서울"
56,"북한, 러시아, 협력, 군사, 푸틴"
57,"순례, 무도회, 이스라엘, 한국, 메카"
58,"엑스, 기술, 텔레콤, 퀀텀, 제품"
59,"의료, 푸틴, 대통령, 러시아, 병원"
60,"한국, 뉴스, 의원, 테크, 라며"
61,"중국, 외교부, 대화, 러시아, 블랙"
62,"도서전, 서울, 걸리버, 국제, 작가"
63,"북한, 러시아, 미국, 일본, 북러"
64,"국민, 민주당, 국회, 협상, 제안"
65,"디지털, 스케, 카카오, 센터, 엔터프라이즈"
66,"와디, 고객, 선물, 리눅스, 스토어"
67,"호텔, 생산, 백화점, 수소, 기술"
68,"청년, 출생, 결혼, 자녀, 인구"
69,"장비, 제일제당, 에스, 기업, 가스"
70,"카자흐스탄, 훈련, 관광, 미국, 공개"
71,"황해도, 백령도, 지역, 아파트, 언어"
72,"기온, 폭염, 지역, 최고, 서울"
73,"금융, 보이스피싱, 바이러스, 조합, 팬데믹"
74,"지진, 피해, 발생, 도당, 지역"
75,"메뉴, 빙수, 여름, 최저임금, 오징어"
76,"청문, 스테이지, 엑스, 과학기술, 팀뷰어"
77,"병원, 의사, 의료, 연봉, 배터리"
78,"한국, 아이오, 클라우드, 기계, 고성능"
79,"이스라엘, 러시아, 미국, 공격, 헤즈볼라"
80,"기술, 기업, 평가, 보증, 중소기업"
81,"대책, 정부, 확대, 출생, 지원"
82,"북한, 협정, 러시아, 미국, 푸틴"
83,"합병, 동원, 코웨이, 환경, 사업"
84,"대표, 의원, 국회, 방송, 뱅크"
85,"기업, 한국, 평가, 보수, 임원"
86,"우주, 대표, 민주당, 최고, 위성"
87,"외국인, 가사, 사용, 시범, 취업"
88,"회장, 교회, 제공, 교단, 금품"
89,"장쑤성, 경기도, 중국, 협력, 지역"
90,"기업, 중국, 시설, 미국, 지하차도"
91,"배달, 쿠팡, 혜택, 멤버십, 요기"
92,"영국, 물가, 인플레이션, 알라바, 목표"
93,"기온, 마케팅, 제보, 서울, 이메일"
94,"덴마크, 캡사이신, 당국, 함량, 스팸"
95,"매출, 감소, 방송, 응답, 상승"
96,"기업, 감자, 투자, 산업, 협약"
97,"기업, 기술, 서비스, 플랫폼, 개발"
98,"대통령, 국가, 뉴스, 가맹, 라마"
99,"엔비디아, 이후, 기업, 창업, 인공"
100,"육아휴직, 급여, 출산휴가, 기간, 사용"
