Topic,Words
1,"후보, 해리스, 대선, 캠프, 취소, 일정, 권고, 대통령, 행사, 트럼프"
2,"해리스, 캠프, 대선, 자금, 금액, 트럼프, 후보, 보유, 방문, 공개"
3,"탄핵, 대통령실, 야당, 봉투, 이진숙, 심판, 처리, 위원장, 재의, 대해"
4,"대통령실, 야당, 봉투, 원금, 민생, 법안, 관계자, 지원, 재의, 대해"
5,"대책, 대통령실, 금리, 수출, 인하, 정부, 연속, 대출, 전략, 관계자"
6,"탄핵, 대통령실, 야당, 법안, 처리, 합의, 재의, 대변인, 브리핑, 헌법"
7,"휴가, 대통령, 여름, 일정, 대통령실, 지역, 경제, 관계자, 투어, 경남"
8,"탄핵, 대통령실, 야당, 방통위, 대변인, 위원장, 이진숙, 심판, 법률, 북한"
9,"탄핵, 위원장, 본회의, 야당, 헌법, 민주당, 국회, 오물, 투표, 의결"
10,"휴가, 대통령, 대통령실, 일정, 지역, 경남, 여름, 윤석열, 경제, 관계자"
11,"탄핵, 대통령실, 야당, 위원장, 대통령, 대변인, 휴가, 대책, 이진숙, 방송통신"
12,"휴가, 대통령, 대통령실, 기간, 여름, 용산, 취임, 관계자, 일정, 지방"
13,"대책, 위주, 부동산, 대통령실, 종합, 검토, 공급, 발표, 관계자, 대출"
14,"휴가, 대통령, 방문, 시장, 전통, 여름, 일정, 지방, 자리, 기간"
15,"탄핵, 대통령실, 야당, 오물, 대변인, 헌법, 법률, 이진숙, 위원장, 헌재"
16,"차관, 대통령실, 산업, 위원장, 통상, 노동, 윤석열, 자리, 장관, 사회"
17,"정책, 산업, 과장, 차관, 노동, 위원장, 사회, 안보, 고용, 대통령실"
18,"대책, 금리, 대통령실, 인하, 정부, 대출, 전략, 수출, 관계자, 부동산"
19,"휴가, 대통령, 일정, 여름, 대통령실, 방문, 경남, 민생, 시장, 관계자"
20,"탄핵, 야당, 민주당, 발의, 의혹, 처리, 국회, 법안, 위원장, 단독"
21,"탄핵, 이진숙, 야당, 위원장, 심판, 대변인, 대통령실, 오물, 방통위, 헌재"
22,"탄핵, 야당, 대통령실, 이진숙, 처리, 법안, 재의, 방송통신, 오물, 헌재"
23,"휴가, 대통령, 시장, 경남, 여름, 민생, 시설, 대통령실, 핵심, 방문"
24,"휴가, 대통령, 종합, 방문, 윤석열, 시장, 지난해, 경남, 여름, 활성화"
25,"탄핵, 위원장, 야당, 방통위, 헌재, 방송, 대통령실, 국회, 방송통신, 이사"
26,"대통령실, 대통령, 휴가, 시설, 추정, 하반기, 여름, 용산, 지방, 탄핵"
27,"탄핵, 야당, 대통령실, 헌법, 대통령, 재의, 헌재, 처리, 대변인, 위원장"
28,"산업, 차관, 노동, 위원장, 정책, 통상, 노동부, 대통령실, 대통령, 출신"
29,"재의, 법안, 요구, 봉투, 합의, 대통령, 행사, 대통령실, 필리버스터, 야당"
30,"탄핵, 대통령실, 야당, 심판, 위원장, 대변인, 방통위, 본회의, 관련, 헌재"
31,"탄핵, 야당, 위원장, 대통령실, 심판, 헌재, 대변인, 국회, 법안, 이진숙"
32,"탄핵, 야당, 대변인, 방통위, 대통령실, 원장, 헌법, 위원장, 발의, 대체"
33,"탄핵, 야당, 대통령실, 재의, 처리, 법안, 이진숙, 요구, 합의, 헌재"
34,"탄핵, 야당, 대통령실, 방통위, 발의, 대해, 대변인, 원장, 방송, 헌재"
35,"노동, 정책, 노동부, 고용, 위원장, 사회, 대통령, 차관, 대화, 정부"
36,"탄핵, 위원장, 야당, 대통령실, 국회, 이진숙, 대변인, 발의, 대체, 방통위"
37,"후보, 해리스, 대선, 캠프, 취소, 일정, 권고, 대통령, 행사, 트럼프"
38,"질문, 의장, 탄핵, 위원장, 정책, 위원회, 인사, 방송통신, 오늘, 통과"
39,"해리스, 캠프, 대선, 자금, 금액, 트럼프, 후보, 보유, 방문, 공개"
40,"봉투, 근로자, 의원, 본회의, 필리버스터, 사용자, 책임, 행위, 노동, 경영"
41,"필리버스터, 원금, 민생, 회복, 본회의, 국민, 가결, 표결, 반대, 의원"
42,"탄핵, 위원장, 방통위, 야당, 국회, 대통령, 의결, 본회의, 위원, 민주당"
