Topic,Words
1,"카자흐스탄, 우즈베키스탄, 대통령, 방문, 과학기술, 국빈, 순방, 협력, 양국, 푸틴"
2,"우즈베키스탄, 대통령, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 타슈켄트, 간담"
3,"장관, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄"
4,"우즈베키스탄, 대통령, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
5,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
6,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
7,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
8,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
9,"우즈베키스탄, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담"
10,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
11,"우즈베키스탄, 마무리, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
12,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
13,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
14,"우즈베키스탄, 마무리, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
15,"우즈베크, 청년, 간담, 우즈베키스탄, 고려인, 참석자, 스타트업, 총리, 촬영, 미래세"
16,"우즈베키스탄, 대통령, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
17,"창업, 청년, 우즈베키스탄, 방문, 촉진, 스타트업, 생태계, 대통령, 센터, 여성"
18,"우즈베키스탄, 대통령, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
19,"우즈베키스탄, 대통령, 총리, 우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트"
20,"우즈베크, 미래세, 홍해, 촉진, 창업, 발언, 타슈켄트, 간담, 우즈베키스탄, 윤석열"
21,"우즈베크, 청년, 간담, 고려인, 참석자, 스타트업, 촬영, 미래세, 기념, 홍해"
22,"우즈베크, 청년, 간담, 고려인, 참석자, 스타트업, 촬영, 미래세, 기념, 홍해"
23,"우즈베크, 청년, 간담, 고려인, 참석자, 스타트업, 촬영, 미래세, 기념, 홍해"
24,"창업, 우즈베키스탄, 청년, 혁신, 기업, 촉진, 스타트업, 인재, 대통령, 교류"
25,"우즈베키스탄, 방문, 광장, 독립, 김건희, 여사, 국빈, 위치, 중인, 홍해"
26,"우즈베키스탄, 방문, 광장, 독립, 김건희, 여사, 국빈, 위치, 중인, 홍해"
27,"우즈베키스탄, 방문, 광장, 독립, 김건희, 여사, 국빈, 위치, 중인, 홍해"
28,"우즈베키스탄, 방문, 이동, 광장, 독립, 김건희, 여사, 국빈, 위치, 중인"
29,"순방, 우즈베키스탄, 대통령, 협력, 아시아, 중앙, 정상회담, 마지막, 양국, 카자흐스탄"
30,"우즈베크, 청년, 간담, 고려인, 참석자, 스타트업, 미래세, 홍해, 촉진, 창업"
